WP_002614501.1	lcl|NZ_MCLW01000094.1_cds_WP_000340713.1_3994	87.736	106	106
WP_004503085.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	90.705	312	314
WP_004503085.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	23.432	303	314
WP_004503085.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	23.077	325	314
WP_004503085.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	21.377	276	314
WP_004503085.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	22.491	289	314
WP_004503080.1	lcl|NZ_MCLW01000001.1_cds_WP_000351733.1_63	40.000	140	185
WP_004503081.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	30.145	345	329
WP_004503081.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	32.063	315	329
WP_004503081.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	31.104	299	329
WP_004503081.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	30.149	335	329
WP_004503081.1	lcl|NZ_MCLW01000036.1_cds_WP_001984071.1_2452	30.945	307	329
WP_004503081.1	lcl|NZ_MCLW01000048.1_cds_WP_000649923.1_2865	28.882	322	329
WP_004503081.1	lcl|NZ_MCLW01000246.1_cds_WP_000709511.1_1871	28.182	330	329
WP_004503081.1	lcl|NZ_MCLW01000113.1_cds_WP_000688695.1_359	28.102	274	329
WP_004503081.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	25.949	316	329
WP_004503081.1	lcl|NZ_MCLW01000043.1_cds_WP_000377753.1_2698	25.915	355	329
WP_004503081.1	lcl|NZ_MCLW01000063.1_cds_WP_001074783.1_3311	28.302	265	329
WP_004503081.1	lcl|NZ_MCLW01000029.1_cds_WP_001003558.1_2112	24.545	330	329
WP_004503081.1	lcl|NZ_MCLW01000115.1_cds_WP_000048849.1_386	22.951	244	329
WP_239248135.1	lcl|NZ_MCLW01000115.1_cds_WP_000432841.1_381	28.085	235	267
WP_239248135.1	lcl|NZ_MCLW01000200.1_cds_WP_000842260.1_1547	26.316	190	267
WP_239248135.1	lcl|NZ_MCLW01000017.1_cds_WP_000667727.1_1192	32.727	110	267
WP_239248135.1	lcl|NZ_MCLW01000043.1_cds_WP_000869621.1_2699	22.709	251	267
WP_239248135.1	lcl|NZ_MCLW01000026.1_cds_WP_000805359.1_1964	38.372	86	267
WP_004503040.1	lcl|NZ_MCLW01000005.1_cds_WP_000291586.1_2926	26.791	321	509
WP_004503040.1	lcl|NZ_MCLW01000005.1_cds_WP_000364507.1_2925	28.723	94	509
WP_004503040.1	lcl|NZ_MCLW01000005.1_cds_WP_000291586.1_2926	26.791	321	509
WP_004503040.1	lcl|NZ_MCLW01000005.1_cds_WP_000364507.1_2925	28.723	94	509
WP_061221763.1	lcl|NZ_MCLW01000036.1_cds_WP_001984071.1_2452	25.368	272	330
WP_061221763.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	23.792	269	330
WP_061221763.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	26.582	316	330
WP_061221763.1	lcl|NZ_MCLW01000029.1_cds_WP_001003558.1_2112	27.888	251	330
WP_061221763.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	24.625	333	330
WP_061221763.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	25.000	256	330
WP_061221763.1	lcl|NZ_MCLW01000115.1_cds_WP_000048849.1_386	30.469	128	330
WP_061221763.1	lcl|NZ_MCLW01000048.1_cds_WP_000649923.1_2865	29.615	260	330
WP_061221763.1	lcl|NZ_MCLW01000113.1_cds_WP_000688695.1_359	25.339	221	330
WP_061221763.1	lcl|NZ_MCLW01000043.1_cds_WP_000697617.1_2696	25.591	254	330
WP_004503036.1	lcl|NZ_MCLW01000077.1_cds_WP_001002663.1_3619	41.803	244	265
WP_004503036.1	lcl|NZ_MCLW01000014.1_cds_WP_001183723.1_790	27.746	173	265
WP_004503060.1	lcl|NZ_MCLW01000069.1_cds_WP_000501205.1_3422	36.304	303	310
WP_004503060.1	lcl|NZ_MCLW01000014.1_cds_WP_001183723.1_790	30.000	250	310
WP_004503060.1	lcl|NZ_MCLW01000128.1_cds_WP_000279894.1_573	24.335	263	310
WP_004503060.1	lcl|NZ_MCLW01000069.1_cds_WP_000501205.1_3422	36.304	303	310
WP_004503060.1	lcl|NZ_MCLW01000014.1_cds_WP_001183723.1_790	30.000	250	310
WP_004503060.1	lcl|NZ_MCLW01000128.1_cds_WP_000279894.1_573	24.335	263	310
WP_004503042.1	lcl|NZ_MCLW01000097.1_cds_WP_001069832.1_4050	29.412	102	221
WP_004503042.1	lcl|NZ_MCLW01000002.1_cds_WP_001082178.1_1465	23.077	78	221
WP_016758358.1	lcl|NZ_MCLW01000043.1_cds_WP_000445586.1_2701	35.354	99	316
WP_016758358.1	lcl|NZ_MCLW01000097.1_cds_WP_000347683.1_4051	29.221	154	316
WP_016758358.1	lcl|NZ_MCLW01000043.1_cds_WP_002102767.1_2714	27.742	155	316
WP_016758358.1	lcl|NZ_MCLW01000004.1_cds_WP_000402846.1_2594	22.368	152	316
WP_016758358.1	lcl|NZ_MCLW01000002.1_cds_WP_001082178.1_1465	24.540	163	316
WP_016758358.1	lcl|NZ_MCLW01000094.1_cds_WP_000615098.1_4005	25.658	152	316
WP_004503088.1	lcl|NZ_MCLW01000002.1_cds_WP_025176604.1_1459	28.966	145	175
WP_004503132.1	lcl|NZ_MCLW01000043.1_cds_WP_000445586.1_2701	29.545	396	405
WP_004503132.1	lcl|NZ_MCLW01000097.1_cds_WP_000347683.1_4051	25.000	208	405
WP_004503132.1	lcl|NZ_MCLW01000004.1_cds_WP_000402846.1_2594	22.273	220	405
WP_004503032.1	lcl|NZ_MCLW01000043.1_cds_WP_000738262.1_2717	30.263	380	358
WP_004503032.1	lcl|NZ_MCLW01000043.1_cds_WP_001154829.1_2718	31.085	341	358
WP_004503032.1	lcl|NZ_MCLW01000134.1_cds_WP_001281957.1_693	29.082	392	358
WP_004503032.1	lcl|NZ_MCLW01000115.1_cds_WP_001054317.1_377	28.022	364	358
WP_004503032.1	lcl|NZ_MCLW01000176.1_cds_WP_000575187.1_1240	32.558	301	358
WP_004503032.1	lcl|NZ_MCLW01000231.1_cds_WP_001982414.1_1777	25.806	372	358
WP_004503032.1	lcl|NZ_MCLW01000009.1_cds_WP_000538758.1_3917	29.851	201	358
WP_061217626.1	lcl|NZ_MCLW01000094.1_cds_WP_162284979.1_3996	24.658	219	231
WP_004503049.1	lcl|NZ_MCLW01000043.1_cds_WP_000445586.1_2701	25.255	392	409
WP_004503049.1	lcl|NZ_MCLW01000097.1_cds_WP_000347683.1_4051	23.649	148	409
WP_004503049.1	lcl|NZ_MCLW01000002.1_cds_WP_001082178.1_1465	24.224	161	409
WP_004503099.1	lcl|NZ_MCLW01000176.1_cds_WP_000575187.1_1240	37.430	358	361
WP_004503099.1	lcl|NZ_MCLW01000009.1_cds_WP_000538758.1_3917	34.795	342	361
WP_004503099.1	lcl|NZ_MCLW01000134.1_cds_WP_001281957.1_693	28.150	373	361
WP_004503099.1	lcl|NZ_MCLW01000043.1_cds_WP_000738262.1_2717	31.351	370	361
WP_004503099.1	lcl|NZ_MCLW01000043.1_cds_WP_001154829.1_2718	31.214	346	361
WP_004503099.1	lcl|NZ_MCLW01000115.1_cds_WP_001054317.1_377	27.559	254	361
