WP_002614501.1	lcl|NZ_JADDWY010000021.1_cds_WP_002725873.1_1035	95.283	106	106
WP_004503085.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669917.1_1036	97.097	310	314
WP_004503085.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	24.224	322	314
WP_004503085.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	22.277	202	314
WP_004503085.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669957.1_2621	25.275	182	314
WP_004503085.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	24.759	311	314
WP_004503085.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	21.708	281	314
WP_004503085.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670813.1_3357	22.500	120	314
WP_004503085.1	lcl|NZ_JADDWY010000185.1_cds_WP_193824632.1_698	32.479	117	314
WP_004503080.1	lcl|NZ_JADDWY010000001.1_cds_WP_002750963.1_876	34.177	158	185
WP_004503080.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669938.1_1067	33.898	177	185
WP_004503081.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	30.721	319	329
WP_004503081.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	31.013	316	329
WP_004503081.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	30.968	310	329
WP_004503081.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	29.940	334	329
WP_004503081.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669957.1_2621	29.773	309	329
WP_004503081.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670813.1_3357	26.686	341	329
WP_004503081.1	lcl|NZ_JADDWY010000035.1_cds_WP_002754065.1_1650	28.485	330	329
WP_004503081.1	lcl|NZ_JADDWY010000020.1_cds_WP_011671143.1_978	28.481	316	329
WP_004503081.1	lcl|NZ_JADDWY010000002.1_cds_WP_011671074.1_1441	25.215	349	329
WP_004503081.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669917.1_1036	28.112	249	329
WP_004503081.1	lcl|NZ_JADDWY010000012.1_cds_WP_017859386.1_295	27.170	265	329
WP_004503081.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669959.1_2619	28.311	219	329
WP_004503081.1	lcl|NZ_JADDWY010000059.1_cds_WP_011669202.1_2521	24.405	336	329
WP_239248135.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669956.1_2622	26.582	237	267
WP_239248135.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669974.1_2665	26.455	189	267
WP_239248135.1	lcl|NZ_JADDWY010000034.1_cds_WP_011670832.1_1610	33.333	114	267
WP_239248135.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670812.1_3356	26.984	189	267
WP_239248135.1	lcl|NZ_JADDWY010000086.1_cds_WP_002766579.1_3197	36.047	86	267
WP_004503040.1	lcl|NZ_JADDWY010000016.1_cds_WP_011670269.1_587	26.426	333	509
WP_004503040.1	lcl|NZ_JADDWY010000016.1_cds_WP_002751286.1_588	30.435	115	509
WP_004503040.1	lcl|NZ_JADDWY010000016.1_cds_WP_011670269.1_587	26.426	333	509
WP_004503040.1	lcl|NZ_JADDWY010000016.1_cds_WP_002751286.1_588	30.435	115	509
WP_061221763.1	lcl|NZ_JADDWY010000185.1_cds_WP_193824632.1_698	97.122	139	330
WP_061221763.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	26.740	273	330
WP_061221763.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	23.636	275	330
WP_061221763.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	27.758	281	330
WP_061221763.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	26.814	317	330
WP_061221763.1	lcl|NZ_JADDWY010000002.1_cds_WP_011671074.1_1441	26.222	225	330
WP_061221763.1	lcl|NZ_JADDWY010000020.1_cds_WP_011671143.1_978	27.469	324	330
WP_061221763.1	lcl|NZ_JADDWY010000059.1_cds_WP_011669202.1_2521	24.490	245	330
WP_061221763.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670813.1_3357	25.352	142	330
WP_004503036.1	lcl|NZ_JADDWY010000090.1_cds_WP_011669455.1_3319	41.803	244	265
WP_004503060.1	lcl|NZ_JADDWY010000079.1_cds_WP_011670400.1_3044	38.614	303	310
WP_004503060.1	lcl|NZ_JADDWY010000044.1_cds_WP_011669757.1_2034	28.070	285	310
WP_004503060.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670034.1_825	26.244	221	310
WP_004503060.1	lcl|NZ_JADDWY010000079.1_cds_WP_011670400.1_3044	38.614	303	310
WP_004503060.1	lcl|NZ_JADDWY010000044.1_cds_WP_011669757.1_2034	28.070	285	310
WP_004503060.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670034.1_825	26.244	221	310
WP_004503042.1	lcl|NZ_JADDWY010000021.1_cds_WP_004779550.1_1052	31.532	111	221
WP_004503042.1	lcl|NZ_JADDWY010000033.1_cds_WP_011669877.1_1585	29.412	102	221
WP_004503042.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671228.1_1154	23.077	78	221
WP_016758358.1	lcl|NZ_JADDWY010000033.1_cds_WP_011669876.1_1586	29.221	154	316
WP_016758358.1	lcl|NZ_JADDWY010000094.1_cds_WP_011669711.1_3354	25.874	143	316
WP_016758358.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669947.1_2631	26.866	201	316
WP_016758358.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671228.1_1154	25.610	164	316
WP_004503088.1	lcl|NZ_JADDWY010000023.1_cds_IQA07_RS07770_1160	32.353	102	175
WP_004503132.1	lcl|NZ_JADDWY010000094.1_cds_WP_011669711.1_3354	25.225	222	405
WP_004503032.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669932.1_1061	32.888	374	358
WP_004503032.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669923.1_1043	37.918	269	358
WP_004503032.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669926.1_1046	39.535	215	358
WP_004503032.1	lcl|NZ_JADDWY010000073.1_cds_WP_002753028.1_2940	29.082	392	358
WP_004503032.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669968.1_2672	31.148	305	358
WP_004503032.1	lcl|NZ_JADDWY010000002.1_cds_WP_002750680.1_1442	25.000	372	358
WP_004503032.1	lcl|NZ_JADDWY010000005.1_cds_WP_002753888.1_2542	29.167	240	358
WP_004503049.1	lcl|NZ_JADDWY010000033.1_cds_WP_011669876.1_1586	22.973	148	409
WP_004503049.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671228.1_1154	25.984	127	409
WP_004503099.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669968.1_2672	37.047	359	361
WP_004503099.1	lcl|NZ_JADDWY010000005.1_cds_WP_002753888.1_2542	34.734	357	361
WP_004503099.1	lcl|NZ_JADDWY010000073.1_cds_WP_002753028.1_2940	28.954	373	361
WP_004503099.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669932.1_1061	29.810	369	361
WP_004503099.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669926.1_1046	32.319	263	361
WP_004503099.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669923.1_1043	30.137	219	361
WP_004503099.1	lcl|NZ_JADDWY010000002.1_cds_WP_002750680.1_1442	24.642	349	361
WP_004503089.1	lcl|NZ_JADDWY010000062.1_cds_WP_002727916.1_2668	42.222	180	176
WP_239248138.1	lcl|NZ_JADDWY010000020.1_cds_WP_011671143.1_978	29.377	337	313
WP_239248138.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669957.1_2621	29.508	305	313
WP_239248138.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	25.234	321	313
WP_239248138.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	24.818	274	313
WP_239248138.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	26.693	251	313
WP_239248138.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	25.301	332	313
WP_239248138.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670813.1_3357	24.125	257	313
WP_239248138.1	lcl|NZ_JADDWY010000059.1_cds_WP_011669202.1_2521	25.292	257	313
WP_239248138.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669917.1_1036	22.291	323	313
WP_239248138.1	lcl|NZ_JADDWY010000012.1_cds_WP_017859386.1_295	22.837	289	313
WP_239248138.1	lcl|NZ_JADDWY010000017.1_cds_WP_011671364.1_674	24.211	190	313
WP_000572389.1	lcl|NZ_JADDWY010000062.1_cds_WP_002727923.1_2673	33.621	116	134
WP_004503138.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	29.310	174	311
WP_004503138.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	29.255	188	311
WP_004503138.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	24.551	334	311
WP_004503138.1	lcl|NZ_JADDWY010000012.1_cds_WP_017859386.1_295	23.939	330	311
WP_004503138.1	lcl|NZ_JADDWY010000017.1_cds_WP_011671364.1_674	25.322	233	311
WP_004503138.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	21.739	276	311
