WP_002614501.1	lcl|NZ_AFLJ01000366.1_cds_WP_000340715.1_200	86.792	106	106
WP_004503085.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	91.374	313	314
WP_004503085.1	lcl|NZ_AFLJ01000366.1_cds_WP_000093099.1_179	57.143	63	314
WP_004503085.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	28.175	252	314
WP_004503085.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	23.077	325	314
WP_004503085.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	23.656	186	314
WP_004503085.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	22.145	289	314
WP_004503085.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	24.923	325	314
WP_004503038.1	lcl|NZ_AFLJ01000366.1_cds_WP_000604524.1_198	83.562	365	365
WP_004503080.1	lcl|NZ_AFLJ01000366.1_cds_WP_000884059.1_197	96.216	185	185
WP_004503080.1	lcl|NZ_AFLJ01000074.1_cds_WP_000351733.1_2819	40.000	140	185
WP_004503081.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	95.441	329	329
WP_004503081.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	32.063	315	329
WP_004503081.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	29.851	335	329
WP_004503081.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	30.408	319	329
WP_004503081.1	lcl|NZ_AFLJ01000118.1_cds_WP_001984071.1_2156	30.945	307	329
WP_004503081.1	lcl|NZ_AFLJ01000048.1_cds_WP_000649925.1_3475	28.882	322	329
WP_004503081.1	lcl|NZ_AFLJ01000195.1_cds_WP_000709511.1_1415	28.182	330	329
WP_004503081.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	28.852	305	329
WP_004503081.1	lcl|NZ_AFLJ01000017.1_cds_WP_000601375.1_3638	25.000	300	329
WP_004503081.1	lcl|NZ_AFLJ01000118.1_cds_WP_000688695.1_2136	28.102	274	329
WP_004503081.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	26.266	316	329
WP_004503081.1	lcl|NZ_AFLJ01000269.1_cds_WP_000475904.1_617	26.642	274	329
WP_004503081.1	lcl|NZ_AFLJ01000181.1_cds_WP_001074785.1_1627	28.679	265	329
WP_004503081.1	lcl|NZ_AFLJ01000017.1_cds_WP_000487322.1_3636	27.385	325	329
WP_004503081.1	lcl|NZ_AFLJ01000227.1_cds_WP_001003555.1_997	24.551	334	329
WP_239248135.1	lcl|NZ_AFLJ01000366.1_cds_WP_000774262.1_195	94.007	267	267
WP_239248135.1	lcl|NZ_AFLJ01000017.1_cds_WP_000859505.1_3635	27.885	208	267
WP_239248135.1	lcl|NZ_AFLJ01000366.1_cds_WP_000800438.1_165	26.178	191	267
WP_239248135.1	lcl|NZ_AFLJ01000257.1_cds_WP_000842260.1_741	26.316	190	267
WP_239248135.1	lcl|NZ_AFLJ01000111.1_cds_WP_000667727.1_2291	32.727	110	267
WP_239248135.1	lcl|NZ_AFLJ01000052.1_cds_WP_000805357.1_3364	37.209	86	267
WP_004503040.1	lcl|NZ_AFLJ01000366.1_cds_WP_000612797.1_194	92.731	509	509
WP_004503040.1	lcl|NZ_AFLJ01000089.1_cds_WP_000291591.1_2521	26.791	321	509
WP_004503040.1	lcl|NZ_AFLJ01000089.1_cds_WP_000364507.1_2522	28.723	94	509
WP_004503040.1	lcl|NZ_AFLJ01000366.1_cds_WP_000612797.1_194	92.731	509	509
WP_004503040.1	lcl|NZ_AFLJ01000089.1_cds_WP_000291591.1_2521	26.791	321	509
