WP_002614501.1	lcl|NZ_AFJO01000478.1_cds_WP_000340715.1_1383	86.792	106	106
WP_004503085.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	91.374	313	314
WP_004503085.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	27.778	252	314
WP_004503085.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	23.077	325	314
WP_004503085.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	22.145	289	314
WP_004503085.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	24.923	325	314
WP_004503038.1	lcl|NZ_AFJO01000478.1_cds_WP_000604527.1_1381	83.288	365	365
WP_004503080.1	lcl|NZ_AFJO01000478.1_cds_WP_000884059.1_1380	96.216	185	185
WP_004503080.1	lcl|NZ_AFJO01000250.1_cds_WP_000351733.1_2918	40.000	140	185
WP_004503081.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	94.833	329	329
WP_004503081.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	32.063	315	329
WP_004503081.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	29.851	335	329
WP_004503081.1	lcl|NZ_AFJO01000320.1_cds_WP_001984071.1_2406	30.945	307	329
WP_004503081.1	lcl|NZ_AFJO01000242.1_cds_WP_000649924.1_3079	28.882	322	329
WP_004503081.1	lcl|NZ_AFJO01000812.1_cds_WP_000709511.1_26	28.182	330	329
WP_004503081.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	28.852	305	329
WP_004503081.1	lcl|NZ_AFJO01000073.1_cds_WP_000688696.1_3942	28.102	274	329
WP_004503081.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	26.266	316	329
WP_004503081.1	lcl|NZ_AFJO01000033.1_cds_WP_000475900.1_4199	26.357	258	329
WP_004503081.1	lcl|NZ_AFJO01000365.1_cds_WP_001074785.1_2130	28.679	265	329
WP_004503081.1	lcl|NZ_AFJO01000445.1_cds_WP_001003557.1_1703	24.390	328	329
WP_239248135.1	lcl|NZ_AFJO01000478.1_cds_WP_000774262.1_1378	94.007	267	267
WP_239248135.1	lcl|NZ_AFJO01000706.1_cds_WP_000842260.1_580	26.316	190	267
