WP_002614501.1	lcl|NZ_AOHA02000086.1_cds_WP_004462903.1_54	92.453	106	106
WP_004503085.1	lcl|NZ_AOHA02000086.1_cds_WP_004472299.1_53	90.323	310	314
WP_004503085.1	lcl|NZ_AOHA02000041.1_cds_WP_004473914.1_1875	23.913	322	314
WP_004503085.1	lcl|NZ_AOHA02000086.1_cds_WP_004470124.1_50	27.381	252	314
WP_004503085.1	lcl|NZ_AOHA02000072.1_cds_WP_004465060.1_596	21.352	281	314
WP_004503085.1	lcl|NZ_AOHA02000018.1_cds_WP_004461234.1_2726	24.042	287	314
WP_004503085.1	lcl|NZ_AOHA02000061.1_cds_WP_004468319.1_1105	23.529	102	314
WP_004503085.1	lcl|NZ_AOHA02000086.1_cds_WP_004493815.1_47	23.100	329	314
WP_004503038.1	lcl|NZ_AOHA02000086.1_cds_WP_004493782.1_52	89.863	365	365
WP_004503080.1	lcl|NZ_AOHA02000086.1_cds_WP_004493818.1_51	95.135	185	185
WP_004503080.1	lcl|NZ_AOHA02000017.1_cds_WP_004460143.1_2912	34.247	146	185
WP_004503081.1	lcl|NZ_AOHA02000086.1_cds_WP_004470124.1_50	92.378	328	329
WP_004503081.1	lcl|NZ_AOHA02000041.1_cds_WP_004473914.1_1875	30.380	316	329
WP_004503081.1	lcl|NZ_AOHA02000018.1_cds_WP_004461234.1_2726	31.715	309	329
WP_004503081.1	lcl|NZ_AOHA02000072.1_cds_WP_004465060.1_596	29.341	334	329
WP_004503081.1	lcl|NZ_AOHA02000061.1_cds_WP_004468319.1_1105	26.786	336	329
WP_004503081.1	lcl|NZ_AOHA02000018.1_cds_WP_004467290.1_2723	28.882	322	329
WP_004503081.1	lcl|NZ_AOHA02000005.1_cds_WP_032928188.1_3651	28.571	322	329
WP_004503081.1	lcl|NZ_AOHA02000086.1_cds_WP_004493815.1_47	29.470	302	329
WP_004503081.1	lcl|NZ_AOHA02000015.1_cds_WP_032928347.1_3013	25.915	355	329
WP_004503081.1	lcl|NZ_AOHA02000086.1_cds_WP_004472299.1_53	27.711	249	329
WP_004503081.1	lcl|NZ_AOHA02000048.1_cds_WP_004493178.1_1624	27.652	264	329
WP_004503081.1	lcl|NZ_AOHA02000072.1_cds_WP_004472277.1_578	25.210	238	329
WP_004503081.1	lcl|NZ_AOHA02000041.1_cds_WP_004483653.1_1970	24.545	330	329
WP_004503081.1	lcl|NZ_AOHA02000015.1_cds_WP_004492610.1_2961	27.236	246	329
WP_239248135.1	lcl|NZ_AOHA02000086.1_cds_WP_004472235.1_49	88.764	267	267
WP_239248135.1	lcl|NZ_AOHA02000061.1_cds_WP_004493406.1_1137	31.313	198	267
WP_239248135.1	lcl|NZ_AOHA02000072.1_cds_WP_004475142.1_597	26.316	190	267
WP_239248135.1	lcl|NZ_AOHA02000061.1_cds_WP_004493397.1_1104	27.128	188	267
WP_239248135.1	lcl|NZ_AOHA02000018.1_cds_WP_016754360.1_2755	38.372	86	267
WP_004503040.1	lcl|NZ_AOHA02000086.1_cds_WP_004472307.1_48	87.402	508	509
WP_004503040.1	lcl|NZ_AOHA02000073.1_cds_WP_004463881.1_545	26.994	326	509
WP_004503040.1	lcl|NZ_AOHA02000073.1_cds_WP_004460640.1_544	30.851	94	509
WP_004503040.1	lcl|NZ_AOHA02000086.1_cds_WP_004472307.1_48	87.402	508	509
WP_004503040.1	lcl|NZ_AOHA02000073.1_cds_WP_004463881.1_545	26.994	326	509
WP_004503040.1	lcl|NZ_AOHA02000073.1_cds_WP_004460640.1_544	30.851	94	509
WP_061221763.1	lcl|NZ_AOHA02000086.1_cds_WP_004493815.1_47	93.636	330	330
WP_061221763.1	lcl|NZ_AOHA02000086.1_cds_WP_004470124.1_50	29.642	307	330
WP_061221763.1	lcl|NZ_AOHA02000018.1_cds_WP_004461234.1_2726	25.641	273	330
WP_061221763.1	lcl|NZ_AOHA02000041.1_cds_WP_004473914.1_1875	28.261	276	330
WP_061221763.1	lcl|NZ_AOHA02000072.1_cds_WP_004465060.1_596	26.647	334	330
WP_061221763.1	lcl|NZ_AOHA02000015.1_cds_WP_032928347.1_3013	25.676	222	330
WP_061221763.1	lcl|NZ_AOHA02000041.1_cds_WP_004483653.1_1970	25.103	243	330
WP_061221763.1	lcl|NZ_AOHA02000005.1_cds_WP_032928188.1_3651	29.528	254	330
WP_061221763.1	lcl|NZ_AOHA02000061.1_cds_WP_004468319.1_1105	27.273	132	330
WP_004503073.1	lcl|NZ_AOHA02000086.1_cds_WP_004493809.1_46	86.168	535	535
WP_004503073.1	lcl|NZ_AOHA02000086.1_cds_WP_004493809.1_46	86.168	535	535
WP_004503036.1	lcl|NZ_AOHA02000086.1_cds_WP_004493821.1_45	96.212	264	265
WP_004503036.1	lcl|NZ_AOHA02000009.1_cds_WP_004492542.1_3267	42.623	244	265
WP_004503060.1	lcl|NZ_AOHA02000086.1_cds_WP_032929219.1_44	89.032	310	310
WP_004503060.1	lcl|NZ_AOHA02000058.1_cds_WP_004462784.1_1203	39.085	284	310
WP_004503060.1	lcl|NZ_AOHA02000036.1_cds_WP_004473577.1_2263	27.244	312	310
WP_004503060.1	lcl|NZ_AOHA02000048.1_cds_WP_004473093.1_1592	25.792	221	310
WP_004503060.1	lcl|NZ_AOHA02000086.1_cds_WP_032929219.1_44	89.032	310	310
WP_004503060.1	lcl|NZ_AOHA02000058.1_cds_WP_004462784.1_1203	39.085	284	310
WP_004503060.1	lcl|NZ_AOHA02000036.1_cds_WP_004473577.1_2263	27.244	312	310
WP_004503060.1	lcl|NZ_AOHA02000048.1_cds_WP_004473093.1_1592	25.792	221	310
WP_004503095.1	lcl|NZ_AOHA02000086.1_cds_WP_004493823.1_43	90.530	264	264
WP_004503106.1	lcl|NZ_AOHA02000086.1_cds_WP_004470135.1_42	91.538	130	130
WP_004503130.1	lcl|NZ_AOHA02000086.1_cds_WP_032929207.1_41	74.483	145	146
WP_004503042.1	lcl|NZ_AOHA02000086.1_cds_WP_004493805.1_40	88.688	221	221
WP_004503042.1	lcl|NZ_AOHA02000058.1_cds_WP_004493345.1_1302	30.392	102	221
WP_016758358.1	lcl|NZ_AOHA02000086.1_cds_WP_004493828.1_37	25.651	269	316
WP_016758358.1	lcl|NZ_AOHA02000058.1_cds_WP_004462595.1_1303	29.221	154	316
WP_016758358.1	lcl|NZ_AOHA02000086.1_cds_WP_032929185.1_8	29.936	157	316
WP_016758358.1	lcl|NZ_AOHA02000036.1_cds_WP_004473535.1_2249	25.170	147	316
WP_016758358.1	lcl|NZ_AOHA02000041.1_cds_WP_004480578.1_1847	25.767	163	316
WP_016758358.1	lcl|NZ_AOHA02000017.1_cds_WP_004460090.1_2941	27.642	123	316
WP_004503088.1	lcl|NZ_AOHA02000086.1_cds_WP_004493819.1_38	82.659	173	175
WP_004503088.1	lcl|NZ_AOHA02000041.1_cds_WP_004471088.1_1841	26.897	145	175
WP_004503132.1	lcl|NZ_AOHA02000086.1_cds_WP_004493828.1_37	82.878	403	405
WP_004503132.1	lcl|NZ_AOHA02000036.1_cds_WP_004473535.1_2249	23.214	224	405
WP_004503032.1	lcl|NZ_AOHA02000086.1_cds_WP_004493793.1_36	84.874	357	358
WP_004503032.1	lcl|NZ_AOHA02000086.1_cds_WP_004493806.1_29	29.570	372	358
WP_004503032.1	lcl|NZ_AOHA02000061.1_cds_WP_004466571.1_1143	29.545	396	358
WP_004503032.1	lcl|NZ_AOHA02000072.1_cds_WP_004462146.1_589	33.071	254	358
WP_004503032.1	lcl|NZ_AOHA02000015.1_cds_WP_004473876.1_3012	25.936	374	358
WP_004503032.1	lcl|NZ_AOHA02000009.1_cds_WP_004465893.1_3327	29.167	240	358
WP_004503087.1	lcl|NZ_AOHA02000086.1_cds_WP_004493825.1_35	87.013	308	308
WP_026054523.1	lcl|NZ_AOHA02000086.1_cds_WP_004493787.1_34	31.165	369	416
WP_004503049.1	lcl|NZ_AOHA02000086.1_cds_WP_004493828.1_37	31.701	388	409
WP_004503049.1	lcl|NZ_AOHA02000058.1_cds_WP_004462595.1_1303	23.649	148	409
WP_004503049.1	lcl|NZ_AOHA02000041.1_cds_WP_004480578.1_1847	25.984	127	409
WP_004503099.1	lcl|NZ_AOHA02000072.1_cds_WP_004462146.1_589	37.430	358	361
WP_004503099.1	lcl|NZ_AOHA02000009.1_cds_WP_004465893.1_3327	36.592	358	361
WP_004503099.1	lcl|NZ_AOHA02000086.1_cds_WP_004493806.1_29	32.267	375	361
WP_004503099.1	lcl|NZ_AOHA02000061.1_cds_WP_004466571.1_1143	28.954	373	361
WP_004503099.1	lcl|NZ_AOHA02000086.1_cds_WP_004493793.1_36	32.226	301	361
WP_004503099.1	lcl|NZ_AOHA02000015.1_cds_WP_004473876.1_3012	24.348	345	361
WP_004503089.1	lcl|NZ_AOHA02000072.1_cds_WP_004462151.1_594	42.778	180	176
WP_239248138.1	lcl|NZ_AOHA02000005.1_cds_WP_032928188.1_3651	29.503	322	313
WP_239248138.1	lcl|NZ_AOHA02000041.1_cds_WP_004473914.1_1875	25.776	322	313
WP_239248138.1	lcl|NZ_AOHA02000086.1_cds_WP_004470124.1_50	25.857	321	313
WP_239248138.1	lcl|NZ_AOHA02000018.1_cds_WP_004461234.1_2726	25.651	269	313
WP_239248138.1	lcl|NZ_AOHA02000061.1_cds_WP_004468319.1_1105	22.353	340	313
WP_239248138.1	lcl|NZ_AOHA02000072.1_cds_WP_004465060.1_596	25.382	327	313
WP_239248138.1	lcl|NZ_AOHA02000041.1_cds_WP_004483653.1_1970	27.132	258	313
WP_239248138.1	lcl|NZ_AOHA02000072.1_cds_WP_004491523.1_579	25.896	251	313
WP_239248138.1	lcl|NZ_AOHA02000086.1_cds_WP_004472299.1_53	23.220	323	313
WP_239248138.1	lcl|NZ_AOHA02000048.1_cds_WP_004493178.1_1624	21.799	289	313
WP_000572389.1	lcl|NZ_AOHA02000072.1_cds_WP_004462145.1_588	30.579	121	134
WP_004503138.1	lcl|NZ_AOHA02000086.1_cds_WP_004493815.1_47	28.425	292	311
WP_004503138.1	lcl|NZ_AOHA02000086.1_cds_WP_004470124.1_50	30.000	270	311
WP_004503138.1	lcl|NZ_AOHA02000018.1_cds_WP_004461234.1_2726	28.723	188	311
WP_004503138.1	lcl|NZ_AOHA02000072.1_cds_WP_004465060.1_596	24.324	333	311
WP_004503138.1	lcl|NZ_AOHA02000048.1_cds_WP_004493178.1_1624	24.567	289	311
WP_004503138.1	lcl|NZ_AOHA02000037.1_cds_WP_004467770.1_2175	24.464	233	311
WP_004503138.1	lcl|NZ_AOHA02000041.1_cds_WP_004473914.1_1875	21.429	308	311
WP_004503138.1	lcl|NZ_AOHA02000072.1_cds_WP_004493578.1_595	26.271	118	311
WP_004503138.1	lcl|NZ_AOHA02000015.1_cds_WP_032928347.1_3013	28.571	168	311
WP_004503127.1	lcl|NZ_AOHA02000072.1_cds_WP_004493579.1_591	23.529	119	361
WP_004503127.1	lcl|NZ_AOHA02000072.1_cds_WP_004493587.1_592	25.000	296	361
WP_061236010.1	lcl|NZ_AOHA02000009.1_cds_WP_004457781.1_3195	31.758	529	595
WP_061236010.1	lcl|NZ_AOHA02000005.1_cds_WP_017863782.1_3583	29.331	508	595
WP_061236010.1	lcl|NZ_AOHA02000041.1_cds_WP_004459265.1_2028	43.192	213	595
WP_061236010.1	lcl|NZ_AOHA02000086.1_cds_WP_032929216.1_31	35.776	232	595
WP_061236010.1	lcl|NZ_AOHA02000041.1_cds_WP_004473839.1_1999	29.515	227	595
WP_061236010.1	lcl|NZ_AOHA02000065.1_cds_WP_004461439.1_994	26.957	230	595
WP_061236010.1	lcl|NZ_AOHA02000073.1_cds_WP_004460645.1_539	28.033	239	595
WP_061236010.1	lcl|NZ_AOHA02000042.1_cds_WP_004457911.1_1773	30.286	175	595
WP_061236010.1	lcl|NZ_AOHA02000009.1_cds_WP_004480113.1_3291	29.648	199	595
WP_061236010.1	lcl|NZ_AOHA02000049.1_cds_WP_004458038.1_1541	28.655	171	595
WP_061236010.1	lcl|NZ_AOHA02000041.1_cds_WP_004493055.1_2044	28.378	222	595
WP_061236010.1	lcl|NZ_AOHA02000081.1_cds_WP_004466497.1_264	28.837	215	595
WP_061236010.1	lcl|NZ_AOHA02000010.1_cds_WP_004469508.1_3141	26.939	245	595
WP_061236010.1	lcl|NZ_AOHA02000017.1_cds_WP_004460086.1_2945	24.901	253	595
WP_061236010.1	lcl|NZ_AOHA02000051.1_cds_WP_004493263.1_1451	32.727	165	595
WP_061236010.1	lcl|NZ_AOHA02000046.1_cds_WP_004461802.1_1720	29.747	158	595
WP_061236010.1	lcl|NZ_AOHA02000046.1_cds_WP_004461802.1_1720	24.064	187	595
WP_061236010.1	lcl|NZ_AOHA02000017.1_cds_WP_004460145.1_2911	30.220	182	595
WP_061236010.1	lcl|NZ_AOHA02000017.1_cds_WP_004473583.1_2892	30.168	179	595
WP_061236010.1	lcl|NZ_AOHA02000051.1_cds_WP_004474610.1_1376	28.402	169	595
WP_061236010.1	lcl|NZ_AOHA02000010.1_cds_WP_004492561.1_3140	25.726	241	595
WP_061236010.1	lcl|NZ_AOHA02000064.1_cds_WP_004459763.1_1049	27.219	169	595
WP_061236010.1	lcl|NZ_AOHA02000015.1_cds_WP_004459333.1_2968	27.950	161	595
WP_061236010.1	lcl|NZ_AOHA02000015.1_cds_WP_004459333.1_2968	22.043	186	595
WP_061236010.1	lcl|NZ_AOHA02000005.1_cds_WP_004474210.1_3595	27.219	169	595
WP_061236010.1	lcl|NZ_AOHA02000058.1_cds_WP_004474518.1_1242	29.054	148	595
WP_061236010.1	lcl|NZ_AOHA02000081.1_cds_WP_004474842.1_285	29.565	230	595
WP_061236010.1	lcl|NZ_AOHA02000065.1_cds_WP_004474915.1_918	23.963	217	595
WP_061236010.1	lcl|NZ_AOHA02000009.1_cds_WP_004457781.1_3195	31.758	529	595
WP_061236010.1	lcl|NZ_AOHA02000005.1_cds_WP_017863782.1_3583	29.331	508	595
WP_061236010.1	lcl|NZ_AOHA02000041.1_cds_WP_004459265.1_2028	43.192	213	595
WP_061236010.1	lcl|NZ_AOHA02000086.1_cds_WP_032929216.1_31	35.776	232	595
WP_061236010.1	lcl|NZ_AOHA02000041.1_cds_WP_004473839.1_1999	29.515	227	595
WP_061236010.1	lcl|NZ_AOHA02000065.1_cds_WP_004461439.1_994	26.957	230	595
WP_061236010.1	lcl|NZ_AOHA02000073.1_cds_WP_004460645.1_539	28.033	239	595
WP_061236010.1	lcl|NZ_AOHA02000042.1_cds_WP_004457911.1_1773	30.286	175	595
WP_061236010.1	lcl|NZ_AOHA02000009.1_cds_WP_004480113.1_3291	29.648	199	595
WP_061236010.1	lcl|NZ_AOHA02000049.1_cds_WP_004458038.1_1541	28.655	171	595
WP_061236010.1	lcl|NZ_AOHA02000041.1_cds_WP_004493055.1_2044	28.378	222	595
WP_061236010.1	lcl|NZ_AOHA02000081.1_cds_WP_004466497.1_264	28.837	215	595
WP_061236010.1	lcl|NZ_AOHA02000010.1_cds_WP_004469508.1_3141	26.939	245	595
WP_061236010.1	lcl|NZ_AOHA02000017.1_cds_WP_004460086.1_2945	24.901	253	595
WP_061236010.1	lcl|NZ_AOHA02000051.1_cds_WP_004493263.1_1451	32.727	165	595
WP_061236010.1	lcl|NZ_AOHA02000046.1_cds_WP_004461802.1_1720	29.747	158	595
WP_061236010.1	lcl|NZ_AOHA02000046.1_cds_WP_004461802.1_1720	24.064	187	595
WP_061236010.1	lcl|NZ_AOHA02000017.1_cds_WP_004460145.1_2911	30.220	182	595
WP_061236010.1	lcl|NZ_AOHA02000017.1_cds_WP_004473583.1_2892	30.168	179	595
WP_061236010.1	lcl|NZ_AOHA02000051.1_cds_WP_004474610.1_1376	28.402	169	595
WP_061236010.1	lcl|NZ_AOHA02000010.1_cds_WP_004492561.1_3140	25.726	241	595
WP_061236010.1	lcl|NZ_AOHA02000064.1_cds_WP_004459763.1_1049	27.219	169	595
WP_061236010.1	lcl|NZ_AOHA02000015.1_cds_WP_004459333.1_2968	27.950	161	595
