WP_002614501.1	lcl|NZ_QHCS01000002.1_cds_WP_100785494.1_2236	87.736	106	106
WP_004503085.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	64.194	310	314
WP_004503085.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	25.466	322	314
WP_004503085.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	24.194	186	314
WP_004503085.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	23.577	246	314
WP_004503085.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	22.300	287	314
WP_004503085.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	24.510	102	314
WP_004503080.1	lcl|NZ_QHCS01000002.1_cds_WP_118968509.1_2258	40.449	178	185
WP_004503080.1	lcl|NZ_QHCS01000002.1_cds_WP_118982146.1_2538	39.286	140	185
WP_004503081.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	31.013	316	329
WP_004503081.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	29.518	332	329
WP_004503081.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	31.290	310	329
WP_004503081.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	30.284	317	329
WP_004503081.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	27.083	336	329
WP_004503081.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	30.341	323	329
WP_004503081.1	lcl|NZ_QHCS01000003.1_cds_WP_118982527.1_2865	28.529	333	329
WP_004503081.1	lcl|NZ_QHCS01000001.1_cds_WP_241686725.1_818	26.033	242	329
WP_004503081.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	26.619	278	329
WP_004503081.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	25.080	311	329
WP_004503081.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	26.437	261	329
WP_004503081.1	lcl|NZ_QHCS01000002.1_cds_WP_118981923.1_2270	28.365	208	329
WP_004503081.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	24.254	268	329
WP_004503081.1	lcl|NZ_QHCS01000008.1_cds_WP_118983674.1_4028	24.806	258	329
WP_004503081.1	lcl|NZ_QHCS01000003.1_cds_WP_118982574.1_2914	31.061	132	329
WP_004503081.1	lcl|NZ_QHCS01000001.1_cds_WP_118980852.1_1183	23.077	247	329
WP_239248135.1	lcl|NZ_QHCS01000002.1_cds_WP_118981900.1_2242	26.531	245	267
WP_239248135.1	lcl|NZ_QHCS01000001.1_cds_WP_118980862.1_1191	34.483	116	267
WP_239248135.1	lcl|NZ_QHCS01000002.1_cds_WP_118981942.1_2290	24.339	189	267
WP_239248135.1	lcl|NZ_QHCS01000003.1_cds_WP_241686844.1_2936	26.596	188	267
WP_239248135.1	lcl|NZ_QHCS01000001.1_cds_WP_118980756.1_1080	33.333	102	267
WP_004503040.1	lcl|NZ_QHCS01000002.1_cds_WP_118982276.1_2697	26.706	337	509
WP_004503040.1	lcl|NZ_QHCS01000002.1_cds_WP_118982277.1_2698	31.579	95	509
WP_004503040.1	lcl|NZ_QHCS01000002.1_cds_WP_118982276.1_2697	26.706	337	509
WP_004503040.1	lcl|NZ_QHCS01000002.1_cds_WP_118982277.1_2698	31.579	95	509
WP_061221763.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	26.471	272	330
WP_061221763.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	27.402	281	330
WP_061221763.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	26.812	276	330
WP_061221763.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	26.769	325	330
WP_061221763.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	27.760	317	330
WP_061221763.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	25.991	227	330
WP_061221763.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	25.882	255	330
WP_061221763.1	lcl|NZ_QHCS01000002.1_cds_WP_118981903.1_2246	26.974	152	330
WP_061221763.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	25.874	143	330
WP_061221763.1	lcl|NZ_QHCS01000003.1_cds_WP_118982527.1_2865	28.667	150	330
WP_061221763.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	26.496	234	330
WP_004503036.1	lcl|NZ_QHCS01000011.1_cds_WP_118970508.1_133	42.623	244	265
WP_004503060.1	lcl|NZ_QHCS01000005.1_cds_WP_118983152.1_3528	38.014	292	310
WP_004503060.1	lcl|NZ_QHCS01000002.1_cds_WP_118981751.1_2082	27.597	308	310
WP_004503060.1	lcl|NZ_QHCS01000002.1_cds_WP_118982105.1_2482	24.887	221	310
WP_004503060.1	lcl|NZ_QHCS01000005.1_cds_WP_118983152.1_3528	38.014	292	310
WP_004503060.1	lcl|NZ_QHCS01000002.1_cds_WP_118981751.1_2082	27.597	308	310
WP_004503060.1	lcl|NZ_QHCS01000002.1_cds_WP_118982105.1_2482	24.887	221	310
WP_004503042.1	lcl|NZ_QHCS01000005.1_cds_WP_118983134.1_3509	30.392	102	221
WP_004503042.1	lcl|NZ_QHCS01000002.1_cds_WP_118968274.1_2507	30.556	108	221
WP_016758358.1	lcl|NZ_QHCS01000005.1_cds_WP_118983133.1_3508	30.719	153	316
WP_016758358.1	lcl|NZ_QHCS01000002.1_cds_WP_118981533.1_1819	24.837	153	316
WP_016758358.1	lcl|NZ_QHCS01000001.1_cds_WP_118980330.1_583	23.418	158	316
WP_016758358.1	lcl|NZ_QHCS01000002.1_cds_WP_118968274.1_2507	28.926	121	316
WP_004503088.1	lcl|NZ_QHCS01000001.1_cds_WP_118980326.1_577	33.083	133	175
WP_004503032.1	lcl|NZ_QHCS01000001.1_cds_WP_206698719.1_1196	28.967	397	358
WP_004503032.1	lcl|NZ_QHCS01000002.1_cds_WP_118981897.1_2238	27.855	359	358
WP_004503032.1	lcl|NZ_QHCS01000001.1_cds_WP_206698711.1_1067	25.806	372	358
WP_004503032.1	lcl|NZ_QHCS01000007.1_cds_WP_118983569.1_3935	28.000	250	358
WP_004503049.1	lcl|NZ_QHCS01000005.1_cds_WP_118983133.1_3508	23.288	146	409
WP_004503049.1	lcl|NZ_QHCS01000001.1_cds_WP_118980330.1_583	26.829	123	409
WP_004503099.1	lcl|NZ_QHCS01000007.1_cds_WP_118983569.1_3935	33.714	350	361
WP_004503099.1	lcl|NZ_QHCS01000001.1_cds_WP_206698719.1_1196	29.491	373	361
WP_004503099.1	lcl|NZ_QHCS01000002.1_cds_WP_118981897.1_2238	28.346	254	361
WP_004503099.1	lcl|NZ_QHCS01000001.1_cds_WP_206698711.1_1067	25.071	351	361
WP_004503089.1	lcl|NZ_QHCS01000002.1_cds_WP_118981939.1_2287	43.889	180	176
WP_239248138.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	29.290	338	313
WP_239248138.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	27.586	319	313
WP_239248138.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	26.766	269	313
WP_239248138.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	25.373	335	313
WP_239248138.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	24.903	257	313
WP_239248138.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	26.522	230	313
WP_239248138.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	22.222	288	313
WP_004503138.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	28.395	243	311
WP_004503138.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	23.175	315	311
WP_004503138.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	27.273	165	311
WP_004503138.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	27.451	153	311
WP_004503138.1	lcl|NZ_QHCS01000008.1_cds_WP_118983674.1_4028	25.322	233	311
WP_004503138.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	21.753	308	311
WP_004503138.1	lcl|NZ_QHCS01000001.1_cds_WP_241686725.1_818	26.829	123	311
WP_004503138.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	26.165	279	311
WP_004503138.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	32.584	89	311
WP_004503127.1	lcl|NZ_QHCS01000002.1_cds_WP_118981938.1_2286	31.008	129	361
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_206698782.1_2901	32.514	529	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980706.1_1030	29.644	506	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980278.1_519	27.684	531	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118981902.1_2245	26.857	525	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118981799.1_2133	27.074	229	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_241686723.1_727	31.034	232	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118981798.1_2132	32.474	194	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_167883933.1_2703	28.452	239	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118982402.1_2362	31.928	166	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_206698779.1_2833	29.146	199	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980477.1_764	28.514	249	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_118982582.1_2925	28.502	207	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118967177.1_831	28.507	221	595
WP_061236010.1	lcl|NZ_QHCS01000007.1_cds_WP_118970111.1_3994	29.730	222	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118981977.1_2334	30.159	189	595
WP_061236010.1	lcl|NZ_QHCS01000005.1_cds_WP_118982961.1_3310	32.370	173	595
WP_061236010.1	lcl|NZ_QHCS01000005.1_cds_WP_118982997.1_3350	27.647	170	595
WP_061236010.1	lcl|NZ_QHCS01000007.1_cds_WP_118983461.1_3824	28.079	203	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118968277.1_2503	26.556	241	595
WP_061236010.1	lcl|NZ_QHCS01000004.1_cds_WP_118982943.1_3211	30.464	151	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118982147.1_2539	30.729	192	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118982429.1_2558	29.121	182	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980478.1_765	25.620	242	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980987.1_1363	31.963	219	595
WP_061236010.1	lcl|NZ_QHCS01000007.1_cds_WP_118983632.1_4003	23.529	187	595
WP_061236010.1	lcl|NZ_QHCS01000007.1_cds_WP_118983632.1_4003	27.848	158	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_118967889.1_2905	23.913	184	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_118967889.1_2905	27.160	162	595
WP_061236010.1	lcl|NZ_QHCS01000005.1_cds_WP_241686861.1_3359	25.150	167	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118981172.1_1568	22.989	261	595
WP_061236010.1	lcl|NZ_QHCS01000004.1_cds_WP_118982757.1_3095	24.599	187	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980700.1_1020	27.326	172	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980989.1_1366	26.590	173	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_206698782.1_2901	32.514	529	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980706.1_1030	29.644	506	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980278.1_519	27.684	531	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118981902.1_2245	26.857	525	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118981799.1_2133	27.074	229	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_241686723.1_727	31.034	232	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118981798.1_2132	32.474	194	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_167883933.1_2703	28.452	239	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118982402.1_2362	31.928	166	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_206698779.1_2833	29.146	199	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980477.1_764	28.514	249	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_118982582.1_2925	28.502	207	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118967177.1_831	28.507	221	595
WP_061236010.1	lcl|NZ_QHCS01000007.1_cds_WP_118970111.1_3994	29.730	222	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118981977.1_2334	30.159	189	595
WP_061236010.1	lcl|NZ_QHCS01000005.1_cds_WP_118982961.1_3310	32.370	173	595
WP_061236010.1	lcl|NZ_QHCS01000005.1_cds_WP_118982997.1_3350	27.647	170	595
WP_061236010.1	lcl|NZ_QHCS01000007.1_cds_WP_118983461.1_3824	28.079	203	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118968277.1_2503	26.556	241	595
WP_061236010.1	lcl|NZ_QHCS01000004.1_cds_WP_118982943.1_3211	30.464	151	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118982147.1_2539	30.729	192	595
WP_061236010.1	lcl|NZ_QHCS01000002.1_cds_WP_118982429.1_2558	29.121	182	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980478.1_765	25.620	242	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980987.1_1363	31.963	219	595
WP_061236010.1	lcl|NZ_QHCS01000007.1_cds_WP_118983632.1_4003	23.529	187	595
WP_061236010.1	lcl|NZ_QHCS01000007.1_cds_WP_118983632.1_4003	27.848	158	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_118967889.1_2905	23.913	184	595
WP_061236010.1	lcl|NZ_QHCS01000003.1_cds_WP_118967889.1_2905	27.160	162	595
WP_061236010.1	lcl|NZ_QHCS01000005.1_cds_WP_241686861.1_3359	25.150	167	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118981172.1_1568	22.989	261	595
WP_061236010.1	lcl|NZ_QHCS01000004.1_cds_WP_118982757.1_3095	24.599	187	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980700.1_1020	27.326	172	595
WP_061236010.1	lcl|NZ_QHCS01000001.1_cds_WP_118980989.1_1366	26.590	173	595
WP_239248139.1	lcl|NZ_QHCS01000002.1_cds_WP_118981901.1_2243	47.345	226	227
WP_239248139.1	lcl|NZ_QHCS01000001.1_cds_WP_118980888.1_1222	32.075	106	227
WP_004503054.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	27.628	333	330
WP_004503054.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	23.881	335	330
WP_004503054.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	26.506	332	330
WP_004503054.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	23.145	337	330
WP_004503054.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	29.252	147	330
WP_004503054.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	24.857	350	330
WP_004503155.1	lcl|NZ_QHCS01000002.1_cds_WP_118981897.1_2238	37.260	365	381
WP_004503155.1	lcl|NZ_QHCS01000001.1_cds_WP_206698719.1_1196	30.357	392	381
WP_004503155.1	lcl|NZ_QHCS01000007.1_cds_WP_118983569.1_3935	28.775	351	381
WP_004503155.1	lcl|NZ_QHCS01000001.1_cds_WP_206698711.1_1067	25.070	355	381
WP_198288176.1	lcl|NZ_QHCS01000002.1_cds_WP_118981899.1_2241	51.948	385	387
WP_004503102.1	lcl|NZ_QHCS01000002.1_cds_WP_118982389.1_2240	58.610	331	339
WP_004503102.1	lcl|NZ_QHCS01000004.1_cds_WP_118982721.1_3058	33.803	284	339
WP_004503102.1	lcl|NZ_QHCS01000002.1_cds_WP_118982389.1_2240	58.610	331	339
WP_004503102.1	lcl|NZ_QHCS01000004.1_cds_WP_118982721.1_3058	33.803	284	339
