WP_002614501.1	lcl|NZ_AKXG02000021.1_cds_WP_000340715.1_2763	86.792	106	106
WP_004503085.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	91.374	313	314
WP_004503085.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	27.778	252	314
WP_004503085.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	23.077	325	314
WP_004503085.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	22.145	289	314
WP_004503085.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	24.923	325	314
WP_004503038.1	lcl|NZ_AKXG02000021.1_cds_WP_000604527.1_2765	83.288	365	365
WP_004503080.1	lcl|NZ_AKXG02000021.1_cds_WP_000884059.1_2766	96.216	185	185
WP_004503080.1	lcl|NZ_AKXG02000029.1_cds_WP_000351733.1_2474	40.000	140	185
WP_004503081.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	94.833	329	329
WP_004503081.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	32.063	315	329
WP_004503081.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	29.851	335	329
WP_004503081.1	lcl|NZ_AKXG02000025.1_cds_WP_001984071.1_2667	30.945	307	329
WP_004503081.1	lcl|NZ_AKXG02000016.1_cds_WP_000649924.1_3354	28.882	322	329
WP_004503081.1	lcl|NZ_AKXG02000041.1_cds_WP_000709511.1_1771	28.182	330	329
WP_004503081.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	28.852	305	329
WP_004503081.1	lcl|NZ_AKXG02000025.1_cds_WP_000688696.1_2687	28.102	274	329
WP_004503081.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	26.266	316	329
WP_004503081.1	lcl|NZ_AKXG02000021.1_cds_WP_000475901.1_2817	26.357	258	329
WP_004503081.1	lcl|NZ_AKXG02000032.1_cds_WP_001074785.1_2162	28.679	265	329
WP_004503081.1	lcl|NZ_AKXG02000054.1_cds_WP_001003557.1_1178	24.390	328	329
WP_239248135.1	lcl|NZ_AKXG02000021.1_cds_WP_000774262.1_2768	94.007	267	267
WP_239248135.1	lcl|NZ_AKXG02000021.1_cds_WP_000842260.1_2835	26.316	190	267
WP_239248135.1	lcl|NZ_AKXG02000025.1_cds_WP_000667727.1_2710	32.727	110	267
WP_239248135.1	lcl|NZ_AKXG02000036.1_cds_WP_000805357.1_2081	37.209	86	267
WP_004503040.1	lcl|NZ_AKXG02000021.1_cds_WP_000602734.1_2769	91.159	509	509
WP_004503040.1	lcl|NZ_AKXG02000032.1_cds_WP_000291581.1_2239	26.791	321	509
WP_004503040.1	lcl|NZ_AKXG02000032.1_cds_WP_000364504.1_2238	28.723	94	509
WP_004503040.1	lcl|NZ_AKXG02000021.1_cds_WP_000602734.1_2769	91.159	509	509
WP_004503040.1	lcl|NZ_AKXG02000032.1_cds_WP_000291581.1_2239	26.791	321	509
WP_004503040.1	lcl|NZ_AKXG02000032.1_cds_WP_000364504.1_2238	28.723	94	509
WP_061221763.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	97.576	330	330
WP_061221763.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	29.642	307	330
WP_061221763.1	lcl|NZ_AKXG02000025.1_cds_WP_001984071.1_2667	25.368	272	330
WP_061221763.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	26.582	316	330
WP_061221763.1	lcl|NZ_AKXG02000054.1_cds_WP_001003557.1_1178	27.888	251	330
WP_061221763.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	24.324	333	330
WP_061221763.1	lcl|NZ_AKXG02000016.1_cds_WP_000649924.1_3354	29.615	260	330
WP_061221763.1	lcl|NZ_AKXG02000025.1_cds_WP_000688696.1_2687	25.339	221	330
WP_004503073.1	lcl|NZ_AKXG02000021.1_cds_WP_000689746.1_2773	38.278	546	535
WP_004503073.1	lcl|NZ_AKXG02000021.1_cds_WP_000689746.1_2773	38.278	546	535
WP_004503036.1	lcl|NZ_AKXG02000021.1_cds_WP_000342716.1_2774	67.547	265	265
WP_004503036.1	lcl|NZ_AKXG02000008.1_cds_WP_001002666.1_3820	41.393	244	265
WP_004503036.1	lcl|NZ_AKXG02000051.1_cds_WP_001183723.1_1310	27.746	173	265
WP_004503060.1	lcl|NZ_AKXG02000021.1_cds_WP_001246621.1_2775	91.613	310	310
WP_004503060.1	lcl|NZ_AKXG02000010.1_cds_WP_000501205.1_3809	36.304	303	310
WP_004503060.1	lcl|NZ_AKXG02000051.1_cds_WP_001183723.1_1310	30.000	250	310
WP_004503060.1	lcl|NZ_AKXG02000075.1_cds_WP_000279894.1_281	24.335	263	310
WP_004503060.1	lcl|NZ_AKXG02000021.1_cds_WP_001246621.1_2775	91.613	310	310
WP_004503060.1	lcl|NZ_AKXG02000010.1_cds_WP_000501205.1_3809	36.304	303	310
WP_004503060.1	lcl|NZ_AKXG02000051.1_cds_WP_001183723.1_1310	30.000	250	310
WP_004503060.1	lcl|NZ_AKXG02000075.1_cds_WP_000279894.1_281	24.335	263	310
WP_004503095.1	lcl|NZ_AKXG02000021.1_cds_WP_000479982.1_2776	94.697	264	264
WP_004503106.1	lcl|NZ_AKXG02000021.1_cds_WP_000715956.1_2777	89.922	129	130
WP_004503130.1	lcl|NZ_AKXG02000021.1_cds_WP_001088861.1_2778	77.143	140	146
WP_004503042.1	lcl|NZ_AKXG02000021.1_cds_WP_000517242.1_2779	87.330	221	221
WP_004503042.1	lcl|NZ_AKXG02000059.1_cds_WP_001069828.1_839	27.273	132	221
WP_004503042.1	lcl|NZ_AKXG02000037.1_cds_WP_001082178.1_2051	23.077	78	221
WP_016758358.1	lcl|NZ_AKXG02000021.1_cds_WP_001015416.1_2781	24.275	276	316
WP_016758358.1	lcl|NZ_AKXG02000059.1_cds_WP_000347685.1_838	29.221	154	316
WP_016758358.1	lcl|NZ_AKXG02000021.1_cds_WP_001283954.1_2806	29.286	140	316
WP_016758358.1	lcl|NZ_AKXG02000002.1_cds_WP_000402846.1_4025	22.368	152	316
WP_016758358.1	lcl|NZ_AKXG02000037.1_cds_WP_001082178.1_2051	24.540	163	316
WP_016758358.1	lcl|NZ_AKXG02000075.1_cds_WP_000188047.1_325	28.926	121	316
WP_004503088.1	lcl|NZ_AKXG02000021.1_cds_WP_000611594.1_2780	94.857	175	175
WP_004503088.1	lcl|NZ_AKXG02000016.1_cds_WP_001206950.1_3231	28.276	145	175
WP_004503132.1	lcl|NZ_AKXG02000021.1_cds_WP_001015416.1_2781	94.030	402	405
WP_004503132.1	lcl|NZ_AKXG02000059.1_cds_WP_000347685.1_838	25.000	208	405
WP_004503132.1	lcl|NZ_AKXG02000002.1_cds_WP_000402846.1_4025	22.273	220	405
WP_004503032.1	lcl|NZ_AKXG02000021.1_cds_WP_000608295.1_2772	35.535	318	358
WP_004503032.1	lcl|NZ_AKXG02000021.1_cds_WP_000172657.1_2788	29.570	372	358
WP_004503032.1	lcl|NZ_AKXG02000025.1_cds_WP_001281953.1_2704	29.082	392	358
WP_004503032.1	lcl|NZ_AKXG02000021.1_cds_WP_001198107.1_2771	32.653	343	358
WP_004503032.1	lcl|NZ_AKXG02000021.1_cds_WP_000575178.1_2828	31.210	314	358
WP_004503032.1	lcl|NZ_AKXG02000068.1_cds_WP_002183909.1_426	25.806	372	358
WP_004503032.1	lcl|NZ_AKXG02000039.1_cds_WP_000538753.1_1909	29.851	201	358
WP_026054523.1	lcl|NZ_AKXG02000021.1_cds_WP_000481873.1_2784	31.522	368	416
WP_004503049.1	lcl|NZ_AKXG02000021.1_cds_WP_001015416.1_2781	33.590	390	409
