WP_002614501.1	lcl|NZ_AFJU01000037.1_cds_WP_000340715.1_3116	86.792	106	106
WP_004503085.1	lcl|NZ_AFJU01000037.1_cds_WP_000410273.1_3115	91.374	313	314
WP_004503085.1	lcl|NZ_AFJU01000037.1_cds_WP_000093099.1_3095	57.143	63	314
WP_004503085.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	28.175	252	314
WP_004503085.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	23.077	325	314
WP_004503085.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	23.656	186	314
WP_004503085.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	22.145	289	314
WP_004503085.1	lcl|NZ_AFJU01000037.1_cds_WP_001067557.1_3109	24.923	325	314
WP_004503038.1	lcl|NZ_AFJU01000037.1_cds_WP_000604524.1_3114	83.562	365	365
WP_004503080.1	lcl|NZ_AFJU01000037.1_cds_WP_000884059.1_3113	96.216	185	185
WP_004503080.1	lcl|NZ_AFJU01000044.1_cds_WP_000351733.1_2790	40.000	140	185
WP_004503081.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	95.441	329	329
WP_004503081.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	32.063	315	329
WP_004503081.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	29.851	335	329
WP_004503081.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	30.408	319	329
WP_004503081.1	lcl|NZ_AFJU01000158.1_cds_WP_001984071.1_1003	30.945	307	329
WP_004503081.1	lcl|NZ_AFJU01000287.1_cds_WP_000649925.1_221	28.882	322	329
WP_004503081.1	lcl|NZ_AFJU01000125.1_cds_WP_000709511.1_1700	28.182	330	329
WP_004503081.1	lcl|NZ_AFJU01000037.1_cds_WP_001067557.1_3109	28.852	305	329
WP_004503081.1	lcl|NZ_AFJU01000037.1_cds_WP_000601375.1_3059	25.000	300	329
WP_004503081.1	lcl|NZ_AFJU01000060.1_cds_WP_000688695.1_2439	28.102	274	329
WP_004503081.1	lcl|NZ_AFJU01000037.1_cds_WP_000410273.1_3115	26.266	316	329
WP_004503081.1	lcl|NZ_AFJU01000037.1_cds_WP_000475904.1_3050	26.642	274	329
WP_004503081.1	lcl|NZ_AFJU01000120.1_cds_WP_001074785.1_1780	28.679	265	329
WP_004503081.1	lcl|NZ_AFJU01000037.1_cds_WP_000487322.1_3061	27.385	325	329
WP_004503081.1	lcl|NZ_AFJU01000148.1_cds_WP_001003555.1_1182	24.551	334	329
WP_239248135.1	lcl|NZ_AFJU01000037.1_cds_WP_000774262.1_3111	94.007	267	267
WP_239248135.1	lcl|NZ_AFJU01000037.1_cds_WP_000859505.1_3062	27.885	208	267
WP_239248135.1	lcl|NZ_AFJU01000037.1_cds_WP_000800438.1_3081	26.178	191	267
WP_239248135.1	lcl|NZ_AFJU01000037.1_cds_WP_000842260.1_3032	26.316	190	267
WP_239248135.1	lcl|NZ_AFJU01000083.1_cds_WP_000667727.1_2125	32.727	110	267
WP_239248135.1	lcl|NZ_AFJU01000026.1_cds_WP_000805357.1_3454	37.209	86	267
WP_004503040.1	lcl|NZ_AFJU01000037.1_cds_WP_000612797.1_3110	92.731	509	509
WP_004503040.1	lcl|NZ_AFJU01000144.1_cds_WP_000291591.1_1251	26.791	321	509
WP_004503040.1	lcl|NZ_AFJU01000144.1_cds_WP_000364507.1_1252	28.723	94	509
WP_004503040.1	lcl|NZ_AFJU01000037.1_cds_WP_000612797.1_3110	92.731	509	509
WP_004503040.1	lcl|NZ_AFJU01000144.1_cds_WP_000291591.1_1251	26.791	321	509
WP_004503040.1	lcl|NZ_AFJU01000144.1_cds_WP_000364507.1_1252	28.723	94	509
WP_061221763.1	lcl|NZ_AFJU01000037.1_cds_WP_001067557.1_3109	97.576	330	330
WP_061221763.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	29.316	307	330
WP_061221763.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	26.316	266	330
WP_061221763.1	lcl|NZ_AFJU01000158.1_cds_WP_001984071.1_1003	25.368	272	330
WP_061221763.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	26.582	316	330
WP_061221763.1	lcl|NZ_AFJU01000148.1_cds_WP_001003555.1_1182	27.888	251	330
WP_061221763.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	24.324	333	330
WP_061221763.1	lcl|NZ_AFJU01000287.1_cds_WP_000649925.1_221	29.615	260	330
WP_061221763.1	lcl|NZ_AFJU01000060.1_cds_WP_000688695.1_2439	25.339	221	330
WP_061221763.1	lcl|NZ_AFJU01000037.1_cds_WP_000601375.1_3059	25.455	275	330
WP_004503073.1	lcl|NZ_AFJU01000037.1_cds_WP_000689743.1_3106	38.278	546	535
WP_004503073.1	lcl|NZ_AFJU01000037.1_cds_WP_000689743.1_3106	38.278	546	535
WP_004503036.1	lcl|NZ_AFJU01000037.1_cds_WP_000342713.1_3105	67.547	265	265
WP_004503036.1	lcl|NZ_AFJU01000070.1_cds_WP_001002663.1_2306	41.803	244	265
WP_004503036.1	lcl|NZ_AFJU01000034.1_cds_WP_001183723.1_3235	27.746	173	265
WP_004503060.1	lcl|NZ_AFJU01000037.1_cds_WP_001246618.1_3104	91.935	310	310
WP_004503060.1	lcl|NZ_AFJU01000229.1_cds_WP_000501205.1_342	36.304	303	310
WP_004503060.1	lcl|NZ_AFJU01000034.1_cds_WP_001183723.1_3235	30.000	250	310
WP_004503060.1	lcl|NZ_AFJU01000110.1_cds_WP_000279894.1_1841	24.335	263	310
WP_004503060.1	lcl|NZ_AFJU01000037.1_cds_WP_001246618.1_3104	91.935	310	310
WP_004503060.1	lcl|NZ_AFJU01000229.1_cds_WP_000501205.1_342	36.304	303	310
WP_004503060.1	lcl|NZ_AFJU01000034.1_cds_WP_001183723.1_3235	30.000	250	310
WP_004503060.1	lcl|NZ_AFJU01000110.1_cds_WP_000279894.1_1841	24.335	263	310
WP_004503095.1	lcl|NZ_AFJU01000037.1_cds_WP_000479982.1_3103	94.697	264	264
WP_004503106.1	lcl|NZ_AFJU01000037.1_cds_WP_000715958.1_3102	90.698	129	130
WP_004503130.1	lcl|NZ_AFJU01000037.1_cds_WP_001088866.1_3101	76.429	140	146
WP_004503042.1	lcl|NZ_AFJU01000037.1_cds_WP_000517242.1_3100	87.330	221	221
WP_004503042.1	lcl|NZ_AFJU01000061.1_cds_WP_001069834.1_2419	29.412	102	221
WP_004503042.1	lcl|NZ_AFJU01000126.1_cds_WP_001082180.1_1695	23.077	78	221
WP_016758358.1	lcl|NZ_AFJU01000037.1_cds_WP_001015422.1_3098	25.000	276	316
WP_016758358.1	lcl|NZ_AFJU01000061.1_cds_WP_000347681.1_2418	29.221	154	316
WP_016758358.1	lcl|NZ_AFJU01000037.1_cds_WP_000661932.1_3065	26.056	142	316
WP_016758358.1	lcl|NZ_AFJU01000037.1_cds_WP_002082140.1_3074	28.058	139	316
WP_016758358.1	lcl|NZ_AFJU01000172.1_cds_WP_000402845.1_827	22.368	152	316
WP_016758358.1	lcl|NZ_AFJU01000126.1_cds_WP_001082180.1_1695	24.540	163	316
WP_016758358.1	lcl|NZ_AFJU01000044.1_cds_WP_000188047.1_2817	28.926	121	316
WP_004503088.1	lcl|NZ_AFJU01000037.1_cds_WP_000611594.1_3099	94.857	175	175
WP_004503088.1	lcl|NZ_AFJU01000161.1_cds_WP_001206947.1_972	28.966	145	175
WP_004503132.1	lcl|NZ_AFJU01000037.1_cds_WP_001015422.1_3098	92.346	405	405
WP_004503132.1	lcl|NZ_AFJU01000061.1_cds_WP_000347681.1_2418	25.238	210	405
WP_004503132.1	lcl|NZ_AFJU01000172.1_cds_WP_000402845.1_827	22.273	220	405
WP_004503032.1	lcl|NZ_AFJU01000037.1_cds_WP_000582222.1_3097	86.872	358	358
WP_004503032.1	lcl|NZ_AFJU01000037.1_cds_WP_000608295.1_3107	35.535	318	358
WP_004503032.1	lcl|NZ_AFJU01000037.1_cds_WP_000947844.1_3085	30.769	338	358
WP_004503032.1	lcl|NZ_AFJU01000255.1_cds_WP_001281953.1_249	29.082	392	358
WP_004503032.1	lcl|NZ_AFJU01000037.1_cds_WP_001198107.1_3108	32.653	343	358
WP_004503032.1	lcl|NZ_AFJU01000037.1_cds_WP_000575178.1_3039	31.210	314	358
WP_004503032.1	lcl|NZ_AFJU01000043.1_cds_WP_001982414.1_2855	25.806	372	358
WP_004503032.1	lcl|NZ_AFJU01000037.1_cds_WP_000346036.1_3078	27.200	250	358
WP_004503032.1	lcl|NZ_AFJU01000201.1_cds_WP_000538752.1_488	29.851	201	358
WP_004503087.1	lcl|NZ_AFJU01000037.1_cds_WP_000344487.1_3096	89.286	308	308
WP_026054523.1	lcl|NZ_AFJU01000037.1_cds_WP_001106774.1_3093	91.807	415	416
WP_004503049.1	lcl|NZ_AFJU01000037.1_cds_WP_001015422.1_3098	33.333	417	409
WP_004503049.1	lcl|NZ_AFJU01000061.1_cds_WP_000347681.1_2418	23.649	148	409
WP_004503049.1	lcl|NZ_AFJU01000126.1_cds_WP_001082180.1_1695	24.224	161	409
WP_004503099.1	lcl|NZ_AFJU01000037.1_cds_WP_000575178.1_3039	37.430	358	361
WP_004503099.1	lcl|NZ_AFJU01000037.1_cds_WP_000608295.1_3107	40.730	356	361
WP_004503099.1	lcl|NZ_AFJU01000037.1_cds_WP_001198107.1_3108	35.549	346	361
WP_004503099.1	lcl|NZ_AFJU01000201.1_cds_WP_000538752.1_488	34.795	342	361
WP_004503099.1	lcl|NZ_AFJU01000255.1_cds_WP_001281953.1_249	28.418	373	361
WP_004503099.1	lcl|NZ_AFJU01000037.1_cds_WP_000582222.1_3097	32.558	301	361
WP_004503099.1	lcl|NZ_AFJU01000037.1_cds_WP_000346036.1_3078	26.667	375	361
WP_004503099.1	lcl|NZ_AFJU01000037.1_cds_WP_000947844.1_3085	24.854	342	361
WP_004503099.1	lcl|NZ_AFJU01000043.1_cds_WP_001982414.1_2855	24.642	349	361
WP_004503089.1	lcl|NZ_AFJU01000037.1_cds_WP_001159758.1_3035	41.667	180	176
WP_239248138.1	lcl|NZ_AFJU01000287.1_cds_WP_000649925.1_221	28.440	327	313
WP_239248138.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	26.168	321	313
WP_239248138.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	24.765	319	313
WP_239248138.1	lcl|NZ_AFJU01000037.1_cds_WP_001067557.1_3109	29.864	221	313
WP_239248138.1	lcl|NZ_AFJU01000158.1_cds_WP_001984071.1_1003	25.461	271	313
WP_239248138.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	24.699	332	313
WP_239248138.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	25.764	229	313
WP_239248138.1	lcl|NZ_AFJU01000148.1_cds_WP_001003555.1_1182	27.132	258	313
WP_239248138.1	lcl|NZ_AFJU01000037.1_cds_WP_000487322.1_3061	27.778	108	313
WP_239248138.1	lcl|NZ_AFJU01000037.1_cds_WP_001024125.1_3049	25.000	256	313
WP_239248138.1	lcl|NZ_AFJU01000037.1_cds_WP_000410273.1_3115	21.362	323	313
WP_000572389.1	lcl|NZ_AFJU01000037.1_cds_WP_000799638.1_3091	42.857	119	134
WP_000572389.1	lcl|NZ_AFJU01000037.1_cds_WP_000343398.1_3040	32.759	116	134
WP_004503138.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	29.259	270	311
WP_004503138.1	lcl|NZ_AFJU01000158.1_cds_WP_001984071.1_1003	27.490	251	311
WP_004503138.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	25.000	256	311
WP_004503138.1	lcl|NZ_AFJU01000120.1_cds_WP_001074785.1_1780	29.747	158	311
WP_004503138.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	25.287	261	311
WP_004503138.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	21.622	259	311
WP_004503138.1	lcl|NZ_AFJU01000060.1_cds_WP_000688695.1_2439	30.625	160	311
WP_004503138.1	lcl|NZ_AFJU01000287.1_cds_WP_000649925.1_221	23.048	269	311
WP_004503138.1	lcl|NZ_AFJU01000037.1_cds_WP_000642158.1_3034	26.804	97	311
WP_004503127.1	lcl|NZ_AFJU01000037.1_cds_WP_000282880.1_3037	28.571	119	361
WP_004503127.1	lcl|NZ_AFJU01000037.1_cds_WP_000854002.1_3036	22.963	270	361
WP_004503127.1	lcl|NZ_AFJU01000037.1_cds_WP_001068986.1_3058	28.829	111	361
WP_061236010.1	lcl|NZ_AFJU01000037.1_cds_WP_000834715.1_3092	47.628	548	595
WP_061236010.1	lcl|NZ_AFJU01000022.1_cds_WP_000172202.1_3542	35.115	393	595
WP_061236010.1	lcl|NZ_AFJU01000134.1_cds_WP_000667646.1_1482	30.099	505	595
WP_061236010.1	lcl|NZ_AFJU01000129.1_cds_WP_000828455.1_1550	42.254	213	595
WP_061236010.1	lcl|NZ_AFJU01000152.1_cds_WP_001052498.1_1132	32.468	231	595
WP_061236010.1	lcl|NZ_AFJU01000103.1_cds_WP_000510777.1_1888	27.074	229	595
WP_061236010.1	lcl|NZ_AFJU01000022.1_cds_WP_000942282.1_3556	34.807	181	595
WP_061236010.1	lcl|NZ_AFJU01000050.1_cds_WP_000619175.1_2612	29.114	237	595
WP_061236010.1	lcl|NZ_AFJU01000144.1_cds_WP_000047473.1_1257	28.631	241	595
WP_061236010.1	lcl|NZ_AFJU01000108.1_cds_WP_000598571.1_1861	28.632	234	595
WP_061236010.1	lcl|NZ_AFJU01000045.1_cds_WP_001982953.1_2750	30.698	215	595
WP_061236010.1	lcl|NZ_AFJU01000032.1_cds_WP_000184524.1_3291	29.213	178	595
WP_061236010.1	lcl|NZ_AFJU01000021.1_cds_WP_001161019.1_3573	28.249	177	595
WP_061236010.1	lcl|NZ_AFJU01000044.1_cds_WP_000433117.1_2821	26.556	241	595
WP_061236010.1	lcl|NZ_AFJU01000049.1_cds_WP_000536762.1_2660	32.692	156	595
