WP_002614501.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000340715.1_506	86.792	106	106
WP_004503085.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	91.374	313	314
WP_004503085.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	27.778	252	314
WP_004503085.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	23.077	325	314
WP_004503085.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	22.145	289	314
WP_004503085.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	24.923	325	314
WP_004503038.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000604524.1_504	83.562	365	365
WP_004503080.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000884059.1_503	96.216	185	185
WP_004503080.1	lcl|NZ_JAFCYY010000004.1_cds_WP_000351733.1_2876	40.000	140	185
WP_004503081.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	94.833	329	329
WP_004503081.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	32.063	315	329
WP_004503081.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	29.851	335	329
WP_004503081.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	30.945	307	329
WP_004503081.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	28.882	322	329
WP_004503081.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000709513.1_582	28.182	330	329
WP_004503081.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	28.852	305	329
WP_004503081.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	28.102	274	329
WP_004503081.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	28.112	249	329
WP_004503081.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000475904.1_1157	26.642	274	329
WP_004503081.1	lcl|NZ_JAFCYY010000005.1_cds_WP_001074784.1_3207	28.302	265	329
WP_004503081.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	24.085	328	329
WP_239248135.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000774262.1_501	94.007	267	267
WP_239248135.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000842260.1_1175	26.316	190	267
WP_239248135.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000667727.1_634	32.727	110	267
WP_239248135.1	lcl|NZ_JAFCYY010000009.1_cds_WP_000805357.1_3932	37.209	86	267
WP_004503040.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	91.749	509	509
WP_004503040.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	26.791	321	509
WP_004503040.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	28.723	94	509
WP_004503040.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	91.749	509	509
WP_004503040.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	26.791	321	509
WP_004503040.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	28.723	94	509
WP_061221763.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	97.576	330	330
WP_061221763.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	29.642	307	330
WP_061221763.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	25.368	272	330
WP_061221763.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	26.582	316	330
WP_061221763.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	27.888	251	330
WP_061221763.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	24.324	333	330
WP_061221763.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	29.615	260	330
WP_061221763.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	25.339	221	330
WP_004503073.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000689744.1_496	38.278	546	535
WP_004503073.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000689744.1_496	38.278	546	535
WP_004503036.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000342716.1_495	67.547	265	265
WP_004503036.1	lcl|NZ_JAFCYY010000036.1_cds_WP_001002663.1_2628	41.803	244	265
WP_004503036.1	lcl|NZ_JAFCYY010000025.1_cds_WP_001183723.1_1878	27.746	173	265
WP_004503060.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002130260.1_494	92.258	310	310
WP_004503060.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000501205.1_1662	36.304	303	310
WP_004503060.1	lcl|NZ_JAFCYY010000025.1_cds_WP_001183723.1_1878	30.000	250	310
WP_004503060.1	lcl|NZ_JAFCYY010000016.1_cds_WP_000279894.1_1054	24.335	263	310
WP_004503060.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002130260.1_494	92.258	310	310
WP_004503060.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000501205.1_1662	36.304	303	310
WP_004503060.1	lcl|NZ_JAFCYY010000025.1_cds_WP_001183723.1_1878	30.000	250	310
WP_004503060.1	lcl|NZ_JAFCYY010000016.1_cds_WP_000279894.1_1054	24.335	263	310
WP_004503095.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000479982.1_493	94.697	264	264
WP_004503106.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000715958.1_492	90.698	129	130
WP_004503130.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001088863.1_491	75.714	140	146
WP_004503042.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000517243.1_490	86.878	221	221
WP_004503042.1	lcl|NZ_JAFCYY010000021.1_cds_WP_001069832.1_1644	29.412	102	221
WP_004503042.1	lcl|NZ_JAFCYY010000001.1_cds_WP_001082178.1_186	23.077	78	221
WP_016758358.1	lcl|NZ_JAFCYY010000011.1_cds_WP_061261803.1_488	24.638	276	316
WP_016758358.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000347676.1_1643	29.221	154	316
WP_016758358.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002097509.1_464	29.286	140	316
WP_016758358.1	lcl|NZ_JAFCYY010000003.1_cds_WP_000402846.1_2316	22.368	152	316
WP_016758358.1	lcl|NZ_JAFCYY010000001.1_cds_WP_001082178.1_186	24.540	163	316
WP_016758358.1	lcl|NZ_JAFCYY010000004.1_cds_WP_000188047.1_2903	28.926	121	316
WP_004503088.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000611594.1_489	94.857	175	175
