WP_002614501.1	lcl|NZ_AKXC02000054.1_cds_WP_000340715.1_739	86.792	106	106
WP_004503085.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	91.374	313	314
WP_004503085.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	27.778	252	314
WP_004503085.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	23.077	325	314
WP_004503085.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	22.145	289	314
WP_004503085.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	24.923	325	314
WP_004503038.1	lcl|NZ_AKXC02000054.1_cds_WP_000604527.1_737	83.288	365	365
WP_004503080.1	lcl|NZ_AKXC02000054.1_cds_WP_000884059.1_736	96.216	185	185
WP_004503080.1	lcl|NZ_AKXC02000005.1_cds_WP_000351733.1_3969	40.000	140	185
WP_004503081.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	94.833	329	329
WP_004503081.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	32.063	315	329
WP_004503081.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	29.851	335	329
WP_004503081.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	30.945	307	329
WP_004503081.1	lcl|NZ_AKXC02000018.1_cds_WP_000649924.1_3236	28.882	322	329
WP_004503081.1	lcl|NZ_AKXC02000003.1_cds_WP_000709511.1_3976	28.182	330	329
WP_004503081.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	28.852	305	329
WP_004503081.1	lcl|NZ_AKXC02000003.1_cds_WP_000688696.1_4008	28.102	274	329
WP_004503081.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	26.266	316	329
WP_004503081.1	lcl|NZ_AKXC02000054.1_cds_WP_000475901.1_685	26.357	258	329
WP_004503081.1	lcl|NZ_AKXC02000005.1_cds_WP_001074785.1_3762	28.679	265	329
WP_004503081.1	lcl|NZ_AKXC02000018.1_cds_WP_001003557.1_2897	24.390	328	329
WP_239248135.1	lcl|NZ_AKXC02000054.1_cds_WP_000774262.1_734	94.007	267	267
WP_239248135.1	lcl|NZ_AKXC02000054.1_cds_WP_000842260.1_667	26.316	190	267
WP_239248135.1	lcl|NZ_AKXC02000003.1_cds_WP_000667727.1_4031	32.727	110	267
WP_239248135.1	lcl|NZ_AKXC02000018.1_cds_WP_000805357.1_3456	37.209	86	267
WP_004503040.1	lcl|NZ_AKXC02000054.1_cds_WP_000602734.1_733	91.159	509	509
WP_004503040.1	lcl|NZ_AKXC02000005.1_cds_WP_000291581.1_3685	26.791	321	509
WP_004503040.1	lcl|NZ_AKXC02000005.1_cds_WP_000364504.1_3686	28.723	94	509
WP_004503040.1	lcl|NZ_AKXC02000054.1_cds_WP_000602734.1_733	91.159	509	509
WP_004503040.1	lcl|NZ_AKXC02000005.1_cds_WP_000291581.1_3685	26.791	321	509
WP_004503040.1	lcl|NZ_AKXC02000005.1_cds_WP_000364504.1_3686	28.723	94	509
WP_061221763.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	97.576	330	330
WP_061221763.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	29.642	307	330
WP_061221763.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	25.368	272	330
WP_061221763.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	26.582	316	330
WP_061221763.1	lcl|NZ_AKXC02000018.1_cds_WP_001003557.1_2897	27.888	251	330
WP_061221763.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	24.324	333	330
