WP_002614501.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462903.1_1568	92.453	106	106
WP_004503085.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	90.385	312	314
WP_004503085.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	23.913	322	314
WP_004503085.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	22.101	276	314
WP_004503085.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	21.352	281	314
WP_004503085.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	24.042	287	314
WP_004503080.1	lcl|NZ_JASEXF010000031.1_cds_WP_004460143.1_2744	34.247	146	185
WP_004503081.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965821.1_1572	30.321	343	329
WP_004503081.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	30.380	316	329
WP_004503081.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	31.438	299	329
WP_004503081.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	31.715	309	329
WP_004503081.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	29.341	334	329
WP_004503081.1	lcl|NZ_JASEXF010000001.1_cds_WP_004467290.1_46	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	28.571	322	329
WP_004503081.1	lcl|NZ_JASEXF010000025.1_cds_WP_004466638.1_1210	26.452	310	329
WP_004503081.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205836.1_1621	25.926	297	329
WP_004503081.1	lcl|NZ_JASEXF010000008.1_cds_WP_282965574.1_1425	26.479	355	329
WP_004503081.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	27.711	249	329
WP_004503081.1	lcl|NZ_JASEXF010000064.1_cds_WP_004464543.1_3536	27.652	264	329
WP_004503081.1	lcl|NZ_JASEXF010000011.1_cds_WP_004479697.1_1629	24.790	238	329
WP_004503081.1	lcl|NZ_JASEXF010000038.1_cds_WP_282962048.1_3086	24.545	330	329
WP_004503081.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965809.1_1619	30.899	178	329
WP_004503081.1	lcl|NZ_JASEXF010000008.1_cds_WP_061205801.1_1479	26.829	246	329
WP_239248135.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965817.1_1594	29.609	179	267
WP_239248135.1	lcl|NZ_JASEXF010000011.1_cds_WP_004477718.1_1618	26.442	208	267
WP_239248135.1	lcl|NZ_JASEXF010000009.1_cds_WP_004466848.1_1247	31.313	198	267
WP_239248135.1	lcl|NZ_JASEXF010000011.1_cds_WP_004475142.1_1648	26.316	190	267
WP_239248135.1	lcl|NZ_JASEXF010000025.1_cds_WP_004487808.1_1209	27.128	188	267
WP_239248135.1	lcl|NZ_JASEXF010000001.1_cds_WP_016754360.1_12	38.372	86	267
WP_004503040.1	lcl|NZ_JASEXF010000029.1_cds_WP_004463881.1_2630	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXF010000029.1_cds_WP_004460640.1_2631	30.851	94	509
WP_004503040.1	lcl|NZ_JASEXF010000029.1_cds_WP_004463881.1_2630	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXF010000029.1_cds_WP_004460640.1_2631	30.851	94	509
WP_061221763.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	25.641	273	330
WP_061221763.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	28.261	276	330
WP_061221763.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	25.000	276	330
WP_061221763.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	26.647	334	330
WP_061221763.1	lcl|NZ_JASEXF010000008.1_cds_WP_282965574.1_1425	25.909	220	330
WP_061221763.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965821.1_1572	27.586	232	330
