WP_002614501.1	lcl|NZ_JADDWT010000040.1_cds_WP_000340715.1_2504	86.792	106	106
WP_004503085.1	lcl|NZ_JADDWT010000040.1_cds_WP_000410266.1_2503	91.374	313	314
WP_004503085.1	lcl|NZ_JADDWT010000040.1_cds_WP_000646254.1_2500	27.778	252	314
WP_004503085.1	lcl|NZ_JADDWT010000013.1_cds_WP_000744698.1_344	23.077	325	314
WP_004503085.1	lcl|NZ_JADDWT010000015.1_cds_WP_000723091.1_543	22.491	289	314
WP_004503085.1	lcl|NZ_JADDWT010000040.1_cds_WP_001067557.1_2497	24.923	325	314
WP_004503085.1	lcl|NZ_JADDWT010000003.1_cds_WP_002072074.1_2423	23.502	217	314
WP_004503038.1	lcl|NZ_JADDWT010000040.1_cds_WP_000604525.1_2502	83.014	365	365
WP_004503080.1	lcl|NZ_JADDWT010000040.1_cds_WP_000884059.1_2501	96.216	185	185
WP_004503080.1	lcl|NZ_JADDWT010000008.1_cds_WP_000351733.1_3801	40.000	140	185
WP_004503081.1	lcl|NZ_JADDWT010000040.1_cds_WP_000646254.1_2500	94.225	329	329
WP_004503081.1	lcl|NZ_JADDWT010000013.1_cds_WP_000744698.1_344	32.063	315	329
WP_004503081.1	lcl|NZ_JADDWT010000015.1_cds_WP_000723091.1_543	30.149	335	329
WP_004503081.1	lcl|NZ_JADDWT010000003.1_cds_WP_002072074.1_2423	30.619	307	329
WP_004503081.1	lcl|NZ_JADDWT010000012.1_cds_WP_000649924.1_236	28.882	322	329
WP_004503081.1	lcl|NZ_JADDWT010000003.1_cds_WP_000709508.1_2413	28.485	330	329
WP_004503081.1	lcl|NZ_JADDWT010000040.1_cds_WP_001067557.1_2497	28.852	305	329
WP_004503081.1	lcl|NZ_JADDWT010000003.1_cds_WP_000688696.1_2443	28.102	274	329
WP_004503081.1	lcl|NZ_JADDWT010000040.1_cds_WP_000410266.1_2503	25.949	316	329
WP_004503081.1	lcl|NZ_JADDWT010000028.1_cds_WP_000475901.1_1597	26.357	258	329
WP_004503081.1	lcl|NZ_JADDWT010000004.1_cds_WP_001074779.1_2841	28.302	265	329
WP_004503081.1	lcl|NZ_JADDWT010000002.1_cds_WP_001003560.1_1770	24.251	334	329
WP_239248135.1	lcl|NZ_JADDWT010000040.1_cds_WP_000774259.1_2499	94.382	267	267
WP_239248135.1	lcl|NZ_JADDWT010000015.1_cds_WP_000842260.1_542	26.316	190	267
WP_239248135.1	lcl|NZ_JADDWT010000003.1_cds_WP_000667727.1_2465	32.727	110	267
WP_239248135.1	lcl|NZ_JADDWT010000033.1_cds_WP_000805357.1_2057	37.209	86	267
WP_004503040.1	lcl|NZ_JADDWT010000040.1_cds_WP_002072162.1_2498	91.552	509	509
WP_004503040.1	lcl|NZ_JADDWT010000004.1_cds_WP_000291581.1_2769	26.791	321	509
WP_004503040.1	lcl|NZ_JADDWT010000004.1_cds_WP_000364504.1_2770	28.723	94	509
WP_004503040.1	lcl|NZ_JADDWT010000040.1_cds_WP_002072162.1_2498	91.552	509	509
WP_004503040.1	lcl|NZ_JADDWT010000004.1_cds_WP_000291581.1_2769	26.791	321	509
