WP_002614501.1	lcl|NZ_AHOQ02000029.1_cds_WP_004462903.1_2241	92.453	106	106
WP_004503085.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485958.1_2240	90.323	310	314
WP_004503085.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	24.224	322	314
WP_004503085.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	27.381	252	314
WP_004503085.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	21.352	281	314
WP_004503085.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	24.042	287	314
WP_004503085.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472339.1_2234	23.404	329	314
WP_004503085.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	23.529	102	314
WP_004503038.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485977.1_2239	89.589	365	365
WP_004503080.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485986.1_2238	94.595	185	185
WP_004503080.1	lcl|NZ_AHOQ02000038.1_cds_WP_004460143.1_1349	34.247	146	185
WP_004503081.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	92.378	328	329
WP_004503081.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	30.380	316	329
WP_004503081.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	31.715	309	329
WP_004503081.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	29.341	334	329
WP_004503081.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	26.786	336	329
WP_004503081.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485949.1_2202	27.190	331	329
WP_004503081.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461242.1_2606	29.091	330	329
WP_004503081.1	lcl|NZ_AHOQ02000043.1_cds_WP_004484594.1_668	28.571	322	329
WP_004503081.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472339.1_2234	29.470	302	329
WP_004503081.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485971.1_2158	25.926	297	329
WP_004503081.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485922.1_2210	25.890	309	329
WP_004503081.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485955.1_2208	30.038	263	329
WP_004503081.1	lcl|NZ_AHOQ02000050.1_cds_WP_032916356.1_268	25.915	355	329
WP_004503081.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485958.1_2240	27.711	249	329
WP_004503081.1	lcl|NZ_AHOQ02000038.1_cds_WP_004486294.1_1122	27.652	264	329
