WP_002614501.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000340715.1_2011	86.792	106	106
WP_004503085.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	91.374	313	314
WP_004503085.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	27.778	252	314
WP_004503085.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	23.077	325	314
WP_004503085.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	22.491	289	314
WP_004503085.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	24.923	325	314
WP_004503085.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	23.502	217	314
WP_004503038.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000604525.1_2009	83.014	365	365
WP_004503080.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000884059.1_2008	96.216	185	185
WP_004503080.1	lcl|NZ_JAHLJG010000285.1_cds_WP_000351733.1_286	40.000	140	185
WP_004503081.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	94.225	329	329
WP_004503081.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	32.063	315	329
WP_004503081.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	30.149	335	329
WP_004503081.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	30.619	307	329
WP_004503081.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	28.882	322	329
WP_004503081.1	lcl|NZ_JAHLJG010000244.1_cds_WP_000709508.1_2684	28.485	330	329
WP_004503081.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	28.852	305	329
WP_004503081.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	28.102	274	329
WP_004503081.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	25.949	316	329
WP_004503081.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000475901.1_686	26.357	258	329
WP_004503081.1	lcl|NZ_JAHLJG010000466.1_cds_WP_001074779.1_3493	28.302	265	329
WP_004503081.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	24.251	334	329
WP_239248135.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000774259.1_2006	94.382	267	267
WP_239248135.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000842260.1_985	26.316	190	267
WP_239248135.1	lcl|NZ_JAHLJG010000392.1_cds_WP_000805357.1_742	37.209	86	267
WP_239248135.1	lcl|NZ_JAHLJG010000371.1_cds_WP_155572209.1_548	29.897	97	267
WP_004503040.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	91.552	509	509
WP_004503040.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.791	321	509
WP_004503040.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	28.723	94	509
WP_004503040.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	91.552	509	509
WP_004503040.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.791	321	509
WP_004503040.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	28.723	94	509
WP_061221763.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	97.576	330	330
WP_061221763.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	29.642	307	330
WP_061221763.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	25.735	272	330
WP_061221763.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	26.899	316	330
WP_061221763.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	27.490	251	330
WP_061221763.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	24.024	333	330
WP_061221763.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	29.615	260	330
WP_061221763.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	25.339	221	330
WP_004503073.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000689740.1_2001	38.278	546	535
WP_004503073.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000689740.1_2001	38.278	546	535
WP_004503036.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000342716.1_2000	67.547	265	265
WP_004503036.1	lcl|NZ_JAHLJG010000283.1_cds_WP_001002662.1_887	41.803	244	265
WP_004503036.1	lcl|NZ_JAHLJG010000309.1_cds_WP_001183721.1_497	27.746	173	265
WP_004503060.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001246619.1_1999	89.355	310	310
WP_004503060.1	lcl|NZ_JAHLJG010000457.1_cds_WP_000501205.1_1892	36.304	303	310
WP_004503060.1	lcl|NZ_JAHLJG010000309.1_cds_WP_001183721.1_497	30.000	250	310
WP_004503060.1	lcl|NZ_JAHLJG010000452.1_cds_WP_000279896.1_1856	23.954	263	310
WP_004503060.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001246619.1_1999	89.355	310	310
WP_004503060.1	lcl|NZ_JAHLJG010000457.1_cds_WP_000501205.1_1892	36.304	303	310
WP_004503060.1	lcl|NZ_JAHLJG010000309.1_cds_WP_001183721.1_497	30.000	250	310
WP_004503060.1	lcl|NZ_JAHLJG010000452.1_cds_WP_000279896.1_1856	23.954	263	310
WP_004503095.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000479980.1_1998	95.076	264	264
WP_004503106.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000715958.1_1997	90.698	129	130
WP_004503130.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001088861.1_1996	77.143	140	146
WP_004503042.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000517242.1_1995	87.330	221	221
WP_004503042.1	lcl|NZ_JAHLJG010000407.1_cds_WP_001069832.1_3654	29.412	102	221
WP_004503042.1	lcl|NZ_JAHLJG010000427.1_cds_WP_001082181.1_2844	23.077	78	221
WP_016758358.1	lcl|NZ_JAHLJG010000127.1_cds_WP_001046777.1_2578	53.896	308	316
WP_016758358.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000384508.1_2580	24.742	291	316
WP_016758358.1	lcl|NZ_JAHLJG010000407.1_cds_WP_000347675.1_3653	29.221	154	316
WP_016758358.1	lcl|NZ_JAHLJG010000376.1_cds_WP_002097509.1_1076	29.286	140	316
WP_016758358.1	lcl|NZ_JAHLJG010000418.1_cds_WP_000402849.1_755	22.368	152	316
WP_016758358.1	lcl|NZ_JAHLJG010000427.1_cds_WP_001082181.1_2844	24.540	163	316
WP_016758358.1	lcl|NZ_JAHLJG010000245.1_cds_WP_000188047.1_3105	28.926	121	316
WP_004503088.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000564977.1_2579	54.598	174	175
WP_004503088.1	lcl|NZ_JAHLJG010000440.1_cds_WP_001206947.1_3242	28.966	145	175
WP_004503132.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000384508.1_2580	64.851	404	405
WP_004503132.1	lcl|NZ_JAHLJG010000127.1_cds_WP_001046777.1_2578	26.799	403	405
WP_004503132.1	lcl|NZ_JAHLJG010000407.1_cds_WP_000347675.1_3653	25.238	210	405
WP_004503132.1	lcl|NZ_JAHLJG010000418.1_cds_WP_000402849.1_755	22.273	220	405
WP_004503032.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000228801.1_2581	79.552	357	358
WP_004503032.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000608294.1_2002	35.535	318	358
WP_004503032.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000172659.1_1692	29.815	379	358
WP_004503032.1	lcl|NZ_JAHLJG010000276.1_cds_WP_001281953.1_3575	29.082	392	358
WP_004503032.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001198107.1_2003	32.653	343	358
WP_004503032.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000575181.1_697	30.892	314	358
WP_004503032.1	lcl|NZ_JAHLJG010000361.1_cds_WP_001982414.1_1276	25.806	372	358
WP_004503032.1	lcl|NZ_JAHLJG010000365.1_cds_WP_000538754.1_2488	29.851	201	358
WP_004503087.1	lcl|NZ_JAHLJG010000127.1_cds_KQC08_RS00990_2582	71.154	208	308
WP_004503087.1	lcl|NZ_JAHLJG010000127.1_cds_KQC08_RS00990_2582	70.312	64	308
WP_004503087.1	lcl|NZ_JAHLJG010000127.1_cds_KQC08_RS00990_2582	45.000	120	308
WP_026054523.1	lcl|NZ_JAHLJG010000273.1_cds_WP_002072243.1_1188	31.135	379	416
WP_004503049.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000384508.1_2580	32.546	381	409
WP_004503049.1	lcl|NZ_JAHLJG010000127.1_cds_WP_001046777.1_2578	26.667	360	409
WP_004503049.1	lcl|NZ_JAHLJG010000407.1_cds_WP_000347675.1_3653	23.649	148	409
WP_004503049.1	lcl|NZ_JAHLJG010000427.1_cds_WP_001082181.1_2844	24.224	161	409
WP_004503099.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000575181.1_697	37.709	358	361
WP_004503099.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000608294.1_2002	40.449	356	361
WP_004503099.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001198107.1_2003	35.549	346	361
WP_004503099.1	lcl|NZ_JAHLJG010000365.1_cds_WP_000538754.1_2488	34.795	342	361
WP_004503099.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000172659.1_1692	32.447	376	361
WP_004503099.1	lcl|NZ_JAHLJG010000276.1_cds_WP_001281953.1_3575	28.418	373	361
