WP_002614501.1	lcl|NZ_CP039256.1_cds_WP_000340715.1_2165	86.792	106	106
WP_004503085.1	lcl|NZ_CP039256.1_cds_WP_137171103.1_2164	92.013	313	314
WP_004503085.1	lcl|NZ_CP039256.1_cds_WP_000646250.1_2161	28.175	252	314
WP_004503085.1	lcl|NZ_CP039256.1_cds_E4413_RS00240_46	26.136	176	314
WP_004503085.1	lcl|NZ_CP039256.1_cds_WP_000723090.1_2094	22.145	289	314
WP_004503085.1	lcl|NZ_CP039256.1_cds_WP_001067557.1_2158	24.923	325	314
WP_004503038.1	lcl|NZ_CP039256.1_cds_WP_000604524.1_2163	83.562	365	365
WP_004503080.1	lcl|NZ_CP039256.1_cds_WP_000884059.1_2162	96.216	185	185
WP_004503080.1	lcl|NZ_CP039256.1_cds_WP_000351733.1_1811	40.000	140	185
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_000646250.1_2161	95.441	329	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_E4413_RS00240_46	31.715	309	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_000723090.1_2094	29.851	335	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_174977706.1_3153	30.392	306	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_000649924.1_207	28.882	322	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_000709513.1_3163	28.182	330	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_001067557.1_2158	28.852	305	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_000688697.1_3132	28.102	274	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_137171103.1_2164	25.949	316	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_000475904.1_2111	26.642	274	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_137108400.1_1571	28.679	265	329
WP_004503081.1	lcl|NZ_CP039256.1_cds_WP_137108745.1_3401	24.695	328	329
WP_239248135.1	lcl|NZ_CP039256.1_cds_WP_000774260.1_2160	94.382	267	267
WP_239248135.1	lcl|NZ_CP039256.1_cds_WP_000842260.1_2093	26.316	190	267
WP_239248135.1	lcl|NZ_CP039256.1_cds_WP_000667723.1_3109	32.727	110	267
WP_239248135.1	lcl|NZ_CP039256.1_cds_WP_000805357.1_428	37.209	86	267
WP_004503040.1	lcl|NZ_CP039256.1_cds_WP_000612794.1_2159	91.356	509	509
WP_004503040.1	lcl|NZ_CP039256.1_cds_WP_137108407.1_1495	27.103	321	509
WP_004503040.1	lcl|NZ_CP039256.1_cds_WP_000364507.1_1496	28.723	94	509
WP_004503040.1	lcl|NZ_CP039256.1_cds_WP_000612794.1_2159	91.356	509	509
WP_004503040.1	lcl|NZ_CP039256.1_cds_WP_137108407.1_1495	27.103	321	509
WP_004503040.1	lcl|NZ_CP039256.1_cds_WP_000364507.1_1496	28.723	94	509
WP_061221763.1	lcl|NZ_CP039256.1_cds_WP_001067557.1_2158	97.576	330	330
WP_061221763.1	lcl|NZ_CP039256.1_cds_WP_000646250.1_2161	29.316	307	330
WP_061221763.1	lcl|NZ_CP039256.1_cds_WP_174977706.1_3153	25.368	272	330
WP_061221763.1	lcl|NZ_CP039256.1_cds_WP_137108745.1_3401	27.490	251	330
WP_061221763.1	lcl|NZ_CP039256.1_cds_WP_000723090.1_2094	24.324	333	330
WP_061221763.1	lcl|NZ_CP039256.1_cds_E4413_RS00240_46	26.263	297	330
WP_061221763.1	lcl|NZ_CP039256.1_cds_WP_000649924.1_207	29.615	260	330
WP_061221763.1	lcl|NZ_CP039256.1_cds_WP_000688697.1_3132	25.339	221	330
WP_004503073.1	lcl|NZ_CP039256.1_cds_WP_017857900.1_2155	38.278	546	535
WP_004503073.1	lcl|NZ_CP039256.1_cds_WP_017857900.1_2155	38.278	546	535
WP_004503036.1	lcl|NZ_CP039256.1_cds_WP_000342716.1_2154	67.547	265	265
WP_004503036.1	lcl|NZ_CP039256.1_cds_WP_001002662.1_876	41.803	244	265
WP_004503036.1	lcl|NZ_CP039256.1_cds_WP_001183723.1_2628	27.746	173	265
WP_004503060.1	lcl|NZ_CP039256.1_cds_WP_017857901.1_2153	91.290	310	310
WP_004503060.1	lcl|NZ_CP039256.1_cds_WP_017857964.1_1322	36.304	303	310
WP_004503060.1	lcl|NZ_CP039256.1_cds_WP_001183723.1_2628	30.000	250	310
WP_004503060.1	lcl|NZ_CP039256.1_cds_WP_000279894.1_1882	24.335	263	310
WP_004503060.1	lcl|NZ_CP039256.1_cds_WP_017857901.1_2153	91.290	310	310
WP_004503060.1	lcl|NZ_CP039256.1_cds_WP_017857964.1_1322	36.304	303	310
WP_004503060.1	lcl|NZ_CP039256.1_cds_WP_001183723.1_2628	30.000	250	310
WP_004503060.1	lcl|NZ_CP039256.1_cds_WP_000279894.1_1882	24.335	263	310
WP_004503095.1	lcl|NZ_CP039256.1_cds_WP_000479980.1_2152	95.076	264	264
WP_004503106.1	lcl|NZ_CP039256.1_cds_WP_000715958.1_2151	90.698	129	130
WP_004503130.1	lcl|NZ_CP039256.1_cds_WP_002130261.1_2150	77.143	140	146
WP_004503042.1	lcl|NZ_CP039256.1_cds_WP_000517242.1_2149	87.330	221	221
