WP_002614501.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753574.1_2910	88.679	106	106
WP_004503085.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	91.987	312	314
WP_004503085.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	27.778	252	314
WP_004503085.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	23.077	325	314
WP_004503085.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	21.352	281	314
WP_004503085.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	24.615	325	314
WP_004503085.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	22.330	309	314
WP_004503038.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777161.1_2908	84.110	365	365
WP_004503080.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753627.1_2907	96.757	185	185
WP_004503080.1	lcl|NZ_AHPZ01000086.1_cds_WP_004752075.1_2002	40.714	140	185
WP_004503081.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	94.529	329	329
WP_004503081.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	31.429	315	329
WP_004503081.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	31.922	307	329
WP_004503081.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	29.851	335	329
WP_004503081.1	lcl|NZ_AHPZ01000179.1_cds_WP_004755135.1_427	29.538	325	329
WP_004503081.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751412.1_3491	28.788	330	329
WP_004503081.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	29.260	311	329
WP_004503081.1	lcl|NZ_AHPZ01000049.1_cds_WP_004754991.1_2439	26.549	339	329
WP_004503081.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	27.711	249	329
WP_004503081.1	lcl|NZ_AHPZ01000096.1_cds_WP_002733698.1_1771	25.912	274	329
WP_004503081.1	lcl|NZ_AHPZ01000135.1_cds_WP_004751780.1_943	28.148	270	329
WP_004503081.1	lcl|NZ_AHPZ01000043.1_cds_WP_004755140.1_2534	29.444	180	329
WP_004503081.1	lcl|NZ_AHPZ01000109.1_cds_WP_004750263.1_1429	25.856	263	329
WP_004503081.1	lcl|NZ_AHPZ01000098.1_cds_WP_004755281.1_1706	30.469	128	329
WP_239248135.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754505.1_2905	92.509	267	267
WP_239248135.1	lcl|NZ_AHPZ01000096.1_cds_WP_004754191.1_1753	25.926	189	267
