WP_002614501.1	lcl|NZ_ANIH01000018.1_cds_WP_004753574.1_540	88.679	106	106
WP_004503085.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	91.693	313	314
WP_004503085.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	27.778	252	314
WP_004503085.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	23.077	325	314
WP_004503085.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	23.656	186	314
WP_004503085.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	21.352	281	314
WP_004503085.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	24.615	325	314
WP_004503038.1	lcl|NZ_ANIH01000018.1_cds_WP_020778491.1_538	84.658	365	365
WP_004503080.1	lcl|NZ_ANIH01000018.1_cds_WP_004766667.1_537	96.216	185	185
WP_004503080.1	lcl|NZ_ANIH01000071.1_cds_WP_004752075.1_1518	40.714	140	185
WP_004503081.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	94.225	329	329
WP_004503081.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	31.429	315	329
WP_004503081.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	30.408	319	329
WP_004503081.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	31.922	307	329
WP_004503081.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	29.851	335	329
WP_004503081.1	lcl|NZ_ANIH01000156.1_cds_WP_020766960.1_3208	29.538	325	329
WP_004503081.1	lcl|NZ_ANIH01000083.1_cds_WP_004751412.1_1739	28.788	330	329
WP_004503081.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	29.260	311	329
WP_004503081.1	lcl|NZ_ANIH01000061.1_cds_WP_020765851.1_1386	25.959	339	329
WP_004503081.1	lcl|NZ_ANIH01000144.1_cds_WP_020766871.1_2971	25.185	270	329
WP_004503081.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	25.949	316	329
WP_004503081.1	lcl|NZ_ANIH01000144.1_cds_WP_002733698.1_2979	25.912	274	329
WP_004503081.1	lcl|NZ_ANIH01000168.1_cds_WP_020767228.1_3624	28.148	270	329
WP_004503081.1	lcl|NZ_ANIH01000014.1_cds_WP_020765261.1_425	29.444	180	329
WP_004503081.1	lcl|NZ_ANIH01000017.1_cds_WP_004766563.1_466	25.856	263	329
WP_004503081.1	lcl|NZ_ANIH01000144.1_cds_WP_020766840.1_2969	27.385	325	329
WP_004503081.1	lcl|NZ_ANIH01000037.1_cds_WP_020765537.1_821	30.469	128	329
WP_239248135.1	lcl|NZ_ANIH01000018.1_cds_WP_004762941.1_535	93.258	267	267
WP_239248135.1	lcl|NZ_ANIH01000144.1_cds_WP_020766834.1_2968	27.404	208	267
WP_239248135.1	lcl|NZ_ANIH01000018.1_cds_WP_000800438.1_504	26.178	191	267
WP_239248135.1	lcl|NZ_ANIH01000144.1_cds_WP_020766865.1_2997	25.926	189	267
WP_239248135.1	lcl|NZ_ANIH01000061.1_cds_WP_020778860.1_1407	27.835	194	267
WP_239248135.1	lcl|NZ_ANIH01000101.1_cds_WP_004758210.1_2172	37.209	86	267
WP_004503040.1	lcl|NZ_ANIH01000018.1_cds_WP_016753424.1_534	92.534	509	509
WP_004503040.1	lcl|NZ_ANIH01000157.1_cds_WP_004751764.1_3237	26.625	323	509
WP_004503040.1	lcl|NZ_ANIH01000157.1_cds_WP_020766999.1_3238	28.723	94	509
WP_004503040.1	lcl|NZ_ANIH01000142.1_cds_WP_020766792.1_2867	32.787	122	509
WP_004503040.1	lcl|NZ_ANIH01000018.1_cds_WP_016753424.1_534	92.534	509	509
WP_004503040.1	lcl|NZ_ANIH01000157.1_cds_WP_004751764.1_3237	26.625	323	509
WP_004503040.1	lcl|NZ_ANIH01000157.1_cds_WP_020766999.1_3238	28.723	94	509
WP_004503040.1	lcl|NZ_ANIH01000142.1_cds_WP_020766792.1_2867	32.787	122	509
WP_061221763.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	97.273	330	330
WP_061221763.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	28.197	305	330
WP_061221763.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	25.830	271	330
WP_061221763.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	25.564	266	330
WP_061221763.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	25.150	334	330
WP_061221763.1	lcl|NZ_ANIH01000014.1_cds_WP_020765261.1_425	27.092	251	330
WP_061221763.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	26.812	276	330
WP_061221763.1	lcl|NZ_ANIH01000156.1_cds_WP_020766960.1_3208	29.615	260	330
WP_061221763.1	lcl|NZ_ANIH01000061.1_cds_WP_020765851.1_1386	25.551	227	330
WP_061221763.1	lcl|NZ_ANIH01000144.1_cds_WP_020766840.1_2969	28.223	287	330
WP_061221763.1	lcl|NZ_ANIH01000144.1_cds_WP_020766871.1_2971	23.551	276	330
WP_061221763.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	24.695	328	330
WP_004503073.1	lcl|NZ_ANIH01000018.1_cds_WP_020765352.1_532	90.149	538	535
WP_004503073.1	lcl|NZ_ANIH01000018.1_cds_WP_020765352.1_532	90.149	538	535
WP_004503036.1	lcl|NZ_ANIH01000018.1_cds_WP_020765342.1_531	94.697	264	265
WP_004503036.1	lcl|NZ_ANIH01000124.1_cds_WP_004755702.1_2581	43.033	244	265
WP_004503036.1	lcl|NZ_ANIH01000136.1_cds_WP_004765094.1_2733	27.168	173	265
WP_004503060.1	lcl|NZ_ANIH01000018.1_cds_WP_020765349.1_530	92.581	310	310
WP_004503060.1	lcl|NZ_ANIH01000042.1_cds_WP_020765582.1_895	37.543	293	310
WP_004503060.1	lcl|NZ_ANIH01000136.1_cds_WP_004765094.1_2733	29.603	277	310
WP_004503060.1	lcl|NZ_ANIH01000107.1_cds_WP_004752420.1_2285	23.954	263	310
WP_004503060.1	lcl|NZ_ANIH01000018.1_cds_WP_020765349.1_530	92.581	310	310
WP_004503060.1	lcl|NZ_ANIH01000042.1_cds_WP_020765582.1_895	37.543	293	310
WP_004503060.1	lcl|NZ_ANIH01000136.1_cds_WP_004765094.1_2733	29.603	277	310
WP_004503060.1	lcl|NZ_ANIH01000107.1_cds_WP_004752420.1_2285	23.954	263	310
WP_004503095.1	lcl|NZ_ANIH01000018.1_cds_WP_020765343.1_529	92.803	264	264
WP_004503106.1	lcl|NZ_ANIH01000018.1_cds_WP_002733551.1_528	89.231	130	130
WP_004503130.1	lcl|NZ_ANIH01000018.1_cds_WP_020765334.1_527	77.143	140	146
WP_004503042.1	lcl|NZ_ANIH01000018.1_cds_WP_002740917.1_526	86.878	221	221
WP_004503042.1	lcl|NZ_ANIH01000004.1_cds_WP_004751308.1_40	31.373	102	221
WP_016758358.1	lcl|NZ_ANIH01000018.1_cds_WP_004762927.1_524	91.456	316	316
WP_016758358.1	lcl|NZ_ANIH01000018.1_cds_WP_020765344.1_522	25.362	276	316
WP_016758358.1	lcl|NZ_ANIH01000004.1_cds_WP_004763473.1_39	29.333	150	316
WP_016758358.1	lcl|NZ_ANIH01000144.1_cds_WP_020766835.1_2965	29.577	142	316
WP_016758358.1	lcl|NZ_ANIH01000018.1_cds_WP_020765345.1_497	28.058	139	316
WP_016758358.1	lcl|NZ_ANIH01000129.1_cds_WP_020766587.1_2606	22.368	152	316
WP_016758358.1	lcl|NZ_ANIH01000014.1_cds_WP_020765181.1_267	23.926	163	316
WP_016758358.1	lcl|NZ_ANIH01000071.1_cds_WP_020765970.1_1545	29.752	121	316
WP_004503088.1	lcl|NZ_ANIH01000018.1_cds_WP_020765333.1_523	87.429	175	175
WP_004503088.1	lcl|NZ_ANIH01000014.1_cds_WP_020765219.1_260	29.932	147	175
WP_004503132.1	lcl|NZ_ANIH01000018.1_cds_WP_020765344.1_522	88.060	402	405
WP_004503132.1	lcl|NZ_ANIH01000018.1_cds_WP_004762927.1_524	24.129	402	405
WP_004503132.1	lcl|NZ_ANIH01000129.1_cds_WP_020766587.1_2606	22.374	219	405
WP_004503132.1	lcl|NZ_ANIH01000004.1_cds_WP_004763473.1_39	22.857	210	405
WP_004503032.1	lcl|NZ_ANIH01000061.1_cds_WP_004754030.1_1402	29.873	395	358
WP_004503032.1	lcl|NZ_ANIH01000018.1_cds_WP_020765347.1_508	29.076	368	358
WP_004503032.1	lcl|NZ_ANIH01000144.1_cds_WP_020762944.1_2990	34.118	255	358
WP_004503032.1	lcl|NZ_ANIH01000052.1_cds_WP_025182644.1_1073	26.075	372	358
WP_004503032.1	lcl|NZ_ANIH01000018.1_cds_WP_020765337.1_501	26.800	250	358
WP_004503032.1	lcl|NZ_ANIH01000044.1_cds_WP_004752829.1_955	29.353	201	358
WP_026054523.1	lcl|NZ_ANIH01000018.1_cds_WP_020765357.1_516	73.735	415	416
WP_004503049.1	lcl|NZ_ANIH01000018.1_cds_WP_020765344.1_522	32.308	390	409
