WP_002614501.1	lcl|NZ_AFKF01000097.1_cds_WP_000340715.1_1922	86.792	106	106
WP_004503085.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	91.374	313	314
WP_004503085.1	lcl|NZ_AFKF01000097.1_cds_WP_000093099.1_1943	57.143	63	314
WP_004503085.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	28.175	252	314
WP_004503085.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	23.077	325	314
WP_004503085.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	23.656	186	314
WP_004503085.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	22.145	289	314
WP_004503085.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	24.923	325	314
WP_004503038.1	lcl|NZ_AFKF01000097.1_cds_WP_000604524.1_1924	83.562	365	365
WP_004503080.1	lcl|NZ_AFKF01000097.1_cds_WP_000884059.1_1925	96.216	185	185
WP_004503080.1	lcl|NZ_AFKF01000040.1_cds_WP_000351733.1_2906	40.000	140	185
WP_004503081.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	95.137	329	329
WP_004503081.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	32.063	315	329
WP_004503081.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	29.851	335	329
WP_004503081.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	30.408	319	329
WP_004503081.1	lcl|NZ_AFKF01000113.1_cds_WP_001984071.1_1506	30.945	307	329
WP_004503081.1	lcl|NZ_AFKF01000047.1_cds_WP_000649925.1_2701	28.882	322	329
WP_004503081.1	lcl|NZ_AFKF01000232.1_cds_WP_000709511.1_62	28.182	330	329
WP_004503081.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	28.852	305	329
WP_004503081.1	lcl|NZ_AFKF01000097.1_cds_WP_000601375.1_1979	25.000	300	329
WP_004503081.1	lcl|NZ_AFKF01000113.1_cds_WP_000688695.1_1526	28.102	274	329
WP_004503081.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	26.266	316	329
WP_004503081.1	lcl|NZ_AFKF01000097.1_cds_WP_000475904.1_1988	26.642	274	329
WP_004503081.1	lcl|NZ_AFKF01000024.1_cds_WP_001074785.1_3405	28.679	265	329
WP_004503081.1	lcl|NZ_AFKF01000097.1_cds_WP_000487322.1_1977	27.385	325	329
WP_004503081.1	lcl|NZ_AFKF01000119.1_cds_WP_001003555.1_1384	24.551	334	329
WP_239248135.1	lcl|NZ_AFKF01000097.1_cds_WP_000774262.1_1927	94.007	267	267
WP_239248135.1	lcl|NZ_AFKF01000097.1_cds_WP_000859505.1_1976	27.885	208	267
WP_239248135.1	lcl|NZ_AFKF01000097.1_cds_WP_000800438.1_1957	26.178	191	267
WP_239248135.1	lcl|NZ_AFKF01000097.1_cds_WP_000842260.1_2006	26.316	190	267
