WP_002614501.1	lcl|NZ_JQRC01000044.1_cds_WP_004454812.1_1562	85.849	106	106
WP_004503085.1	lcl|NZ_JQRC01000044.1_cds_WP_061247355.1_1563	91.054	313	314
WP_004503085.1	lcl|NZ_JQRC01000081.1_cds_WP_017214696.1_2424	24.164	269	314
WP_004503085.1	lcl|NZ_JQRC01000044.1_cds_WP_061247357.1_1566	28.000	250	314
WP_004503085.1	lcl|NZ_JQRC01000022.1_cds_WP_061246963.1_711	24.000	325	314
WP_004503085.1	lcl|NZ_JQRC01000052.1_cds_WP_002178495.1_1737	21.379	290	314
WP_004503085.1	lcl|NZ_JQRC01000032.1_cds_WP_201033193.1_1235	23.913	276	314
WP_004503085.1	lcl|NZ_JQRC01000044.1_cds_WP_017214676.1_1569	22.981	322	314
WP_004503038.1	lcl|NZ_JQRC01000044.1_cds_WP_061247356.1_1564	85.479	365	365
WP_004503080.1	lcl|NZ_JQRC01000044.1_cds_WP_017214672.1_1565	95.676	185	185
WP_004503080.1	lcl|NZ_JQRC01000025.1_cds_WP_002178322.1_966	40.000	140	185
WP_004503081.1	lcl|NZ_JQRC01000044.1_cds_WP_061247357.1_1566	94.529	329	329
WP_004503081.1	lcl|NZ_JQRC01000022.1_cds_WP_061246963.1_711	31.111	315	329
WP_004503081.1	lcl|NZ_JQRC01000032.1_cds_WP_201033193.1_1235	31.210	314	329
WP_004503081.1	lcl|NZ_JQRC01000052.1_cds_WP_002178495.1_1737	30.149	335	329
WP_004503081.1	lcl|NZ_JQRC01000050.1_cds_WP_017215166.1_1658	29.874	318	329
WP_004503081.1	lcl|NZ_JQRC01000032.1_cds_WP_002179271.1_1245	28.788	330	329
WP_004503081.1	lcl|NZ_JQRC01000044.1_cds_WP_017214676.1_1569	29.180	305	329
WP_004503081.1	lcl|NZ_JQRC01000076.1_cds_WP_061247678.1_2371	25.740	338	329
WP_004503081.1	lcl|NZ_JQRC01000044.1_cds_WP_061247355.1_1563	26.908	249	329
WP_004503081.1	lcl|NZ_JQRC01000081.1_cds_WP_017214696.1_2424	27.602	221	329
WP_004503081.1	lcl|NZ_JQRC01000011.1_cds_WP_061246823.1_337	28.464	267	329
WP_004503081.1	lcl|NZ_JQRC01000039.1_cds_WP_061247288.1_1412	25.498	251	329
WP_004503081.1	lcl|NZ_JQRC01000015.1_cds_WP_002179684.1_479	25.191	262	329
WP_004503081.1	lcl|NZ_JQRC01000067.1_cds_WP_061247606.1_2195	24.390	328	329
WP_004503081.1	lcl|NZ_JQRC01000053.1_cds_WP_061247421.1_1750	32.061	131	329
WP_239248135.1	lcl|NZ_JQRC01000044.1_cds_WP_061247358.1_1567	94.382	267	267
WP_239248135.1	lcl|NZ_JQRC01000052.1_cds_WP_002178630.1_1736	26.455	189	267
WP_239248135.1	lcl|NZ_JQRC01000096.1_cds_WP_002177623.1_2715	33.858	127	267
WP_239248135.1	lcl|NZ_JQRC01000081.1_cds_WP_017214685.1_2414	23.188	207	267
WP_239248135.1	lcl|NZ_JQRC01000103.1_cds_WP_002176989.1_2784	37.209	86	267
WP_004503040.1	lcl|NZ_JQRC01000044.1_cds_WP_061247359.1_1568	90.196	510	509
WP_004503040.1	lcl|NZ_JQRC01000011.1_cds_WP_004430762.1_414	27.726	321	509
WP_004503040.1	lcl|NZ_JQRC01000011.1_cds_WP_002148203.1_413	28.723	94	509
WP_004503040.1	lcl|NZ_JQRC01000044.1_cds_WP_061247359.1_1568	90.196	510	509
WP_004503040.1	lcl|NZ_JQRC01000011.1_cds_WP_004430762.1_414	27.726	321	509
WP_004503040.1	lcl|NZ_JQRC01000011.1_cds_WP_002148203.1_413	28.723	94	509
WP_061221763.1	lcl|NZ_JQRC01000044.1_cds_WP_017214676.1_1569	96.667	330	330
WP_061221763.1	lcl|NZ_JQRC01000044.1_cds_WP_061247357.1_1566	30.833	240	330
WP_061221763.1	lcl|NZ_JQRC01000032.1_cds_WP_201033193.1_1235	26.199	271	330
WP_061221763.1	lcl|NZ_JQRC01000052.1_cds_WP_002178495.1_1737	25.862	348	330
WP_061221763.1	lcl|NZ_JQRC01000022.1_cds_WP_061246963.1_711	27.181	298	330
WP_061221763.1	lcl|NZ_JQRC01000050.1_cds_WP_017215166.1_1658	30.315	254	330
WP_061221763.1	lcl|NZ_JQRC01000067.1_cds_WP_061247606.1_2195	26.693	251	330
WP_061221763.1	lcl|NZ_JQRC01000076.1_cds_WP_061247678.1_2371	25.551	227	330
WP_061221763.1	lcl|NZ_JQRC01000011.1_cds_WP_061246823.1_337	28.387	155	330
