WP_002614501.1	lcl|NZ_JADDVY010000006.1_cds_WP_002725873.1_2941	95.283	106	106
WP_004503085.1	lcl|NZ_JADDVY010000006.1_cds_WP_002733579.1_2942	97.444	313	314
WP_004503085.1	lcl|NZ_JADDVY010000006.1_cds_WP_002733534.1_2945	27.381	252	314
WP_004503085.1	lcl|NZ_JADDVY010000018.1_cds_WP_002722638.1_639	24.534	322	314
WP_004503085.1	lcl|NZ_JADDVY010000006.1_cds_WP_002740024.1_3036	21.708	281	314
WP_004503085.1	lcl|NZ_JADDVY010000007.1_cds_WP_002728309.1_3198	24.759	311	314
WP_004503085.1	lcl|NZ_JADDVY010000013.1_cds_WP_002743770.1_338	23.770	122	314
WP_004503085.1	lcl|NZ_JADDVY010000006.1_cds_WP_002740721.1_2948	24.308	325	314
WP_004503085.1	lcl|NZ_JADDVY010000006.1_cds_WP_016749081.1_2974	25.641	117	314
WP_004503038.1	lcl|NZ_JADDVY010000006.1_cds_WP_026054882.1_2943	93.425	365	365
WP_004503080.1	lcl|NZ_JADDVY010000006.1_cds_WP_002733646.1_2944	96.216	185	185
WP_004503080.1	lcl|NZ_JADDVY010000003.1_cds_WP_002721790.1_1931	36.301	146	185
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_002733534.1_2945	93.921	329	329
WP_004503081.1	lcl|NZ_JADDVY010000018.1_cds_WP_002722638.1_639	30.380	316	329
WP_004503081.1	lcl|NZ_JADDVY010000007.1_cds_WP_002728309.1_3198	30.645	310	329
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_002740024.1_3036	30.448	335	329
WP_004503081.1	lcl|NZ_JADDVY010000013.1_cds_WP_002743770.1_338	26.686	341	329
WP_004503081.1	lcl|NZ_JADDVY010000007.1_cds_WP_002728316.1_3195	28.485	330	329
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_002733638.1_2982	27.714	350	329
WP_004503081.1	lcl|NZ_JADDVY010000074.1_cds_WP_002741146.1_3070	28.165	316	329
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_002733546.1_3011	26.119	268	329
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_002740721.1_2948	28.939	311	329
WP_004503081.1	lcl|NZ_JADDVY010000008.1_cds_WP_002732331.1_3299	25.000	348	329
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_002733579.1_2942	27.711	249	329
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_002744551.1_2976	28.148	270	329
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_016749081.1_2974	23.913	322	329
WP_004503081.1	lcl|NZ_JADDVY010000057.1_cds_WP_002740236.1_2621	27.170	265	329
WP_004503081.1	lcl|NZ_JADDVY010000006.1_cds_WP_002733698.1_3019	25.912	274	329
WP_004503081.1	lcl|NZ_JADDVY010000004.1_cds_WP_002721725.1_2355	25.000	336	329
