WP_002614501.1	lcl|NZ_JASEXO010000008.1_cds_WP_004462903.1_1412	92.453	106	106
WP_004503085.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	90.323	310	314
WP_004503085.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	22.981	322	314
WP_004503085.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	24.138	203	314
WP_004503085.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465002.1_2812	25.683	183	314
WP_004503085.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	21.811	243	314
WP_004503085.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	24.042	287	314
WP_004503080.1	lcl|NZ_JASEXO010000003.1_cds_WP_004460143.1_813	34.247	146	185
WP_004503080.1	lcl|NZ_JASEXO010000030.1_cds_WP_004475196.1_2831	35.028	177	185
WP_004503081.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	31.464	321	329
WP_004503081.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	30.063	316	329
WP_004503081.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	31.715	309	329
WP_004503081.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	29.042	334	329
WP_004503081.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465002.1_2812	30.164	305	329
WP_004503081.1	lcl|NZ_JASEXO010000002.1_cds_WP_004467290.1_636	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466638.1_1223	26.452	310	329
WP_004503081.1	lcl|NZ_JASEXO010000001.1_cds_WP_016754659.1_39	25.915	355	329
WP_004503081.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	27.711	249	329
WP_004503081.1	lcl|NZ_JASEXO010000023.1_cds_WP_282967035.1_2525	27.652	264	329
WP_004503081.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465101.1_2810	28.311	219	329
WP_004503081.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966514.1_186	24.545	330	329
WP_004503081.1	lcl|NZ_JASEXO010000001.1_cds_WP_061205801.1_94	26.829	246	329
WP_239248135.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465114.1_2813	26.724	232	267
WP_239248135.1	lcl|NZ_JASEXO010000006.1_cds_WP_282966753.1_1190	31.313	198	267
WP_239248135.1	lcl|NZ_JASEXO010000031.1_cds_WP_004475142.1_2846	26.316	190	267
WP_239248135.1	lcl|NZ_JASEXO010000006.1_cds_WP_282966774.1_1224	27.128	188	267
WP_239248135.1	lcl|NZ_JASEXO010000002.1_cds_WP_016754360.1_604	38.372	86	267
WP_004503040.1	lcl|NZ_JASEXO010000013.1_cds_WP_004463881.1_1899	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXO010000013.1_cds_WP_004460640.1_1900	30.851	94	509
WP_004503040.1	lcl|NZ_JASEXO010000013.1_cds_WP_004463881.1_1899	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXO010000013.1_cds_WP_004460640.1_1900	30.851	94	509
WP_061221763.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	25.641	273	330
WP_061221763.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	23.273	275	330
WP_061221763.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	28.261	276	330
WP_061221763.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	26.647	334	330
WP_061221763.1	lcl|NZ_JASEXO010000001.1_cds_WP_016754659.1_39	25.455	220	330
WP_061221763.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966514.1_186	24.280	243	330
WP_061221763.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	29.555	247	330
WP_061221763.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466638.1_1223	27.273	132	330
WP_004503036.1	lcl|NZ_JASEXO010000063.1_cds_WP_004472620.1_3421	43.033	244	265
WP_004503060.1	lcl|NZ_JASEXO010000043.1_cds_WP_004462784.1_3140	39.085	284	310
WP_004503060.1	lcl|NZ_JASEXO010000041.1_cds_WP_004466126.1_3105	27.244	312	310
WP_004503060.1	lcl|NZ_JASEXO010000026.1_cds_WP_004462208.1_2710	25.792	221	310
WP_004503060.1	lcl|NZ_JASEXO010000043.1_cds_WP_004462784.1_3140	39.085	284	310
WP_004503060.1	lcl|NZ_JASEXO010000041.1_cds_WP_004466126.1_3105	27.244	312	310
WP_004503060.1	lcl|NZ_JASEXO010000026.1_cds_WP_004462208.1_2710	25.792	221	310
WP_004503042.1	lcl|NZ_JASEXO010000025.1_cds_WP_004472978.1_2691	30.392	102	221
WP_016758358.1	lcl|NZ_JASEXO010000025.1_cds_WP_004462595.1_2692	29.221	154	316
WP_016758358.1	lcl|NZ_JASEXO010000030.1_cds_WP_282967089.1_2822	28.571	140	316
WP_016758358.1	lcl|NZ_JASEXO010000055.1_cds_WP_004466153.1_3326	25.170	147	316
WP_016758358.1	lcl|NZ_JASEXO010000001.1_cds_WP_004469895.1_309	25.767	163	316
WP_016758358.1	lcl|NZ_JASEXO010000003.1_cds_WP_004460090.1_842	27.642	123	316
WP_004503088.1	lcl|NZ_JASEXO010000001.1_cds_WP_004471088.1_315	26.897	145	175
WP_004503132.1	lcl|NZ_JASEXO010000055.1_cds_WP_004466153.1_3326	22.321	224	405
WP_004503032.1	lcl|NZ_JASEXO010000008.1_cds_WP_004465299.1_1387	31.818	374	358
WP_004503032.1	lcl|NZ_JASEXO010000008.1_cds_WP_004476552.1_1404	38.290	269	358
WP_004503032.1	lcl|NZ_JASEXO010000008.1_cds_WP_282966795.1_1401	40.000	215	358
WP_004503032.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466571.1_1183	29.545	396	358
WP_004503032.1	lcl|NZ_JASEXO010000031.1_cds_WP_004462146.1_2838	33.071	254	358
WP_004503032.1	lcl|NZ_JASEXO010000001.1_cds_WP_004460480.1_40	25.936	374	358
WP_004503032.1	lcl|NZ_JASEXO010000012.1_cds_WP_004465893.1_1820	29.167	240	358
WP_004503049.1	lcl|NZ_JASEXO010000025.1_cds_WP_004462595.1_2692	23.649	148	409
WP_004503049.1	lcl|NZ_JASEXO010000001.1_cds_WP_004469895.1_309	25.984	127	409
WP_004503099.1	lcl|NZ_JASEXO010000031.1_cds_WP_004462146.1_2838	37.430	358	361
WP_004503099.1	lcl|NZ_JASEXO010000012.1_cds_WP_004465893.1_1820	36.592	358	361
WP_004503099.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466571.1_1183	28.954	373	361
WP_004503099.1	lcl|NZ_JASEXO010000008.1_cds_WP_004465299.1_1387	29.539	369	361
WP_004503099.1	lcl|NZ_JASEXO010000008.1_cds_WP_282966795.1_1401	32.700	263	361
WP_004503099.1	lcl|NZ_JASEXO010000008.1_cds_WP_004476552.1_1404	31.050	219	361
WP_004503099.1	lcl|NZ_JASEXO010000001.1_cds_WP_004460480.1_40	24.928	349	361
WP_004503089.1	lcl|NZ_JASEXO010000031.1_cds_WP_282967096.1_2843	42.222	180	176
WP_239248138.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	29.503	322	313
WP_239248138.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465002.1_2812	30.132	302	313
WP_239248138.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	25.466	322	313
WP_239248138.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	25.651	269	313
WP_239248138.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	25.670	261	313
WP_239248138.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466638.1_1223	22.531	324	313
WP_239248138.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	25.382	327	313
WP_239248138.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966514.1_186	27.132	258	313
WP_239248138.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	23.220	323	313
WP_000572389.1	lcl|NZ_JASEXO010000031.1_cds_WP_282967094.1_2837	31.405	121	134
WP_004503138.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	28.723	188	311
WP_004503138.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	29.310	174	311
WP_004503138.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	24.324	333	311
