WP_002614501.1	lcl|NZ_MVIT01000044.1_cds_WP_004753574.1_2684	88.679	106	106
WP_004503085.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	91.054	313	314
WP_004503085.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	27.778	252	314
WP_004503085.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	23.077	325	314
WP_004503085.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	21.352	281	314
WP_004503085.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	24.615	325	314
WP_004503038.1	lcl|NZ_MVIT01000044.1_cds_WP_082292713.1_2682	84.384	365	365
WP_004503080.1	lcl|NZ_MVIT01000044.1_cds_WP_004766667.1_2681	96.216	185	185
WP_004503080.1	lcl|NZ_MVIT01000020.1_cds_WP_004752075.1_3316	40.714	140	185
WP_004503081.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	94.225	329	329
WP_004503081.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	31.429	315	329
WP_004503081.1	lcl|NZ_MVIT01000078.1_cds_WP_176138130.1_80	31.922	307	329
WP_004503081.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	29.851	335	329
WP_004503081.1	lcl|NZ_MVIT01000078.1_cds_WP_020766960.1_254	29.538	325	329
WP_004503081.1	lcl|NZ_MVIT01000078.1_cds_WP_004751412.1_92	28.788	330	329
WP_004503081.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	29.260	311	329
WP_004503081.1	lcl|NZ_MVIT01000060.1_cds_WP_082292927.1_1548	25.959	339	329
WP_004503081.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	26.908	249	329
WP_004503081.1	lcl|NZ_MVIT01000070.1_cds_WP_016750792.1_1171	28.148	270	329
WP_004503081.1	lcl|NZ_MVIT01000032.1_cds_WP_082292630.1_3349	25.547	274	329
WP_004503081.1	lcl|NZ_MVIT01000031.1_cds_WP_082292619.1_3044	29.444	180	329
WP_004503081.1	lcl|NZ_MVIT01000076.1_cds_WP_004766563.1_2180	25.856	263	329
WP_004503081.1	lcl|NZ_MVIT01000077.1_cds_WP_020765537.1_1493	30.469	128	329
WP_239248135.1	lcl|NZ_MVIT01000044.1_cds_WP_004762941.1_2679	93.258	267	267
WP_239248135.1	lcl|NZ_MVIT01000032.1_cds_WP_020766865.1_3331	25.926	189	267
WP_239248135.1	lcl|NZ_MVIT01000060.1_cds_WP_020778860.1_1570	27.835	194	267
WP_239248135.1	lcl|NZ_MVIT01000041.1_cds_WP_004758210.1_2623	37.209	86	267
WP_004503040.1	lcl|NZ_MVIT01000044.1_cds_WP_016753424.1_2678	92.534	509	509
WP_004503040.1	lcl|NZ_MVIT01000064.1_cds_WP_082293044.1_629	26.625	323	509
WP_004503040.1	lcl|NZ_MVIT01000064.1_cds_WP_020766999.1_628	28.723	94	509
WP_004503040.1	lcl|NZ_MVIT01000074.1_cds_WP_020766792.1_3662	32.787	122	509
WP_004503040.1	lcl|NZ_MVIT01000044.1_cds_WP_016753424.1_2678	92.534	509	509
WP_004503040.1	lcl|NZ_MVIT01000064.1_cds_WP_082293044.1_629	26.625	323	509
WP_004503040.1	lcl|NZ_MVIT01000064.1_cds_WP_020766999.1_628	28.723	94	509
WP_004503040.1	lcl|NZ_MVIT01000074.1_cds_WP_020766792.1_3662	32.787	122	509
WP_061221763.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	96.970	330	330
WP_061221763.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	28.197	305	330
WP_061221763.1	lcl|NZ_MVIT01000078.1_cds_WP_176138130.1_80	25.461	271	330
WP_061221763.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	25.449	334	330
WP_061221763.1	lcl|NZ_MVIT01000031.1_cds_WP_082292619.1_3044	27.092	251	330
WP_061221763.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	26.812	276	330
WP_061221763.1	lcl|NZ_MVIT01000078.1_cds_WP_020766960.1_254	29.615	260	330
WP_061221763.1	lcl|NZ_MVIT01000060.1_cds_WP_082292927.1_1548	25.551	227	330
WP_004503073.1	lcl|NZ_MVIT01000044.1_cds_WP_139363917.1_2674	37.912	546	535
WP_004503073.1	lcl|NZ_MVIT01000044.1_cds_WP_139363917.1_2674	37.912	546	535
WP_004503036.1	lcl|NZ_MVIT01000015.1_cds_WP_020778497.1_3603	66.792	265	265
WP_004503036.1	lcl|NZ_MVIT01000028.1_cds_WP_004755702.1_3283	43.033	244	265
WP_004503036.1	lcl|NZ_MVIT01000050.1_cds_WP_004765094.1_2044	27.168	173	265
WP_004503060.1	lcl|NZ_MVIT01000015.1_cds_WP_025182155.1_3604	88.710	310	310
WP_004503060.1	lcl|NZ_MVIT01000057.1_cds_WP_004771458.1_1996	37.543	293	310
WP_004503060.1	lcl|NZ_MVIT01000050.1_cds_WP_004765094.1_2044	29.603	277	310
WP_004503060.1	lcl|NZ_MVIT01000072.1_cds_WP_004752420.1_3133	23.954	263	310
WP_004503060.1	lcl|NZ_MVIT01000015.1_cds_WP_025182155.1_3604	88.710	310	310
WP_004503060.1	lcl|NZ_MVIT01000057.1_cds_WP_004771458.1_1996	37.543	293	310
WP_004503060.1	lcl|NZ_MVIT01000050.1_cds_WP_004765094.1_2044	29.603	277	310
