WP_002614501.1	lcl|NZ_NPEJ01000001.1_cds_WP_035983633.1_66	59.783	92	106
WP_004503085.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	80.323	310	314
WP_004503085.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	24.149	323	314
WP_004503085.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	25.466	322	314
WP_004503085.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	21.569	255	314
WP_004503085.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	22.043	186	314
WP_004503085.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	23.611	288	314
WP_004503080.1	lcl|NZ_NPEJ01000009.1_cds_WP_004788859.1_3921	33.871	124	185
WP_004503081.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	31.111	315	329
WP_004503081.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	30.097	309	329
WP_004503081.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	26.979	341	329
WP_004503081.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	28.446	341	329
WP_004503081.1	lcl|NZ_NPEJ01000020.1_cds_WP_004787140.1_1296	25.776	322	329
WP_004503081.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	25.962	312	329
WP_004503081.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719111.1_2427	31.621	253	329
WP_004503081.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	25.078	319	329
WP_004503081.1	lcl|NZ_NPEJ01000031.1_cds_WP_100735066.1_2109	24.016	254	329
WP_004503081.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734655.1_11	25.940	266	329
WP_004503081.1	lcl|NZ_NPEJ01000034.1_cds_WP_100740434.1_2219	28.514	249	329
WP_004503081.1	lcl|NZ_NPEJ01000005.1_cds_WP_207763527.1_2985	25.484	310	329
