WP_002614501.1	lcl|NZ_AHQZ01000081.1_cds_WP_004753574.1_3049	88.679	106	106
WP_004503085.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	91.374	313	314
WP_004503085.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	28.175	252	314
WP_004503085.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	23.077	325	314
WP_004503085.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	21.352	281	314
WP_004503085.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	25.538	325	314
WP_004503038.1	lcl|NZ_AHQZ01000081.1_cds_WP_016761675.1_3047	84.110	365	365
WP_004503080.1	lcl|NZ_AHQZ01000081.1_cds_WP_000884059.1_3046	96.216	185	185
WP_004503080.1	lcl|NZ_AHQZ01000082.1_cds_WP_004752075.1_2949	40.714	140	185
WP_004503081.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	94.529	329	329
WP_004503081.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	31.429	315	329
WP_004503081.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	31.922	307	329
WP_004503081.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	29.042	334	329
WP_004503081.1	lcl|NZ_AHQZ01000009.1_cds_WP_004764138.1_3744	29.595	321	329
WP_004503081.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766610.1_2003	28.788	330	329
WP_004503081.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	29.180	305	329
WP_004503081.1	lcl|NZ_AHQZ01000127.1_cds_WP_004766589.1_2079	25.959	339	329
WP_004503081.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	25.316	316	329
WP_004503081.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766741.1_835	26.277	274	329
WP_004503081.1	lcl|NZ_AHQZ01000085.1_cds_WP_004766127.1_2823	28.148	270	329
WP_004503081.1	lcl|NZ_AHQZ01000076.1_cds_WP_004765661.1_3169	29.444	180	329
WP_004503081.1	lcl|NZ_AHQZ01000073.1_cds_WP_004766563.1_3290	25.856	263	329
WP_004503081.1	lcl|NZ_AHQZ01000017.1_cds_WP_016761493.1_3592	25.362	276	329
WP_239248135.1	lcl|NZ_AHQZ01000081.1_cds_WP_000774260.1_3044	94.382	267	267
WP_239248135.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766678.1_853	25.926	189	267
WP_239248135.1	lcl|NZ_AHQZ01000093.1_cds_WP_004779324.1_2550	27.835	194	267
WP_239248135.1	lcl|NZ_AHQZ01000071.1_cds_WP_016761591.1_3357	37.647	85	267
WP_004503040.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	91.159	509	509
WP_004503040.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	26.625	323	509
WP_004503040.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	28.723	94	509
WP_004503040.1	lcl|NZ_AHQZ01000092.1_cds_WP_004767076.1_2581	32.787	122	509
WP_004503040.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	91.159	509	509
WP_004503040.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	26.625	323	509
WP_004503040.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	28.723	94	509
WP_004503040.1	lcl|NZ_AHQZ01000092.1_cds_WP_004767076.1_2581	32.787	122	509
WP_061221763.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	97.273	330	330
WP_061221763.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	29.316	307	330
WP_061221763.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	25.830	271	330
WP_061221763.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	25.449	334	330
WP_061221763.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	26.812	276	330
WP_061221763.1	lcl|NZ_AHQZ01000076.1_cds_WP_004765661.1_3169	27.092	251	330
WP_061221763.1	lcl|NZ_AHQZ01000009.1_cds_WP_004764138.1_3744	29.615	260	330
WP_061221763.1	lcl|NZ_AHQZ01000127.1_cds_WP_004766589.1_2079	25.551	227	330
WP_004503073.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766692.1_3039	37.363	546	535
WP_004503073.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766692.1_3039	37.363	546	535
WP_004503036.1	lcl|NZ_AHQZ01000081.1_cds_WP_002740998.1_3038	67.170	265	265
WP_004503036.1	lcl|NZ_AHQZ01000258.1_cds_WP_004778714.1_696	43.033	244	265
WP_004503036.1	lcl|NZ_AHQZ01000262.1_cds_WP_004765094.1_647	27.168	173	265
WP_004503060.1	lcl|NZ_AHQZ01000081.1_cds_WP_016761674.1_3037	88.710	310	310
WP_004503060.1	lcl|NZ_AHQZ01000296.1_cds_WP_000501205.1_442	36.304	303	310
