WP_002614501.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746496.1_2638	58.696	92	106
WP_004503085.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	82.258	310	314
WP_004503085.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	26.518	313	314
WP_004503085.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	23.242	327	314
WP_004503085.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	23.567	314	314
WP_004503085.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	21.552	232	314
WP_004503085.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	22.043	186	314
WP_004503085.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	24.194	186	314
WP_004503038.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753116.1_2635	53.867	362	365
WP_004503080.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744205.1_2139	33.571	140	185
WP_004503081.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	31.746	315	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	27.299	348	329
WP_004503081.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	29.967	307	329
WP_004503081.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	28.739	341	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113261.1_2594	30.408	319	329
WP_004503081.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	27.245	323	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	28.044	271	329
WP_004503081.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	26.198	313	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	26.115	314	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	26.266	316	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753183.1_2587	26.908	249	329
WP_004503081.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	27.200	250	329
WP_004503081.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	30.588	170	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753226.1_2550	24.906	265	329
WP_004503081.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	27.528	178	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746455.1_2597	30.769	156	329
WP_004503081.1	lcl|NZ_JAMQPW010000005.1_cds_WP_208739683.1_3605	25.484	310	329
WP_004503081.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	23.333	270	329
WP_004503081.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746444.1_2586	19.048	252	329
WP_239248135.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396277.1_2610	24.500	200	267
WP_239248135.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746453.1_2595	26.496	234	267
WP_239248135.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746379.1_2489	24.521	261	267
WP_239248135.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745137.1_674	38.136	118	267
WP_239248135.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744998.1_835	28.977	176	267
WP_239248135.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113260.1_2571	23.196	194	267
WP_239248135.1	lcl|NZ_JAMQPW010000005.1_cds_WP_238754283.1_3593	26.562	192	267
WP_004503040.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	24.299	321	509
WP_004503040.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	27.193	114	509
WP_004503040.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	24.299	321	509
WP_004503040.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	27.193	114	509
WP_061221763.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	33.754	317	330
WP_061221763.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	25.540	278	330
WP_061221763.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	27.863	262	330
WP_061221763.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	26.812	276	330
WP_061221763.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	26.061	330	330
WP_061221763.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	24.316	329	330
WP_061221763.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	27.273	231	330
WP_061221763.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	24.715	263	330
WP_061221763.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	26.820	261	330
WP_061221763.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	22.442	303	330
WP_061221763.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	28.000	150	330
WP_061221763.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	26.341	205	330
WP_004503036.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135571635.1_1196	38.132	257	265
WP_004503036.1	lcl|NZ_JAMQPW010000004.1_cds_WP_265396133.1_3345	26.036	169	265
WP_004503060.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745604.1_130	37.874	301	310
WP_004503060.1	lcl|NZ_JAMQPW010000004.1_cds_WP_265396133.1_3345	29.904	311	310
WP_004503060.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744150.1_2076	24.046	262	310
WP_004503060.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745604.1_130	37.874	301	310
