WP_002614501.1	lcl|NZ_AOVM01000050.1_cds_WP_000340715.1_989	86.792	106	106
WP_004503085.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	91.374	313	314
WP_004503085.1	lcl|NZ_AOVM01000050.1_cds_WP_000093099.1_968	57.143	63	314
WP_004503085.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	28.175	252	314
WP_004503085.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	23.077	325	314
WP_004503085.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	23.656	186	314
WP_004503085.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	22.145	289	314
WP_004503085.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	24.923	325	314
WP_004503038.1	lcl|NZ_AOVM01000050.1_cds_WP_000604524.1_987	83.562	365	365
WP_004503080.1	lcl|NZ_AOVM01000050.1_cds_WP_000884059.1_986	96.216	185	185
WP_004503080.1	lcl|NZ_AOVM01000123.1_cds_WP_000351733.1_2962	40.000	140	185
WP_004503081.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	95.441	329	329
WP_004503081.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	32.063	315	329
WP_004503081.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	29.851	335	329
WP_004503081.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	30.408	319	329
WP_004503081.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	30.945	307	329
WP_004503081.1	lcl|NZ_AOVM01000101.1_cds_WP_000649925.1_2208	28.882	322	329
WP_004503081.1	lcl|NZ_AOVM01000028.1_cds_WP_000709511.1_526	28.182	330	329
WP_004503081.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	28.852	305	329
WP_004503081.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	25.000	300	329
