WP_002614501.1	lcl|NZ_JASEXL010000024.1_cds_WP_004462903.1_2581	92.453	106	106
WP_004503085.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205762.1_2582	90.385	312	314
WP_004503085.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	23.913	322	314
WP_004503085.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	22.101	276	314
WP_004503085.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	21.352	281	314
WP_004503085.1	lcl|NZ_JASEXL010000004.1_cds_WP_004461234.1_853	24.042	287	314
WP_004503080.1	lcl|NZ_JASEXL010000001.1_cds_WP_004460143.1_21	34.247	146	185
WP_004503081.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965821.1_2585	30.321	343	329
WP_004503081.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	30.380	316	329
WP_004503081.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	31.104	299	329
WP_004503081.1	lcl|NZ_JASEXL010000004.1_cds_WP_004461234.1_853	31.715	309	329
WP_004503081.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	29.341	334	329
WP_004503081.1	lcl|NZ_JASEXL010000004.1_cds_WP_004467290.1_850	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXL010000002.1_cds_WP_004472946.1_575	28.571	322	329
WP_004503081.1	lcl|NZ_JASEXL010000019.1_cds_WP_004466638.1_2257	26.452	310	329
WP_004503081.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205836.1_2783	25.926	297	329
WP_004503081.1	lcl|NZ_JASEXL010000003.1_cds_WP_032920871.1_621	25.915	355	329
WP_004503081.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205762.1_2582	27.711	249	329
WP_004503081.1	lcl|NZ_JASEXL010000001.1_cds_WP_004464543.1_256	27.652	264	329
WP_004503081.1	lcl|NZ_JASEXL010000029.1_cds_WP_004479697.1_2775	24.790	238	329
WP_004503081.1	lcl|NZ_JASEXL010000029.1_cds_WP_282965809.1_2785	30.899	178	329
WP_004503081.1	lcl|NZ_JASEXL010000002.1_cds_WP_282965630.1_363	24.242	330	329
WP_004503081.1	lcl|NZ_JASEXL010000003.1_cds_WP_061205801.1_674	26.829	246	329
WP_239248135.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965817.1_2608	29.609	179	267
WP_239248135.1	lcl|NZ_JASEXL010000029.1_cds_WP_004477718.1_2786	26.442	208	267
WP_239248135.1	lcl|NZ_JASEXL010000012.1_cds_WP_004466848.1_1798	31.313	198	267
WP_239248135.1	lcl|NZ_JASEXL010000063.1_cds_WP_004475142.1_3376	26.316	190	267
WP_239248135.1	lcl|NZ_JASEXL010000019.1_cds_WP_004487808.1_2258	27.128	188	267
WP_239248135.1	lcl|NZ_JASEXL010000004.1_cds_WP_016754360.1_884	38.372	86	267
WP_004503040.1	lcl|NZ_JASEXL010000022.1_cds_WP_004463881.1_2461	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXL010000022.1_cds_WP_004460640.1_2462	30.851	94	509
WP_004503040.1	lcl|NZ_JASEXL010000022.1_cds_WP_004463881.1_2461	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXL010000022.1_cds_WP_004460640.1_2462	30.851	94	509
WP_061221763.1	lcl|NZ_JASEXL010000004.1_cds_WP_004461234.1_853	25.641	273	330
WP_061221763.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	28.261	276	330
WP_061221763.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	25.000	276	330
WP_061221763.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	26.647	334	330
WP_061221763.1	lcl|NZ_JASEXL010000003.1_cds_WP_032920871.1_621	25.455	220	330
WP_061221763.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965821.1_2585	27.586	232	330
WP_061221763.1	lcl|NZ_JASEXL010000002.1_cds_WP_004472946.1_575	29.555	247	330
WP_061221763.1	lcl|NZ_JASEXL010000002.1_cds_WP_282965630.1_363	24.280	243	330
WP_061221763.1	lcl|NZ_JASEXL010000019.1_cds_WP_004466638.1_2257	27.273	132	330
