WP_002614501.1	lcl|NZ_RQFM01000027.1_cds_WP_035983633.1_2262	59.783	92	106
WP_004503085.1	lcl|NZ_RQFM01000027.1_cds_WP_135748742.1_2265	80.000	310	314
WP_004503085.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	24.149	323	314
WP_004503085.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	25.466	322	314
WP_004503085.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	21.569	255	314
WP_004503085.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	23.958	288	314
WP_004503085.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	22.043	186	314
WP_004503080.1	lcl|NZ_RQFM01000022.1_cds_WP_135749621.1_72	31.515	165	185
WP_004503081.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	31.111	315	329
WP_004503081.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	30.097	309	329
WP_004503081.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	28.994	338	329
WP_004503081.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	28.571	336	329
WP_004503081.1	lcl|NZ_RQFM01000006.1_cds_WP_135696004.1_2663	25.776	322	329
WP_004503081.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	25.962	312	329
WP_004503081.1	lcl|NZ_RQFM01000006.1_cds_WP_135749550.1_2731	29.412	255	329
WP_004503081.1	lcl|NZ_RQFM01000027.1_cds_WP_135748742.1_2265	24.765	319	329
WP_004503081.1	lcl|NZ_RQFM01000019.1_cds_WP_135749799.1_3656	24.409	254	329
WP_004503081.1	lcl|NZ_RQFM01000008.1_cds_WP_135747765.1_3384	29.960	247	329
WP_004503081.1	lcl|NZ_RQFM01000027.1_cds_WP_135747942.1_2322	24.621	264	329
WP_004503081.1	lcl|NZ_RQFM01000023.1_cds_WP_208727372.1_3063	25.484	310	329
WP_004503081.1	lcl|NZ_RQFM01000006.1_cds_WP_135749044.1_2723	24.400	250	329
WP_004503081.1	lcl|NZ_RQFM01000027.1_cds_WP_135747429.1_2275	24.074	270	329
WP_004503081.1	lcl|NZ_RQFM01000027.1_cds_WP_135748741.1_2266	23.958	288	329
WP_239248135.1	lcl|NZ_RQFM01000027.1_cds_WP_135693628.1_2383	24.521	261	267
WP_239248135.1	lcl|NZ_RQFM01000006.1_cds_WP_135749127.1_2759	33.065	124	267
WP_239248135.1	lcl|NZ_RQFM01000027.1_cds_WP_135747430.1_2274	25.352	213	267
WP_239248135.1	lcl|NZ_RQFM01000022.1_cds_WP_135747821.1_1437	28.646	192	267
WP_239248135.1	lcl|NZ_RQFM01000027.1_cds_WP_135748744.1_2263	23.280	189	267
WP_239248135.1	lcl|NZ_RQFM01000023.1_cds_WP_135749867.1_3075	27.083	192	267
WP_004503040.1	lcl|NZ_RQFM01000022.1_cds_WP_135749640.1_50	25.298	336	509
WP_004503040.1	lcl|NZ_RQFM01000022.1_cds_WP_135693237.1_49	26.316	114	509
WP_004503040.1	lcl|NZ_RQFM01000022.1_cds_WP_135749640.1_50	25.298	336	509
WP_004503040.1	lcl|NZ_RQFM01000022.1_cds_WP_135693237.1_49	26.316	114	509
WP_061221763.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	25.574	305	330
WP_061221763.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	27.174	276	330
WP_061221763.1	lcl|NZ_RQFM01000006.1_cds_WP_135749550.1_2731	29.915	234	330
WP_061221763.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	25.602	332	330
WP_061221763.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	26.812	276	330
WP_061221763.1	lcl|NZ_RQFM01000006.1_cds_WP_135749044.1_2723	27.843	255	330
WP_061221763.1	lcl|NZ_RQFM01000027.1_cds_WP_135748741.1_2266	29.688	128	330
WP_061221763.1	lcl|NZ_RQFM01000006.1_cds_WP_135749161.1_2650	27.647	170	330
