WP_002614501.1	lcl|NZ_RQFP01000014.1_cds_WP_100790840.1_3069	57.576	99	106
WP_004503085.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	80.645	310	314
WP_004503085.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	25.466	322	314
WP_004503085.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	23.839	323	314
WP_004503085.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	22.826	276	314
WP_004503085.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	25.134	187	314
WP_004503085.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	23.839	323	314
WP_004503085.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	21.925	187	314
WP_004503080.1	lcl|NZ_RQFP01000014.1_cds_WP_100790120.1_2646	31.515	165	185
WP_004503081.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	31.269	323	329
WP_004503081.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	31.746	315	329
WP_004503081.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	30.421	309	329
WP_004503081.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	27.928	333	329
WP_004503081.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	28.446	341	329
WP_004503081.1	lcl|NZ_RQFP01000001.1_cds_WP_100789476.1_1345	28.086	324	329
WP_004503081.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	27.184	309	329
WP_004503081.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	28.125	224	329
WP_004503081.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	26.415	318	329
WP_004503081.1	lcl|NZ_RQFP01000014.1_cds_WP_100790960.1_3033	27.007	274	329
WP_004503081.1	lcl|NZ_RQFP01000001.1_cds_WP_135676593.1_613	27.374	179	329
WP_004503081.1	lcl|NZ_RQFP01000014.1_cds_WP_135677254.1_3000	24.621	264	329
WP_004503081.1	lcl|NZ_RQFP01000008.1_cds_WP_208861468.1_3371	25.484	310	329
WP_004503081.1	lcl|NZ_RQFP01000014.1_cds_WP_100790807.1_3031	22.523	222	329
WP_004503081.1	lcl|NZ_RQFP01000001.1_cds_WP_100789422.1_895	28.400	250	329
WP_239248135.1	lcl|NZ_RQFP01000014.1_cds_WP_100790833.1_3060	25.896	251	267
WP_239248135.1	lcl|NZ_RQFP01000014.1_cds_WP_100790739.1_2939	24.521	261	267
WP_239248135.1	lcl|NZ_RQFP01000001.1_cds_WP_100788841.1_1265	41.758	91	267
