WP_002614501.1	lcl|NZ_RQFC01000028.1_cds_WP_135590643.1_496	85.714	105	106
WP_004503085.1	lcl|NZ_RQFC01000028.1_cds_WP_135590644.1_497	78.526	312	314
WP_004503085.1	lcl|NZ_RQFC01000028.1_cds_WP_135590646.1_499	24.324	259	314
WP_004503085.1	lcl|NZ_RQFC01000092.1_cds_WP_135593681.1_189	23.913	322	314
WP_004503085.1	lcl|NZ_RQFC01000028.1_cds_WP_135590671.1_526	24.887	221	314
WP_004503080.1	lcl|NZ_RQFC01000038.1_cds_WP_135590804.1_3838	38.095	147	185
WP_004503081.1	lcl|NZ_RQFC01000028.1_cds_WP_135590646.1_499	29.874	318	329
WP_004503081.1	lcl|NZ_RQFC01000092.1_cds_WP_135593681.1_189	29.841	315	329
WP_004503081.1	lcl|NZ_RQFC01000028.1_cds_WP_135590671.1_526	29.712	313	329
WP_004503081.1	lcl|NZ_RQFC01000095.1_cds_WP_135593996.1_2665	32.258	310	329
WP_004503081.1	lcl|NZ_RQFC01000092.1_cds_WP_135593453.1_64	30.696	316	329
WP_004503081.1	lcl|NZ_RQFC01000123.1_cds_WP_135595207.1_3744	27.381	336	329
WP_004503081.1	lcl|NZ_RQFC01000064.1_cds_WP_135591407.1_2037	29.429	333	329
WP_004503081.1	lcl|NZ_RQFC01000028.1_cds_WP_246057568.1_520	23.000	300	329
WP_004503081.1	lcl|NZ_RQFC01000020.1_cds_WP_135590287.1_2976	23.167	341	329
WP_004503081.1	lcl|NZ_RQFC01000028.1_cds_WP_135590644.1_497	25.397	315	329
WP_004503081.1	lcl|NZ_RQFC01000081.1_cds_WP_135592711.1_1931	28.464	267	329
WP_004503081.1	lcl|NZ_RQFC01000092.1_cds_WP_135593870.1_280	26.205	332	329
WP_004503081.1	lcl|NZ_RQFC01000009.1_cds_WP_135590112.1_997	22.979	235	329
WP_004503081.1	lcl|NZ_RQFC01000064.1_cds_WP_135591491.1_2087	28.455	246	329
WP_239248135.1	lcl|NZ_RQFC01000028.1_cds_WP_135590652.1_505	27.311	238	267
WP_239248135.1	lcl|NZ_RQFC01000107.1_cds_WP_135594705.1_670	29.508	183	267
WP_239248135.1	lcl|NZ_RQFC01000086.1_cds_WP_135593078.1_3288	24.638	207	267
WP_239248135.1	lcl|NZ_RQFC01000123.1_cds_WP_210412877.1_3743	28.571	189	267
WP_239248135.1	lcl|NZ_RQFC01000107.1_cds_WP_135594508.1_562	37.209	86	267
WP_004503040.1	lcl|NZ_RQFC01000097.1_cds_WP_135594136.1_2804	28.344	314	509
WP_004503040.1	lcl|NZ_RQFC01000097.1_cds_WP_135594136.1_2804	28.344	314	509
WP_061221763.1	lcl|NZ_RQFC01000092.1_cds_WP_135593870.1_280	26.471	238	330
WP_061221763.1	lcl|NZ_RQFC01000028.1_cds_WP_246057568.1_520	24.028	283	330
WP_061221763.1	lcl|NZ_RQFC01000095.1_cds_WP_135593996.1_2665	28.674	279	330
WP_061221763.1	lcl|NZ_RQFC01000092.1_cds_WP_135593681.1_189	27.174	276	330
WP_061221763.1	lcl|NZ_RQFC01000092.1_cds_WP_135593453.1_64	29.577	284	330
WP_061221763.1	lcl|NZ_RQFC01000028.1_cds_WP_135590646.1_499	24.335	263	330
WP_061221763.1	lcl|NZ_RQFC01000123.1_cds_WP_135595207.1_3744	27.820	133	330
WP_061221763.1	lcl|NZ_RQFC01000020.1_cds_WP_135590287.1_2976	25.000	196	330
WP_061221763.1	lcl|NZ_RQFC01000028.1_cds_WP_135590671.1_526	21.379	290	330
WP_004503036.1	lcl|NZ_RQFC01000133.1_cds_WP_135595691.1_2606	42.915	247	265
WP_004503060.1	lcl|NZ_RQFC01000130.1_cds_WP_135595399.1_1078	38.206	301	310
WP_004503060.1	lcl|NZ_RQFC01000028.1_cds_WP_135590515.1_353	26.623	308	310
WP_004503060.1	lcl|NZ_RQFC01000025.1_cds_WP_135590414.1_2745	26.244	221	310
WP_004503060.1	lcl|NZ_RQFC01000130.1_cds_WP_135595399.1_1078	38.206	301	310
WP_004503060.1	lcl|NZ_RQFC01000028.1_cds_WP_135590515.1_353	26.623	308	310
WP_004503060.1	lcl|NZ_RQFC01000025.1_cds_WP_135590414.1_2745	26.244	221	310
WP_004503042.1	lcl|NZ_RQFC01000130.1_cds_WP_167881159.1_1063	26.724	116	221
WP_004503042.1	lcl|NZ_RQFC01000092.1_cds_WP_135593632.1_161	25.641	78	221
WP_016758358.1	lcl|NZ_RQFC01000130.1_cds_WP_135595385.1_1062	28.477	151	316
WP_016758358.1	lcl|NZ_RQFC01000085.1_cds_WP_135592973.1_3696	26.316	152	316
WP_016758358.1	lcl|NZ_RQFC01000028.1_cds_WP_135590669.1_524	25.000	156	316
WP_016758358.1	lcl|NZ_RQFC01000086.1_cds_WP_135593068.1_3283	26.214	206	316
WP_004503088.1	lcl|NZ_RQFC01000092.1_cds_WP_210412899.1_155	28.571	147	175
WP_004503132.1	lcl|NZ_RQFC01000085.1_cds_WP_135592973.1_3696	22.581	217	405
WP_004503132.1	lcl|NZ_RQFC01000130.1_cds_WP_135595385.1_1062	22.596	208	405
WP_004503032.1	lcl|NZ_RQFC01000086.1_cds_WP_135593070.1_3284	31.892	370	358
WP_004503032.1	lcl|NZ_RQFC01000107.1_cds_WP_210412911.1_675	27.481	393	358
WP_004503032.1	lcl|NZ_RQFC01000028.1_cds_WP_135590659.1_512	31.579	361	358
WP_004503032.1	lcl|NZ_RQFC01000028.1_cds_WP_135590647.1_500	28.873	284	358
WP_004503032.1	lcl|NZ_RQFC01000107.1_cds_WP_167881183.1_550	25.668	374	358
WP_004503032.1	lcl|NZ_RQFC01000066.1_cds_WP_135591657.1_1253	28.400	250	358
WP_004503049.1	lcl|NZ_RQFC01000092.1_cds_WP_135593632.1_161	28.346	127	409
WP_004503049.1	lcl|NZ_RQFC01000130.1_cds_WP_135595385.1_1062	22.973	148	409
