WP_002614501.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594790.1_2507	59.783	92	106
WP_004503085.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688240.1_2506	81.789	313	314
WP_004503085.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687476.1_394	23.006	326	314
WP_004503085.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594691.1_2455	22.776	281	314
WP_004503085.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688220.1_2453	21.311	305	314
WP_004503085.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687660.1_972	24.768	323	314
WP_004503085.1	lcl|NZ_RQHJ01000007.1_cds_WP_100715920.1_3210	22.619	168	314
WP_004503080.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594725.1_2475	32.124	193	185
WP_004503080.1	lcl|NZ_RQHJ01000014.1_cds_WP_135591902.1_2058	33.333	129	185
WP_004503081.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594691.1_2455	30.897	301	329
WP_004503081.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688220.1_2453	31.148	305	329
WP_004503081.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687476.1_394	30.794	315	329
WP_004503081.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687660.1_972	31.046	306	329
WP_004503081.1	lcl|NZ_RQHJ01000007.1_cds_WP_100715920.1_3210	28.739	341	329
WP_004503081.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688213.1_2435	25.797	345	329
WP_004503081.1	lcl|NZ_RQHJ01000011.1_cds_WP_100725525.1_791	27.019	322	329
WP_004503081.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687485.1_421	27.885	312	329
WP_004503081.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688240.1_2506	28.302	318	329
WP_004503081.1	lcl|NZ_RQHJ01000011.1_cds_WP_100716204.1_734	26.800	250	329
WP_004503081.1	lcl|NZ_RQHJ01000014.1_cds_WP_135675578.1_2462	21.839	261	329
WP_004503081.1	lcl|NZ_RQHJ01000014.1_cds_WP_135652132.1_2465	32.258	155	329
WP_004503081.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687575.1_742	24.453	274	329
WP_004503081.1	lcl|NZ_RQHJ01000011.1_cds_WP_135661930.1_53	26.816	179	329
WP_004503081.1	lcl|NZ_RQHJ01000007.1_cds_WP_208730464.1_3221	25.806	310	329
WP_004503081.1	lcl|NZ_RQHJ01000014.1_cds_WP_135652127.1_2451	27.604	192	329
WP_004503081.1	lcl|NZ_RQHJ01000011.1_cds_WP_135591134.1_341	28.402	169	329
WP_004503081.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688205.1_2417	24.632	272	329
WP_239248135.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594689.1_2454	26.122	245	267
WP_239248135.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594704.1_2463	28.986	207	267
