WP_002614501.1	lcl|NZ_AHMX02000071.1_cds_WP_000340715.1_1306	86.792	106	106
WP_004503085.1	lcl|NZ_AHMX02000071.1_cds_WP_000410275.1_1305	91.613	310	314
WP_004503085.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	21.942	278	314
WP_004503085.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	23.077	325	314
WP_004503085.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	22.145	289	314
WP_004503085.1	lcl|NZ_AHMX02000071.1_cds_WP_000567887.1_1255	24.725	182	314
WP_004503080.1	lcl|NZ_AHMX02000077.1_cds_WP_000351733.1_809	40.000	140	185
WP_004503080.1	lcl|NZ_AHMX02000071.1_cds_WP_001047905.1_1274	33.898	177	185
WP_004503081.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	32.063	315	329
WP_004503081.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	30.841	321	329
WP_004503081.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	29.851	335	329
WP_004503081.1	lcl|NZ_AHMX02000008.1_cds_WP_001984071.1_3930	30.945	307	329
WP_004503081.1	lcl|NZ_AHMX02000071.1_cds_WP_000567887.1_1255	28.525	305	329
WP_004503081.1	lcl|NZ_AHMX02000033.1_cds_WP_000649924.1_3249	28.882	322	329
WP_004503081.1	lcl|NZ_AHMX02000008.1_cds_WP_000709511.1_3920	28.182	330	329
WP_004503081.1	lcl|NZ_AHMX02000008.1_cds_WP_000688696.1_3950	28.102	274	329
WP_004503081.1	lcl|NZ_AHMX02000071.1_cds_WP_000410275.1_1305	26.586	331	329
WP_004503081.1	lcl|NZ_AHMX02000077.1_cds_WP_001074781.1_601	28.947	266	329
WP_004503081.1	lcl|NZ_AHMX02000071.1_cds_WP_000460023.1_1253	27.854	219	329
WP_004503081.1	lcl|NZ_AHMX02000029.1_cds_WP_001003557.1_3559	24.390	328	329
WP_239248135.1	lcl|NZ_AHMX02000071.1_cds_WP_000043898.1_1256	26.016	246	267
WP_239248135.1	lcl|NZ_AHMX02000071.1_cds_WP_000842260.1_1236	26.316	190	267
WP_239248135.1	lcl|NZ_AHMX02000008.1_cds_WP_000667727.1_3973	32.727	110	267
WP_239248135.1	lcl|NZ_AHMX02000066.1_cds_WP_000805357.1_1538	37.209	86	267
WP_004503040.1	lcl|NZ_AHMX02000077.1_cds_WP_000291575.1_528	26.791	321	509
WP_004503040.1	lcl|NZ_AHMX02000077.1_cds_WP_000364507.1_529	28.723	94	509
WP_004503040.1	lcl|NZ_AHMX02000077.1_cds_WP_000291575.1_528	26.791	321	509
WP_004503040.1	lcl|NZ_AHMX02000077.1_cds_WP_000364507.1_529	28.723	94	509
WP_061221763.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	22.909	275	330
WP_061221763.1	lcl|NZ_AHMX02000008.1_cds_WP_001984071.1_3930	25.368	272	330
WP_061221763.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	26.582	316	330
WP_061221763.1	lcl|NZ_AHMX02000029.1_cds_WP_001003557.1_3559	27.888	251	330
