WP_002614501.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285961.1_2670	60.870	92	106
WP_004503085.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	80.968	310	314
WP_004503085.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	24.138	319	314
WP_004503085.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.398	322	314
WP_004503085.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	23.188	276	314
WP_004503085.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	23.364	321	314
WP_004503085.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	21.354	192	314
WP_004503085.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	19.703	269	314
WP_004503080.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284676.1_3789	32.192	146	185
WP_004503080.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284133.1_1235	32.727	165	185
WP_004503081.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	31.429	315	329
WP_004503081.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	28.660	321	329
WP_004503081.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	29.739	306	329
WP_004503081.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	28.152	341	329
WP_004503081.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	27.778	270	329
WP_004503081.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	25.962	312	329
WP_004503081.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	25.466	322	329
WP_004503081.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285388.1_875	25.912	274	329
WP_004503081.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	27.933	179	329
WP_004503081.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	28.455	246	329
WP_004503081.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285246.1_3394	25.484	310	329
WP_004503081.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	24.000	250	329
WP_239248135.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284686.1_3799	26.961	204	267
WP_239248135.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285418.1_936	24.528	265	267
WP_239248135.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286536.1_694	37.391	115	267
WP_239248135.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284679.1_3792	23.237	241	267
WP_239248135.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284866.1_2014	27.485	171	267
WP_239248135.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285257.1_3406	25.510	196	267
WP_004503040.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	23.810	336	509
