WP_002614501.1	lcl|NZ_JADDUS010000005.1_cds_WP_002725873.1_2765	95.283	106	106
WP_004503085.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	97.444	313	314
WP_004503085.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	27.381	252	314
WP_004503085.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	24.534	322	314
WP_004503085.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	21.708	281	314
WP_004503085.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	24.759	311	314
WP_004503085.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	23.770	122	314
WP_004503085.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740721.1_2758	24.308	325	314
WP_004503085.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	25.641	117	314
WP_004503038.1	lcl|NZ_JADDUS010000005.1_cds_WP_026054882.1_2763	93.425	365	365
WP_004503080.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733646.1_2762	96.216	185	185
WP_004503080.1	lcl|NZ_JADDUS010000003.1_cds_WP_002721790.1_1911	36.301	146	185
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	93.921	329	329
WP_004503081.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	30.380	316	329
WP_004503081.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	30.645	310	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	30.448	335	329
WP_004503081.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	26.686	341	329
WP_004503081.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728316.1_3025	28.485	330	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733638.1_2724	27.714	350	329
WP_004503081.1	lcl|NZ_JADDUS010000076.1_cds_WP_002741146.1_3081	28.165	316	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733546.1_2695	26.119	268	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740721.1_2758	28.939	311	329
WP_004503081.1	lcl|NZ_JADDUS010000007.1_cds_WP_002732331.1_3188	25.000	348	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	27.711	249	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002744551.1_2730	28.148	270	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	23.913	322	329
WP_004503081.1	lcl|NZ_JADDUS010000059.1_cds_WP_002740236.1_2649	27.170	265	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733698.1_2687	25.912	274	329
WP_004503081.1	lcl|NZ_JADDUS010000004.1_cds_WP_002721725.1_2426	25.000	336	329
WP_004503081.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733757.1_2697	27.431	288	329
WP_004503081.1	lcl|NZ_JADDUS010000004.1_cds_WP_002739935.1_2338	28.235	170	329
WP_239248135.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733627.1_2760	92.135	267	267
WP_239248135.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740926.1_2719	25.888	197	267
WP_239248135.1	lcl|NZ_JADDUS010000005.1_cds_WP_002738295.1_2698	25.481	208	267
WP_239248135.1	lcl|NZ_JADDUS010000005.1_cds_WP_002727921.1_2669	26.455	189	267
WP_239248135.1	lcl|NZ_JADDUS010000025.1_cds_WP_002729040.1_1175	34.545	110	267
WP_239248135.1	lcl|NZ_JADDUS010000020.1_cds_WP_002729513.1_891	26.984	189	267
WP_239248135.1	lcl|NZ_JADDUS010000002.1_cds_WP_002766579.1_1425	36.047	86	267
WP_004503040.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740779.1_2759	92.141	509	509
WP_004503040.1	lcl|NZ_JADDUS010000009.1_cds_WP_002728536.1_3343	26.426	333	509
WP_004503040.1	lcl|NZ_JADDUS010000009.1_cds_WP_002728534.1_3344	30.435	115	509
WP_004503040.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740779.1_2759	92.141	509	509
WP_004503040.1	lcl|NZ_JADDUS010000009.1_cds_WP_002728536.1_3343	26.426	333	509
WP_004503040.1	lcl|NZ_JADDUS010000009.1_cds_WP_002728534.1_3344	30.435	115	509
WP_061221763.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740721.1_2758	95.758	330	330
WP_061221763.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	26.374	273	330
WP_061221763.1	lcl|NZ_JADDUS010000005.1_cds_WP_002744551.1_2730	27.835	291	330
WP_061221763.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	29.642	307	330
WP_061221763.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	30.317	221	330
WP_061221763.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	27.758	281	330
WP_061221763.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	26.814	317	330
WP_061221763.1	lcl|NZ_JADDUS010000007.1_cds_WP_002732331.1_3188	27.391	230	330
WP_061221763.1	lcl|NZ_JADDUS010000076.1_cds_WP_002741146.1_3081	29.066	289	330
WP_061221763.1	lcl|NZ_JADDUS010000004.1_cds_WP_002721725.1_2426	24.490	245	330
WP_061221763.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733638.1_2724	26.621	293	330
WP_061221763.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733546.1_2695	25.641	273	330
WP_061221763.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	24.648	142	330
WP_061221763.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	24.024	333	330
WP_004503073.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740729.1_2755	37.912	546	535
WP_004503073.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740729.1_2755	37.912	546	535
WP_004503036.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740998.1_2754	67.170	265	265
WP_004503036.1	lcl|NZ_JADDUS010000002.1_cds_WP_002742191.1_1394	41.803	244	265
WP_004503060.1	lcl|NZ_JADDUS010000005.1_cds_WP_032853071.1_2753	88.065	310	310
WP_004503060.1	lcl|NZ_JADDUS010000037.1_cds_WP_002741402.1_1834	37.954	303	310
WP_004503060.1	lcl|NZ_JADDUS010000021.1_cds_WP_002727287.1_940	28.470	281	310
WP_004503060.1	lcl|NZ_JADDUS010000003.1_cds_WP_002727177.1_1964	26.244	221	310
WP_004503060.1	lcl|NZ_JADDUS010000005.1_cds_WP_032853071.1_2753	88.065	310	310
WP_004503060.1	lcl|NZ_JADDUS010000037.1_cds_WP_002741402.1_1834	37.954	303	310
WP_004503060.1	lcl|NZ_JADDUS010000021.1_cds_WP_002727287.1_940	28.470	281	310
WP_004503060.1	lcl|NZ_JADDUS010000003.1_cds_WP_002727177.1_1964	26.244	221	310
WP_004503095.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740848.1_2752	92.424	264	264
WP_004503106.1	lcl|NZ_JADDUS010000005.1_cds_WP_032853450.1_2751	88.462	130	130
WP_004503130.1	lcl|NZ_JADDUS010000005.1_cds_WP_004777167.1_2750	76.429	140	146
WP_004503042.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740917.1_2749	86.878	221	221
WP_004503042.1	lcl|NZ_JADDUS010000040.1_cds_WP_002727076.1_2064	29.412	102	221
WP_004503042.1	lcl|NZ_JADDUS010000017.1_cds_WP_011671435.1_560	23.077	78	221
WP_016758358.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740977.1_2737	25.926	270	316
WP_016758358.1	lcl|NZ_JADDUS010000040.1_cds_WP_002740458.1_2065	27.564	156	316
WP_016758358.1	lcl|NZ_JADDUS010000005.1_cds_WP_230456811.1_2746	24.427	262	316
WP_016758358.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740041.1_2713	30.769	104	316
WP_016758358.1	lcl|NZ_JADDUS010000068.1_cds_WP_016749152.1_2906	25.175	143	316
WP_016758358.1	lcl|NZ_JADDUS010000017.1_cds_WP_011671435.1_560	25.610	164	316
WP_016758358.1	lcl|NZ_JADDUS010000005.1_cds_IQC43_RS03065_2705	26.667	90	316
WP_004503088.1	lcl|NZ_JADDUS010000017.1_cds_WP_002727846.1_554	28.966	145	175
WP_004503132.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740977.1_2737	32.124	386	405
WP_004503132.1	lcl|NZ_JADDUS010000068.1_cds_WP_016749152.1_2906	24.545	220	405
WP_004503032.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740861.1_2756	34.906	318	358
WP_004503032.1	lcl|NZ_JADDUS010000025.1_cds_WP_002728994.1_1169	29.337	392	358
