WP_002614501.1	lcl|NZ_AOXB01000098.1_cds_WP_004462903.1_2624	92.453	106	106
WP_004503085.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	90.000	310	314
WP_004503085.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	23.913	322	314
WP_004503085.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	24.138	203	314
WP_004503085.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	25.683	183	314
WP_004503085.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	21.352	281	314
WP_004503085.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	24.042	287	314
WP_004503085.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	23.529	102	314
WP_004503080.1	lcl|NZ_AOXB01000092.1_cds_WP_004460143.1_2274	34.247	146	185
WP_004503080.1	lcl|NZ_AOXB01000098.1_cds_WP_004494299.1_2659	35.028	177	185
WP_004503081.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	31.464	321	329
WP_004503081.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	30.380	316	329
WP_004503081.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	31.715	309	329
WP_004503081.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	29.341	334	329
WP_004503081.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	30.164	305	329
WP_004503081.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	26.786	336	329
WP_004503081.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	29.091	330	329
WP_004503081.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	28.882	322	329
WP_004503081.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	26.197	355	329
WP_004503081.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	27.711	249	329
WP_004503081.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	27.652	264	329
WP_004503081.1	lcl|NZ_AOXB01000098.1_cds_WP_004465101.1_2680	28.311	219	329
WP_004503081.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	24.545	330	329
WP_004503081.1	lcl|NZ_AOXB01000091.1_cds_WP_004459320.1_2154	27.236	246	329
WP_239248135.1	lcl|NZ_AOXB01000098.1_cds_WP_004475169.1_2677	26.423	246	267
WP_239248135.1	lcl|NZ_AOXB01000051.1_cds_WP_004477560.1_920	31.313	198	267
WP_239248135.1	lcl|NZ_AOXB01000098.1_cds_WP_004476528.1_2699	26.316	190	267
WP_239248135.1	lcl|NZ_AOXB01000113.1_cds_WP_004477855.1_3207	27.128	188	267
WP_239248135.1	lcl|NZ_AOXB01000089.1_cds_WP_017863400.1_2105	38.372	86	267
