WP_002614501.1	lcl|NZ_AOGV02000016.1_cds_WP_000340715.1_2773	86.792	106	106
WP_004503085.1	lcl|NZ_AOGV02000016.1_cds_WP_000410273.1_2772	91.374	313	314
WP_004503085.1	lcl|NZ_AOGV02000016.1_cds_WP_000093099.1_2752	57.143	63	314
WP_004503085.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	28.175	252	314
WP_004503085.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	23.077	325	314
WP_004503085.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	23.656	186	314
WP_004503085.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	22.145	289	314
WP_004503085.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	24.923	325	314
WP_004503038.1	lcl|NZ_AOGV02000016.1_cds_WP_000604524.1_2771	83.562	365	365
WP_004503080.1	lcl|NZ_AOGV02000016.1_cds_WP_000884059.1_2770	96.216	185	185
WP_004503080.1	lcl|NZ_AOGV02000011.1_cds_WP_000351733.1_3037	40.000	140	185
WP_004503081.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	95.441	329	329
WP_004503081.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	32.063	315	329
WP_004503081.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	29.851	335	329
WP_004503081.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	30.408	319	329
WP_004503081.1	lcl|NZ_AOGV02000022.1_cds_WP_001984071.1_2381	30.945	307	329
WP_004503081.1	lcl|NZ_AOGV02000021.1_cds_WP_000649925.1_2448	28.882	322	329
WP_004503081.1	lcl|NZ_AOGV02000025.1_cds_WP_000709511.1_2017	28.182	330	329
WP_004503081.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	28.852	305	329
WP_004503081.1	lcl|NZ_AOGV02000016.1_cds_WP_000601375.1_2716	25.000	300	329
WP_004503081.1	lcl|NZ_AOGV02000022.1_cds_WP_000688695.1_2361	28.102	274	329
WP_004503081.1	lcl|NZ_AOGV02000016.1_cds_WP_000410273.1_2772	26.266	316	329
WP_004503081.1	lcl|NZ_AOGV02000016.1_cds_WP_000475904.1_2707	26.642	274	329
WP_004503081.1	lcl|NZ_AOGV02000011.1_cds_WP_001074785.1_3242	28.679	265	329
WP_004503081.1	lcl|NZ_AOGV02000016.1_cds_WP_000487322.1_2718	27.385	325	329
WP_004503081.1	lcl|NZ_AOGV02000034.1_cds_WP_001003555.1_1124	24.551	334	329
WP_239248135.1	lcl|NZ_AOGV02000016.1_cds_WP_000774262.1_2768	94.007	267	267
WP_239248135.1	lcl|NZ_AOGV02000016.1_cds_WP_000859505.1_2719	27.885	208	267
WP_239248135.1	lcl|NZ_AOGV02000016.1_cds_WP_002969399.1_2738	25.207	242	267
WP_239248135.1	lcl|NZ_AOGV02000016.1_cds_WP_000842260.1_2689	26.316	190	267
WP_239248135.1	lcl|NZ_AOGV02000024.1_cds_WP_000805357.1_2190	37.209	86	267
WP_239248135.1	lcl|NZ_AOGV02000010.1_cds_LEP1GSC204_RS02000000224885_3385	37.931	58	267
WP_004503040.1	lcl|NZ_AOGV02000016.1_cds_WP_000612797.1_2767	92.731	509	509
WP_004503040.1	lcl|NZ_AOGV02000011.1_cds_WP_000291591.1_3318	26.791	321	509
WP_004503040.1	lcl|NZ_AOGV02000011.1_cds_WP_000364507.1_3317	28.723	94	509
WP_004503040.1	lcl|NZ_AOGV02000016.1_cds_WP_000612797.1_2767	92.731	509	509
WP_004503040.1	lcl|NZ_AOGV02000011.1_cds_WP_000291591.1_3318	26.791	321	509
WP_004503040.1	lcl|NZ_AOGV02000011.1_cds_WP_000364507.1_3317	28.723	94	509
WP_061221763.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	97.576	330	330
WP_061221763.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	29.316	307	330
WP_061221763.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	26.316	266	330
WP_061221763.1	lcl|NZ_AOGV02000022.1_cds_WP_001984071.1_2381	25.368	272	330
WP_061221763.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	26.582	316	330
WP_061221763.1	lcl|NZ_AOGV02000034.1_cds_WP_001003555.1_1124	27.888	251	330
WP_061221763.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	24.324	333	330
WP_061221763.1	lcl|NZ_AOGV02000021.1_cds_WP_000649925.1_2448	29.615	260	330
WP_061221763.1	lcl|NZ_AOGV02000022.1_cds_WP_000688695.1_2361	25.339	221	330
WP_061221763.1	lcl|NZ_AOGV02000016.1_cds_WP_000601375.1_2716	25.455	275	330
WP_004503073.1	lcl|NZ_AOGV02000016.1_cds_WP_000689743.1_2763	38.278	546	535
