WP_002614501.1	lcl|NZ_RQHO01000003.1_cds_WP_135663333.1_3534	59.783	92	106
WP_004503085.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	83.226	310	314
WP_004503085.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	23.006	326	314
WP_004503085.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	22.776	281	314
WP_004503085.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	21.311	305	314
WP_004503085.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	25.556	180	314
WP_004503085.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	23.839	323	314
WP_004503085.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	22.619	168	314
WP_004503080.1	lcl|NZ_RQHO01000002.1_cds_WP_135663158.1_3106	40.136	147	185
WP_004503080.1	lcl|NZ_RQHO01000002.1_cds_WP_135591902.1_2695	33.333	129	185
WP_004503081.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	31.148	305	329
WP_004503081.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	30.897	301	329
WP_004503081.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	30.794	315	329
WP_004503081.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	30.719	306	329
WP_004503081.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	28.739	341	329
WP_004503081.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	26.087	345	329
WP_004503081.1	lcl|NZ_RQHO01000002.1_cds_WP_100721309.1_1297	27.019	322	329
WP_004503081.1	lcl|NZ_RQHO01000002.1_cds_WP_135662078.1_941	28.165	316	329
WP_004503081.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	26.730	318	329
WP_004503081.1	lcl|NZ_RQHO01000002.1_cds_WP_100716204.1_1245	26.800	250	329
