WP_002614501.1	lcl|NZ_JADDXA010000021.1_cds_WP_002725873.1_1021	95.283	106	106
WP_004503085.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	97.097	310	314
WP_004503085.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	24.224	322	314
WP_004503085.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	22.277	202	314
WP_004503085.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	25.275	182	314
WP_004503085.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	24.759	311	314
WP_004503085.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	21.708	281	314
WP_004503085.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	22.500	120	314
WP_004503080.1	lcl|NZ_JADDXA010000001.1_cds_WP_002750963.1_866	34.177	158	185
WP_004503080.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669938.1_1053	33.898	177	185
WP_004503081.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	30.721	319	329
WP_004503081.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	31.013	316	329
WP_004503081.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	30.968	310	329
WP_004503081.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	29.940	334	329
WP_004503081.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	29.773	309	329
WP_004503081.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	26.686	341	329
WP_004503081.1	lcl|NZ_JADDXA010000035.1_cds_WP_002754065.1_1649	28.485	330	329
WP_004503081.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	28.481	316	329
WP_004503081.1	lcl|NZ_JADDXA010000003.1_cds_WP_011671074.1_1851	25.215	349	329
WP_004503081.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	28.112	249	329
WP_004503081.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	27.170	265	329
