WP_002614501.1	lcl|NZ_JQRU01000088.1_cds_WP_020774736.1_3228	89.623	106	106
WP_004503085.1	lcl|NZ_JQRU01000088.1_cds_WP_020774692.1_3229	90.968	310	314
WP_004503085.1	lcl|NZ_JQRU01000088.1_cds_WP_020774697.1_3232	27.381	252	314
WP_004503085.1	lcl|NZ_JQRU01000088.1_cds_WP_020774725.1_3262	24.731	186	314
WP_004503085.1	lcl|NZ_JQRU01000008.1_cds_WP_020771927.1_591	24.149	323	314
WP_004503085.1	lcl|NZ_JQRU01000002.1_cds_WP_020774296.1_165	21.399	243	314
WP_004503085.1	lcl|NZ_JQRU01000004.1_cds_WP_017808832.1_299	24.424	217	314
WP_004503085.1	lcl|NZ_JQRU01000088.1_cds_WP_020774722.1_3235	22.796	329	314
WP_004503085.1	lcl|NZ_JQRU01000104.1_cds_WP_020775260.1_3470	20.833	168	314
WP_004503038.1	lcl|NZ_JQRU01000088.1_cds_WP_020774721.1_3230	81.370	365	365
WP_004503080.1	lcl|NZ_JQRU01000088.1_cds_WP_020774732.1_3231	90.270	185	185
WP_004503080.1	lcl|NZ_JQRU01000038.1_cds_WP_020772754.1_1997	37.671	146	185
WP_004503081.1	lcl|NZ_JQRU01000088.1_cds_WP_020774697.1_3232	91.185	329	329
WP_004503081.1	lcl|NZ_JQRU01000088.1_cds_WP_020774725.1_3262	31.746	315	329
WP_004503081.1	lcl|NZ_JQRU01000008.1_cds_WP_020771927.1_591	31.329	316	329
WP_004503081.1	lcl|NZ_JQRU01000002.1_cds_WP_020774296.1_165	28.443	334	329
WP_004503081.1	lcl|NZ_JQRU01000004.1_cds_WP_017808832.1_299	32.372	312	329
WP_004503081.1	lcl|NZ_JQRU01000104.1_cds_WP_020775260.1_3470	26.786	336	329
WP_004503081.1	lcl|NZ_JQRU01000089.1_cds_WP_020775061.1_3322	29.114	316	329
WP_004503081.1	lcl|NZ_JQRU01000004.1_cds_WP_036042477.1_288	28.571	322	329
WP_004503081.1	lcl|NZ_JQRU01000088.1_cds_WP_020774722.1_3235	28.525	305	329
WP_004503081.1	lcl|NZ_JQRU01000005.1_cds_WP_020772116.1_393	25.937	347	329
WP_004503081.1	lcl|NZ_JQRU01000088.1_cds_WP_021064603.1_3259	28.148	270	329
