WP_002614501.1	lcl|NZ_CP092681.1_cds_WP_000340715.1_2144	86.792	106	106
WP_004503085.1	lcl|NZ_CP092681.1_cds_WP_000410273.1_2143	91.374	313	314
WP_004503085.1	lcl|NZ_CP092681.1_cds_WP_000646250.1_2140	28.175	252	314
WP_004503085.1	lcl|NZ_CP092681.1_cds_WP_000744700.1_46	23.077	325	314
WP_004503085.1	lcl|NZ_CP092681.1_cds_WP_000723090.1_2074	22.145	289	314
WP_004503085.1	lcl|NZ_CP092681.1_cds_WP_001067557.1_2137	24.923	325	314
WP_004503038.1	lcl|NZ_CP092681.1_cds_WP_000604522.1_2142	83.288	365	365
WP_004503080.1	lcl|NZ_CP092681.1_cds_WP_000884059.1_2141	96.216	185	185
WP_004503080.1	lcl|NZ_CP092681.1_cds_WP_000351733.1_1789	40.000	140	185
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_000646250.1_2140	95.441	329	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_000744700.1_46	32.063	315	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_000723090.1_2074	29.851	335	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_174977706.1_3116	30.392	306	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_000649924.1_205	28.882	322	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_000709513.1_3126	28.182	330	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_001067557.1_2137	28.852	305	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_000688696.1_3096	28.102	274	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_000410273.1_2143	26.266	316	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_000475904.1_2091	26.642	274	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_137108400.1_1581	28.679	265	329
WP_004503081.1	lcl|NZ_CP092681.1_cds_WP_149767377.1_3367	24.390	328	329
WP_239248135.1	lcl|NZ_CP092681.1_cds_WP_149792550.1_2139	94.757	267	267
WP_239248135.1	lcl|NZ_CP092681.1_cds_WP_000842260.1_2073	26.316	190	267
WP_239248135.1	lcl|NZ_CP092681.1_cds_WP_000667723.1_3072	32.727	110	267
WP_239248135.1	lcl|NZ_CP092681.1_cds_WP_000805357.1_425	37.209	86	267
WP_004503040.1	lcl|NZ_CP092681.1_cds_WP_000612794.1_2138	91.356	509	509
WP_004503040.1	lcl|NZ_CP092681.1_cds_WP_137108407.1_1505	27.103	321	509
WP_004503040.1	lcl|NZ_CP092681.1_cds_WP_000364507.1_1506	28.723	94	509
WP_004503040.1	lcl|NZ_CP092681.1_cds_WP_000612794.1_2138	91.356	509	509
WP_004503040.1	lcl|NZ_CP092681.1_cds_WP_137108407.1_1505	27.103	321	509
WP_004503040.1	lcl|NZ_CP092681.1_cds_WP_000364507.1_1506	28.723	94	509
WP_061221763.1	lcl|NZ_CP092681.1_cds_WP_001067557.1_2137	97.576	330	330
WP_061221763.1	lcl|NZ_CP092681.1_cds_WP_000646250.1_2140	29.316	307	330
WP_061221763.1	lcl|NZ_CP092681.1_cds_WP_174977706.1_3116	25.368	272	330
WP_061221763.1	lcl|NZ_CP092681.1_cds_WP_000744700.1_46	26.582	316	330
WP_061221763.1	lcl|NZ_CP092681.1_cds_WP_149767377.1_3367	27.490	251	330
WP_061221763.1	lcl|NZ_CP092681.1_cds_WP_000723090.1_2074	24.324	333	330
WP_061221763.1	lcl|NZ_CP092681.1_cds_WP_000649924.1_205	29.615	260	330
WP_061221763.1	lcl|NZ_CP092681.1_cds_WP_000688696.1_3096	25.339	221	330
WP_004503073.1	lcl|NZ_CP092681.1_cds_WP_017857900.1_2134	38.278	546	535
WP_004503073.1	lcl|NZ_CP092681.1_cds_WP_017857900.1_2134	38.278	546	535
WP_004503036.1	lcl|NZ_CP092681.1_cds_WP_000342716.1_2133	67.547	265	265
WP_004503036.1	lcl|NZ_CP092681.1_cds_WP_001002662.1_877	41.803	244	265
WP_004503036.1	lcl|NZ_CP092681.1_cds_WP_001183723.1_2609	27.746	173	265
WP_004503060.1	lcl|NZ_CP092681.1_cds_WP_017857901.1_2132	91.290	310	310
WP_004503060.1	lcl|NZ_CP092681.1_cds_WP_017857964.1_1329	36.304	303	310
WP_004503060.1	lcl|NZ_CP092681.1_cds_WP_001183723.1_2609	30.000	250	310
WP_004503060.1	lcl|NZ_CP092681.1_cds_WP_000279894.1_1859	24.335	263	310
WP_004503060.1	lcl|NZ_CP092681.1_cds_WP_017857901.1_2132	91.290	310	310
WP_004503060.1	lcl|NZ_CP092681.1_cds_WP_017857964.1_1329	36.304	303	310
WP_004503060.1	lcl|NZ_CP092681.1_cds_WP_001183723.1_2609	30.000	250	310
WP_004503060.1	lcl|NZ_CP092681.1_cds_WP_000279894.1_1859	24.335	263	310
WP_004503095.1	lcl|NZ_CP092681.1_cds_WP_000479980.1_2131	95.076	264	264
WP_004503106.1	lcl|NZ_CP092681.1_cds_WP_000715958.1_2130	90.698	129	130
WP_004503130.1	lcl|NZ_CP092681.1_cds_WP_002130261.1_2129	77.143	140	146
WP_004503042.1	lcl|NZ_CP092681.1_cds_WP_000517242.1_2128	87.330	221	221
WP_004503042.1	lcl|NZ_CP092681.1_cds_WP_001069834.1_1307	29.412	102	221
WP_004503042.1	lcl|NZ_CP092681.1_cds_WP_001082178.1_75	23.077	78	221
WP_016758358.1	lcl|NZ_CP092681.1_cds_WP_149792551.1_2126	24.638	276	316
WP_016758358.1	lcl|NZ_CP092681.1_cds_WP_137108452.1_1306	29.221	154	316
WP_016758358.1	lcl|NZ_CP092681.1_cds_WP_002097509.1_2102	29.286	140	316
WP_016758358.1	lcl|NZ_CP092681.1_cds_WP_061260875.1_2320	22.368	152	316
WP_016758358.1	lcl|NZ_CP092681.1_cds_WP_001082178.1_75	24.540	163	316
WP_016758358.1	lcl|NZ_CP092681.1_cds_WP_000188047.1_1816	28.926	121	316
WP_004503088.1	lcl|NZ_CP092681.1_cds_WP_061261804.1_2127	95.429	175	175
WP_004503088.1	lcl|NZ_CP092681.1_cds_WP_001206947.1_83	28.966	145	175
WP_004503132.1	lcl|NZ_CP092681.1_cds_WP_149792551.1_2126	93.580	405	405
WP_004503132.1	lcl|NZ_CP092681.1_cds_WP_061260875.1_2320	22.273	220	405
WP_004503132.1	lcl|NZ_CP092681.1_cds_WP_137108452.1_1306	24.762	210	405
WP_004503032.1	lcl|NZ_CP092681.1_cds_WP_137108264.1_2125	93.017	358	358
WP_004503032.1	lcl|NZ_CP092681.1_cds_WP_000608294.1_2135	35.535	318	358
WP_004503032.1	lcl|NZ_CP092681.1_cds_WP_137108267.1_2119	29.570	372	358
WP_004503032.1	lcl|NZ_CP092681.1_cds_WP_001281953.1_3078	29.082	392	358
WP_004503032.1	lcl|NZ_CP092681.1_cds_WP_001198107.1_2136	32.653	343	358
WP_004503032.1	lcl|NZ_CP092681.1_cds_WP_017857474.1_2080	31.210	314	358
WP_004503032.1	lcl|NZ_CP092681.1_cds_WP_188110205.1_463	25.806	372	358
WP_004503032.1	lcl|NZ_CP092681.1_cds_WP_137108074.1_2863	30.348	201	358
WP_004503087.1	lcl|NZ_CP092681.1_cds_WP_002106397.1_2124	87.662	308	308
WP_026054523.1	lcl|NZ_CP092681.1_cds_WP_002106356.1_2123	31.793	368	416
WP_004503049.1	lcl|NZ_CP092681.1_cds_WP_149792551.1_2126	33.590	390	409
WP_004503049.1	lcl|NZ_CP092681.1_cds_WP_137108452.1_1306	23.649	148	409
WP_004503049.1	lcl|NZ_CP092681.1_cds_WP_001082178.1_75	24.224	161	409
WP_004503099.1	lcl|NZ_CP092681.1_cds_WP_017857474.1_2080	37.151	358	361
WP_004503099.1	lcl|NZ_CP092681.1_cds_WP_000608294.1_2135	40.449	356	361
WP_004503099.1	lcl|NZ_CP092681.1_cds_WP_001198107.1_2136	35.549	346	361
