WP_002614501.1	lcl|NZ_AFJR01000109.1_cds_WP_000340715.1_2506	86.792	106	106
WP_004503085.1	lcl|NZ_AFJR01000109.1_cds_WP_000410273.1_2507	91.374	313	314
WP_004503085.1	lcl|NZ_AFJR01000098.1_cds_WP_000093099.1_2754	57.143	63	314
WP_004503085.1	lcl|NZ_AFJR01000109.1_cds_WP_000646252.1_2510	28.175	252	314
WP_004503085.1	lcl|NZ_AFJR01000218.1_cds_WP_000744700.1_1538	23.077	325	314
WP_004503085.1	lcl|NZ_AFJR01000098.1_cds_WP_000600889.1_2745	23.656	186	314
WP_004503085.1	lcl|NZ_AFJR01000429.1_cds_WP_000723090.1_110	22.145	289	314
WP_004503085.1	lcl|NZ_AFJR01000109.1_cds_WP_001067557.1_2513	24.923	325	314
WP_004503038.1	lcl|NZ_AFJR01000109.1_cds_WP_000604524.1_2508	83.562	365	365
WP_004503080.1	lcl|NZ_AFJR01000109.1_cds_WP_000884059.1_2509	96.216	185	185
WP_004503080.1	lcl|NZ_AFJR01000411.1_cds_WP_000351733.1_328	40.000	140	185
WP_004503081.1	lcl|NZ_AFJR01000109.1_cds_WP_000646252.1_2510	95.137	329	329
WP_004503081.1	lcl|NZ_AFJR01000218.1_cds_WP_000744700.1_1538	32.063	315	329
WP_004503081.1	lcl|NZ_AFJR01000429.1_cds_WP_000723090.1_110	29.851	335	329
WP_004503081.1	lcl|NZ_AFJR01000098.1_cds_WP_000600889.1_2745	30.408	319	329
WP_004503081.1	lcl|NZ_AFJR01000242.1_cds_WP_001984071.1_1102	30.945	307	329
WP_004503081.1	lcl|NZ_AFJR01000239.1_cds_WP_000649925.1_1194	28.882	322	329
WP_004503081.1	lcl|NZ_AFJR01000433.1_cds_WP_000709511.1_80	28.182	330	329
WP_004503081.1	lcl|NZ_AFJR01000109.1_cds_WP_001067557.1_2513	28.852	305	329
WP_004503081.1	lcl|NZ_AFJR01000092.1_cds_WP_000601375.1_2849	25.000	300	329
WP_004503081.1	lcl|NZ_AFJR01000243.1_cds_WP_000688695.1_1082	28.102	274	329
WP_004503081.1	lcl|NZ_AFJR01000109.1_cds_WP_000410273.1_2507	26.266	316	329
WP_004503081.1	lcl|NZ_AFJR01000092.1_cds_WP_000475904.1_2858	26.642	274	329
WP_004503081.1	lcl|NZ_AFJR01000065.1_cds_WP_001074785.1_3500	28.679	265	329
WP_004503081.1	lcl|NZ_AFJR01000092.1_cds_WP_000487322.1_2847	27.385	325	329
WP_004503081.1	lcl|NZ_AFJR01000236.1_cds_WP_001003555.1_1233	24.551	334	329
WP_239248135.1	lcl|NZ_AFJR01000109.1_cds_WP_000774262.1_2511	94.007	267	267
WP_239248135.1	lcl|NZ_AFJR01000092.1_cds_WP_000859505.1_2846	27.885	208	267
WP_239248135.1	lcl|NZ_AFJR01000098.1_cds_WP_000800438.1_2740	26.178	191	267
WP_239248135.1	lcl|NZ_AFJR01000429.1_cds_WP_000842260.1_111	26.316	190	267
WP_239248135.1	lcl|NZ_AFJR01000229.1_cds_WP_000667727.1_1353	32.727	110	267
WP_239248135.1	lcl|NZ_AFJR01000266.1_cds_WP_000805357.1_874	37.209	86	267
WP_004503040.1	lcl|NZ_AFJR01000109.1_cds_WP_000612797.1_2512	92.731	509	509
WP_004503040.1	lcl|NZ_AFJR01000117.1_cds_WP_000291591.1_2401	26.791	321	509
WP_004503040.1	lcl|NZ_AFJR01000117.1_cds_WP_000364507.1_2400	28.723	94	509
WP_004503040.1	lcl|NZ_AFJR01000109.1_cds_WP_000612797.1_2512	92.731	509	509
WP_004503040.1	lcl|NZ_AFJR01000117.1_cds_WP_000291591.1_2401	26.791	321	509
WP_004503040.1	lcl|NZ_AFJR01000117.1_cds_WP_000364507.1_2400	28.723	94	509
WP_061221763.1	lcl|NZ_AFJR01000109.1_cds_WP_001067557.1_2513	97.576	330	330
WP_061221763.1	lcl|NZ_AFJR01000109.1_cds_WP_000646252.1_2510	29.316	307	330
WP_061221763.1	lcl|NZ_AFJR01000098.1_cds_WP_000600889.1_2745	26.316	266	330
WP_061221763.1	lcl|NZ_AFJR01000242.1_cds_WP_001984071.1_1102	25.368	272	330
WP_061221763.1	lcl|NZ_AFJR01000218.1_cds_WP_000744700.1_1538	26.582	316	330
WP_061221763.1	lcl|NZ_AFJR01000236.1_cds_WP_001003555.1_1233	27.888	251	330
WP_061221763.1	lcl|NZ_AFJR01000429.1_cds_WP_000723090.1_110	24.324	333	330
WP_061221763.1	lcl|NZ_AFJR01000239.1_cds_WP_000649925.1_1194	29.615	260	330
WP_061221763.1	lcl|NZ_AFJR01000243.1_cds_WP_000688695.1_1082	25.339	221	330
WP_061221763.1	lcl|NZ_AFJR01000092.1_cds_WP_000601375.1_2849	25.455	275	330
WP_004503073.1	lcl|NZ_AFJR01000109.1_cds_WP_000689743.1_2516	38.278	546	535
WP_004503073.1	lcl|NZ_AFJR01000109.1_cds_WP_000689743.1_2516	38.278	546	535
WP_004503036.1	lcl|NZ_AFJR01000109.1_cds_WP_000342713.1_2517	67.547	265	265
WP_004503036.1	lcl|NZ_AFJR01000425.1_cds_WP_001002663.1_128	41.803	244	265
WP_004503036.1	lcl|NZ_AFJR01000214.1_cds_WP_001183723.1_1633	27.746	173	265
WP_004503060.1	lcl|NZ_AFJR01000109.1_cds_WP_001246618.1_2518	91.935	310	310
WP_004503060.1	lcl|NZ_AFJR01000093.1_cds_WP_000501205.1_2833	36.304	303	310
WP_004503060.1	lcl|NZ_AFJR01000214.1_cds_WP_001183723.1_1633	30.000	250	310
WP_004503060.1	lcl|NZ_AFJR01000091.1_cds_WP_000279894.1_2880	24.335	263	310
WP_004503060.1	lcl|NZ_AFJR01000109.1_cds_WP_001246618.1_2518	91.935	310	310
WP_004503060.1	lcl|NZ_AFJR01000093.1_cds_WP_000501205.1_2833	36.304	303	310
WP_004503060.1	lcl|NZ_AFJR01000214.1_cds_WP_001183723.1_1633	30.000	250	310
WP_004503060.1	lcl|NZ_AFJR01000091.1_cds_WP_000279894.1_2880	24.335	263	310
WP_004503095.1	lcl|NZ_AFJR01000109.1_cds_WP_000479983.1_2519	93.939	264	264
WP_004503106.1	lcl|NZ_AFJR01000098.1_cds_WP_000715958.1_2761	90.698	129	130
WP_004503130.1	lcl|NZ_AFJR01000098.1_cds_WP_001088866.1_2760	76.429	140	146
WP_004503042.1	lcl|NZ_AFJR01000098.1_cds_WP_000517242.1_2759	87.330	221	221
WP_004503042.1	lcl|NZ_AFJR01000420.1_cds_WP_001069834.1_179	29.412	102	221
WP_004503042.1	lcl|NZ_AFJR01000218.1_cds_WP_001082180.1_1566	23.077	78	221
WP_016758358.1	lcl|NZ_AFJR01000098.1_cds_WP_001015423.1_2757	25.362	276	316
WP_016758358.1	lcl|NZ_AFJR01000420.1_cds_WP_000347681.1_178	29.221	154	316
WP_016758358.1	lcl|NZ_AFJR01000092.1_cds_WP_000661932.1_2843	26.056	142	316
WP_016758358.1	lcl|NZ_AFJR01000098.1_cds_WP_002082140.1_2733	28.058	139	316
WP_016758358.1	lcl|NZ_AFJR01000238.1_cds_WP_000402845.1_1217	22.368	152	316
