WP_002614501.1	lcl|NZ_ANMY01000082.1_cds_WP_002614501.1_1842	100.000	106	106
WP_004503085.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	99.677	310	314
WP_004503085.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	24.224	322	314
WP_004503085.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	20.939	277	314
WP_004503085.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	25.275	182	314
WP_004503085.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	22.064	281	314
WP_004503085.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	24.759	311	314
WP_004503080.1	lcl|NZ_ANMY01000121.1_cds_WP_002630958.1_2666	34.932	146	185
WP_004503080.1	lcl|NZ_ANMY01000057.1_cds_WP_004498097.1_1298	33.898	177	185
WP_004503081.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	31.153	321	329
WP_004503081.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	31.013	316	329
WP_004503081.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	30.240	334	329
WP_004503081.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	30.968	310	329
WP_004503081.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	28.525	305	329
WP_004503081.1	lcl|NZ_ANMY01000019.1_cds_WP_004495537.1_370	26.269	335	329
WP_004503081.1	lcl|NZ_ANMY01000052.1_cds_WP_004495465.1_1048	28.882	322	329
WP_004503081.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	28.527	319	329
WP_004503081.1	lcl|NZ_ANMY01000161.1_cds_WP_002619620.1_3416	25.575	348	329
WP_004503081.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	28.409	264	329
WP_004503081.1	lcl|NZ_ANMY01000057.1_cds_WP_002614509.1_1319	27.174	276	329
WP_004503081.1	lcl|NZ_ANMY01000029.1_cds_WP_002614572.1_555	27.757	263	329
WP_004503081.1	lcl|NZ_ANMY01000016.1_cds_WP_016760974.1_278	24.545	330	329
WP_004503081.1	lcl|NZ_ANMY01000088.1_cds_WP_004495316.1_1964	27.647	170	329
WP_239248135.1	lcl|NZ_ANMY01000057.1_cds_WP_020781937.1_1316	26.122	245	267
WP_239248135.1	lcl|NZ_ANMY01000014.1_cds_WP_020781397.1_168	37.273	110	267
WP_239248135.1	lcl|NZ_ANMY01000131.1_cds_WP_002620407.1_2849	26.316	190	267
WP_239248135.1	lcl|NZ_ANMY01000019.1_cds_WP_020781492.1_369	27.128	188	267
WP_239248135.1	lcl|NZ_ANMY01000055.1_cds_WP_026054267.1_1197	34.884	86	267
WP_004503040.1	lcl|NZ_ANMY01000015.1_cds_WP_002617878.1_243	26.126	333	509
WP_004503040.1	lcl|NZ_ANMY01000015.1_cds_WP_020781429.1_242	29.565	115	509
WP_004503040.1	lcl|NZ_ANMY01000015.1_cds_WP_002617878.1_243	26.126	333	509
