WP_002614501.1	lcl|NZ_RQHU01000019.1_cds_WP_135746496.1_2234	58.696	92	106
WP_004503085.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	82.258	310	314
WP_004503085.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	23.242	327	314
WP_004503085.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	26.518	313	314
WP_004503085.1	lcl|NZ_RQHU01000005.1_cds_WP_135744912.1_597	23.567	314	314
WP_004503085.1	lcl|NZ_RQHU01000019.1_cds_WP_135746462.1_2269	20.818	269	314
WP_004503085.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	22.043	186	314
WP_004503085.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	24.194	186	314
WP_004503038.1	lcl|NZ_RQHU01000019.1_cds_WP_135746493.1_2237	54.144	362	365
WP_004503080.1	lcl|NZ_RQHU01000019.1_cds_WP_135744205.1_2703	33.571	140	185
WP_004503081.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	31.746	315	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	27.299	348	329
WP_004503081.1	lcl|NZ_RQHU01000005.1_cds_WP_135744912.1_597	29.967	307	329
WP_004503081.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	28.739	341	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_265396293.1_2279	30.032	313	329
WP_004503081.1	lcl|NZ_RQHU01000005.1_cds_WP_135745055.1_771	27.778	324	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_135746462.1_2269	27.675	271	329
WP_004503081.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	26.198	313	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_135746473.1_2257	26.433	314	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	26.266	316	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_135746445.1_2286	26.908	249	329
WP_004503081.1	lcl|NZ_RQHU01000005.1_cds_WP_135745111.1_838	27.200	250	329
WP_004503081.1	lcl|NZ_RQHU01000005.1_cds_WP_135745455.1_1233	30.588	170	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_135746410.1_2323	24.906	265	329
WP_004503081.1	lcl|NZ_RQHU01000005.1_cds_WP_135745689.1_1512	23.320	253	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_135746455.1_2276	30.769	156	329
WP_004503081.1	lcl|NZ_RQHU01000024.1_cds_WP_208739683.1_3344	25.484	310	329
WP_004503081.1	lcl|NZ_RQHU01000005.1_cds_WP_135745103.1_830	23.333	270	329
WP_004503081.1	lcl|NZ_RQHU01000019.1_cds_WP_135746444.1_2287	19.048	252	329
WP_239248135.1	lcl|NZ_RQHU01000019.1_cds_WP_135746466.1_2264	24.500	200	267
WP_239248135.1	lcl|NZ_RQHU01000019.1_cds_WP_135746453.1_2278	26.496	234	267
WP_239248135.1	lcl|NZ_RQHU01000019.1_cds_WP_135746379.1_2384	24.521	261	267
WP_239248135.1	lcl|NZ_RQHU01000005.1_cds_WP_135745137.1_866	38.136	118	267
WP_239248135.1	lcl|NZ_RQHU01000005.1_cds_WP_135744998.1_704	28.977	176	267
WP_239248135.1	lcl|NZ_RQHU01000019.1_cds_WP_322113260.1_2302	23.196	194	267
WP_239248135.1	lcl|NZ_RQHU01000024.1_cds_WP_135743731.1_3332	26.562	192	267
WP_004503040.1	lcl|NZ_RQHU01000019.1_cds_WP_135744403.1_2681	24.299	321	509
WP_004503040.1	lcl|NZ_RQHU01000019.1_cds_WP_135744224.1_2680	27.193	114	509
WP_004503040.1	lcl|NZ_RQHU01000019.1_cds_WP_135744403.1_2681	24.299	321	509
WP_004503040.1	lcl|NZ_RQHU01000019.1_cds_WP_135744224.1_2680	27.193	114	509
WP_061221763.1	lcl|NZ_RQHU01000019.1_cds_WP_135746473.1_2257	33.754	317	330
WP_061221763.1	lcl|NZ_RQHU01000005.1_cds_WP_135744912.1_597	25.540	278	330
WP_061221763.1	lcl|NZ_RQHU01000005.1_cds_WP_135745111.1_838	27.715	267	330
WP_061221763.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	26.812	276	330
WP_061221763.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	25.688	327	330
WP_061221763.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	24.316	329	330
WP_061221763.1	lcl|NZ_RQHU01000019.1_cds_WP_135746462.1_2269	27.753	227	330
WP_061221763.1	lcl|NZ_RQHU01000005.1_cds_WP_135745103.1_830	24.335	263	330
WP_061221763.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	22.442	303	330
WP_061221763.1	lcl|NZ_RQHU01000005.1_cds_WP_135745689.1_1512	28.947	152	330
WP_061221763.1	lcl|NZ_RQHU01000005.1_cds_WP_135745055.1_771	28.000	150	330
WP_061221763.1	lcl|NZ_RQHU01000005.1_cds_WP_135745455.1_1233	26.341	205	330
WP_004503036.1	lcl|NZ_RQHU01000005.1_cds_WP_135571635.1_342	38.132	257	265
WP_004503036.1	lcl|NZ_RQHU01000005.1_cds_WP_135745889.1_1742	26.036	169	265
WP_004503060.1	lcl|NZ_RQHU01000005.1_cds_WP_135745604.1_1411	37.874	301	310
WP_004503060.1	lcl|NZ_RQHU01000005.1_cds_WP_135745889.1_1742	29.904	311	310
WP_004503060.1	lcl|NZ_RQHU01000019.1_cds_WP_135744150.1_2766	24.046	262	310
WP_004503060.1	lcl|NZ_RQHU01000005.1_cds_WP_135745604.1_1411	37.874	301	310
WP_004503060.1	lcl|NZ_RQHU01000005.1_cds_WP_135745889.1_1742	29.904	311	310
WP_004503060.1	lcl|NZ_RQHU01000019.1_cds_WP_135744150.1_2766	24.046	262	310
WP_004503042.1	lcl|NZ_RQHU01000019.1_cds_WP_135744132.1_2788	31.959	97	221
WP_004503042.1	lcl|NZ_RQHU01000024.1_cds_WP_135743564.1_3143	30.303	99	221
WP_016758358.1	lcl|NZ_RQHU01000019.1_cds_WP_135743870.1_3097	26.380	163	316
WP_016758358.1	lcl|NZ_RQHU01000005.1_cds_WP_135744737.1_402	27.193	114	316
WP_016758358.1	lcl|NZ_RQHU01000019.1_cds_WP_135746578.1_2139	23.899	159	316
WP_016758358.1	lcl|NZ_RQHU01000024.1_cds_WP_135743583.1_3165	28.906	128	316
WP_004503088.1	lcl|NZ_RQHU01000005.1_cds_WP_135745215.1_961	31.250	144	175
WP_004503032.1	lcl|NZ_RQHU01000019.1_cds_WP_167483393.1_2266	41.379	232	358
WP_004503032.1	lcl|NZ_RQHU01000019.1_cds_WP_135746491.1_2239	28.389	391	358
WP_004503032.1	lcl|NZ_RQHU01000005.1_cds_WP_135745168.1_900	29.337	392	358
WP_004503032.1	lcl|NZ_RQHU01000019.1_cds_WP_135746472.1_2258	27.174	368	358
WP_004503032.1	lcl|NZ_RQHU01000019.1_cds_WP_135746435.1_2296	37.000	200	358
WP_004503032.1	lcl|NZ_RQHU01000005.1_cds_WP_135744633.1_290	25.278	360	358
WP_004503032.1	lcl|NZ_RQHU01000025.1_cds_WP_135743390.1_3537	29.918	244	358
WP_004503087.1	lcl|NZ_RQHU01000019.1_cds_WP_135746468.1_2262	27.397	292	308
WP_004503049.1	lcl|NZ_RQHU01000005.1_cds_WP_135744737.1_402	27.559	127	409
