WP_002614501.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000340715.1_2901	86.792	106	106
WP_004503085.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000410266.1_2900	91.374	313	314
WP_004503085.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000646254.1_2897	27.778	252	314
WP_004503085.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000744698.1_347	23.077	325	314
WP_004503085.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000723091.1_969	22.491	289	314
WP_004503085.1	lcl|NZ_JAHERZ010000058.1_cds_WP_001067557.1_2894	24.923	325	314
WP_004503085.1	lcl|NZ_JAHERZ010000047.1_cds_WP_002072074.1_2533	23.502	217	314
WP_004503038.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000604525.1_2899	83.014	365	365
WP_004503080.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000884059.1_2898	96.216	185	185
WP_004503080.1	lcl|NZ_JAHERZ010000003.1_cds_WP_000351733.1_1818	40.000	140	185
WP_004503081.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000646254.1_2897	94.225	329	329
WP_004503081.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000744698.1_347	32.063	315	329
WP_004503081.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000723091.1_969	30.149	335	329
WP_004503081.1	lcl|NZ_JAHERZ010000047.1_cds_WP_002072074.1_2533	30.619	307	329
WP_004503081.1	lcl|NZ_JAHERZ010000029.1_cds_WP_000649924.1_1753	28.882	322	329
WP_004503081.1	lcl|NZ_JAHERZ010000047.1_cds_WP_000709508.1_2524	28.485	330	329
WP_004503081.1	lcl|NZ_JAHERZ010000058.1_cds_WP_001067557.1_2894	28.852	305	329
WP_004503081.1	lcl|NZ_JAHERZ010000018.1_cds_WP_000688696.1_1122	28.102	274	329
WP_004503081.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000410266.1_2900	25.949	316	329
WP_004503081.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000475901.1_800	26.357	258	329
WP_004503081.1	lcl|NZ_JAHERZ010000002.1_cds_WP_001003560.1_1273	24.251	334	329
WP_004503081.1	lcl|NZ_JAHERZ010000077.1_cds_WP_218213694.1_3415	28.824	170	329
WP_239248135.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000774259.1_2896	94.382	267	267
WP_239248135.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000842260.1_970	26.316	190	267
WP_239248135.1	lcl|NZ_JAHERZ010000052.1_cds_WP_000805357.1_2756	37.209	86	267
WP_239248135.1	lcl|NZ_JAHERZ010000018.1_cds_WP_155572209.1_1144	29.897	97	267
WP_004503040.1	lcl|NZ_JAHERZ010000058.1_cds_WP_002072162.1_2895	91.552	509	509
WP_004503040.1	lcl|NZ_JAHERZ010000007.1_cds_WP_000291581.1_3216	26.791	321	509
WP_004503040.1	lcl|NZ_JAHERZ010000007.1_cds_WP_000364504.1_3217	28.723	94	509
WP_004503040.1	lcl|NZ_JAHERZ010000058.1_cds_WP_002072162.1_2895	91.552	509	509
WP_004503040.1	lcl|NZ_JAHERZ010000007.1_cds_WP_000291581.1_3216	26.791	321	509
WP_004503040.1	lcl|NZ_JAHERZ010000007.1_cds_WP_000364504.1_3217	28.723	94	509
