WP_002614501.1	lcl|NZ_JADDWE010000005.1_cds_WP_002725873.1_2713	95.283	106	106
WP_004503085.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733579.1_2712	97.444	313	314
WP_004503085.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733534.1_2709	27.381	252	314
WP_004503085.1	lcl|NZ_JADDWE010000017.1_cds_WP_002722638.1_566	24.534	322	314
WP_004503085.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740024.1_2618	21.708	281	314
WP_004503085.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728309.1_2886	24.759	311	314
WP_004503085.1	lcl|NZ_JADDWE010000028.1_cds_WP_002743770.1_1320	23.770	122	314
WP_004503085.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740721.1_2706	24.308	325	314
WP_004503085.1	lcl|NZ_JADDWE010000005.1_cds_WP_016749081.1_2680	25.641	117	314
WP_004503038.1	lcl|NZ_JADDWE010000005.1_cds_WP_026054882.1_2711	93.425	365	365
WP_004503080.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733646.1_2710	96.216	185	185
WP_004503080.1	lcl|NZ_JADDWE010000002.1_cds_WP_002721790.1_1520	36.301	146	185
WP_004503081.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733534.1_2709	93.921	329	329
WP_004503081.1	lcl|NZ_JADDWE010000017.1_cds_WP_002722638.1_566	30.380	316	329
WP_004503081.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728309.1_2886	30.645	310	329
WP_004503081.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740024.1_2618	30.448	335	329
WP_004503081.1	lcl|NZ_JADDWE010000028.1_cds_WP_002743770.1_1320	26.686	341	329
WP_004503081.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728316.1_2889	28.485	330	329
WP_004503081.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733638.1_2672	27.714	350	329
WP_004503081.1	lcl|NZ_JADDWE010000080.1_cds_WP_002741146.1_3196	28.165	316	329
WP_004503081.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733546.1_2643	26.119	268	329
WP_004503081.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740721.1_2706	28.939	311	329
WP_004503081.1	lcl|NZ_JADDWE010000007.1_cds_WP_002732331.1_3103	25.000	348	329
WP_004503081.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733579.1_2712	27.711	249	329
WP_004503081.1	lcl|NZ_JADDWE010000005.1_cds_WP_002744551.1_2678	28.148	270	329
