WP_002614501.1	lcl|NZ_AQCK01000126.1_cds_WP_002725873.1_2087	95.283	106	106
WP_004503085.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	97.097	310	314
WP_004503085.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	24.224	322	314
WP_004503085.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	22.277	202	314
WP_004503085.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	25.275	182	314
WP_004503085.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	24.759	311	314
WP_004503085.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	21.708	281	314
WP_004503085.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	22.500	120	314
WP_004503080.1	lcl|NZ_AQCK01000061.1_cds_WP_002750963.1_1091	34.177	158	185
WP_004503080.1	lcl|NZ_AQCK01000126.1_cds_WP_011669938.1_2055	33.898	177	185
WP_004503081.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	30.721	319	329
WP_004503081.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	31.013	316	329
WP_004503081.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	30.968	310	329
WP_004503081.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	29.940	334	329
WP_004503081.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	29.773	309	329
WP_004503081.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	26.686	341	329
WP_004503081.1	lcl|NZ_AQCK01000185.1_cds_WP_002754065.1_3323	28.485	330	329
WP_004503081.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	28.481	316	329
WP_004503081.1	lcl|NZ_AQCK01000140.1_cds_WP_011671074.1_2419	25.215	349	329
WP_004503081.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	28.112	249	329
WP_004503081.1	lcl|NZ_AQCK01000047.1_cds_WP_017859386.1_766	27.170	265	329
WP_004503081.1	lcl|NZ_AQCK01000123.1_cds_WP_011669959.1_1996	28.311	219	329
WP_004503081.1	lcl|NZ_AQCK01000155.1_cds_WP_011669202.1_2750	24.405	336	329
WP_239248135.1	lcl|NZ_AQCK01000123.1_cds_WP_011669956.1_1999	26.582	237	267
WP_239248135.1	lcl|NZ_AQCK01000032.1_cds_WP_011669974.1_434	26.455	189	267
WP_239248135.1	lcl|NZ_AQCK01000044.1_cds_WP_011670832.1_622	33.333	114	267
WP_239248135.1	lcl|NZ_AQCK01000064.1_cds_WP_011670812.1_1166	26.984	189	267
WP_239248135.1	lcl|NZ_AQCK01000102.1_cds_WP_002766579.1_1739	36.047	86	267
WP_004503040.1	lcl|NZ_AQCK01000083.1_cds_WP_011670269.1_1488	26.426	333	509
WP_004503040.1	lcl|NZ_AQCK01000083.1_cds_WP_002751286.1_1487	30.435	115	509
WP_004503040.1	lcl|NZ_AQCK01000083.1_cds_WP_011670269.1_1488	26.426	333	509
WP_004503040.1	lcl|NZ_AQCK01000083.1_cds_WP_002751286.1_1487	30.435	115	509
WP_061221763.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	26.740	273	330
WP_061221763.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	23.636	275	330
WP_061221763.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	27.758	281	330
WP_061221763.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	26.814	317	330
WP_061221763.1	lcl|NZ_AQCK01000140.1_cds_WP_011671074.1_2419	26.222	225	330
WP_061221763.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	27.469	324	330
WP_061221763.1	lcl|NZ_AQCK01000155.1_cds_WP_011669202.1_2750	24.490	245	330
WP_061221763.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	25.352	142	330
WP_004503036.1	lcl|NZ_AQCK01000042.1_cds_WP_011669455.1_549	41.803	244	265
WP_004503060.1	lcl|NZ_AQCK01000090.1_cds_WP_011670400.1_1659	38.614	303	310
WP_004503060.1	lcl|NZ_AQCK01000111.1_cds_WP_011669757.1_1891	28.070	285	310
WP_004503060.1	lcl|NZ_AQCK01000061.1_cds_WP_011670034.1_1143	26.244	221	310
WP_004503060.1	lcl|NZ_AQCK01000090.1_cds_WP_011670400.1_1659	38.614	303	310
WP_004503060.1	lcl|NZ_AQCK01000111.1_cds_WP_011669757.1_1891	28.070	285	310
WP_004503060.1	lcl|NZ_AQCK01000061.1_cds_WP_011670034.1_1143	26.244	221	310
WP_004503042.1	lcl|NZ_AQCK01000126.1_cds_WP_004779550.1_2070	31.532	111	221
WP_004503042.1	lcl|NZ_AQCK01000173.1_cds_WP_011669877.1_3126	29.412	102	221
WP_004503042.1	lcl|NZ_AQCK01000124.1_cds_WP_011671228.1_2021	23.077	78	221
WP_016758358.1	lcl|NZ_AQCK01000173.1_cds_WP_011669876.1_3125	29.221	154	316
WP_016758358.1	lcl|NZ_AQCK01000045.1_cds_WP_011669711.1_635	25.874	143	316
WP_016758358.1	lcl|NZ_AQCK01000123.1_cds_WP_011669947.1_2008	26.866	201	316
WP_016758358.1	lcl|NZ_AQCK01000124.1_cds_WP_011671228.1_2021	25.610	164	316
WP_004503088.1	lcl|NZ_AQCK01000124.1_cds_LEP2GSC077_RS01000000122370_2014	32.353	102	175
WP_004503132.1	lcl|NZ_AQCK01000045.1_cds_WP_011669711.1_635	25.225	222	405
WP_004503032.1	lcl|NZ_AQCK01000126.1_cds_WP_011669932.1_2061	32.888	374	358
WP_004503032.1	lcl|NZ_AQCK01000126.1_cds_WP_011669923.1_2079	37.918	269	358
WP_004503032.1	lcl|NZ_AQCK01000126.1_cds_WP_011669926.1_2076	39.535	215	358
WP_004503032.1	lcl|NZ_AQCK01000075.1_cds_WP_002753028.1_1271	29.082	392	358
WP_004503032.1	lcl|NZ_AQCK01000032.1_cds_WP_011669968.1_427	31.148	305	358
WP_004503032.1	lcl|NZ_AQCK01000140.1_cds_WP_002750680.1_2420	25.000	372	358
WP_004503032.1	lcl|NZ_AQCK01000180.1_cds_WP_002753888.1_3232	29.167	240	358
WP_004503049.1	lcl|NZ_AQCK01000173.1_cds_WP_011669876.1_3125	22.973	148	409
WP_004503049.1	lcl|NZ_AQCK01000124.1_cds_WP_011671228.1_2021	25.984	127	409
WP_004503099.1	lcl|NZ_AQCK01000032.1_cds_WP_011669968.1_427	37.047	359	361
WP_004503099.1	lcl|NZ_AQCK01000180.1_cds_WP_002753888.1_3232	34.734	357	361
WP_004503099.1	lcl|NZ_AQCK01000075.1_cds_WP_002753028.1_1271	28.954	373	361
WP_004503099.1	lcl|NZ_AQCK01000126.1_cds_WP_011669932.1_2061	29.810	369	361
WP_004503099.1	lcl|NZ_AQCK01000126.1_cds_WP_011669926.1_2076	32.319	263	361
WP_004503099.1	lcl|NZ_AQCK01000126.1_cds_WP_011669923.1_2079	30.137	219	361
WP_004503099.1	lcl|NZ_AQCK01000140.1_cds_WP_002750680.1_2420	24.642	349	361
WP_004503089.1	lcl|NZ_AQCK01000032.1_cds_WP_002727916.1_431	42.222	180	176
WP_239248138.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	29.377	337	313
WP_239248138.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	29.508	305	313
WP_239248138.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	25.234	321	313
WP_239248138.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	24.818	274	313
WP_239248138.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	26.693	251	313
WP_239248138.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	25.301	332	313
WP_239248138.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	24.125	257	313
