WP_002614501.1	lcl|NZ_JQQF01000007.1_cds_WP_000340715.1_278	86.792	106	106
WP_004503085.1	lcl|NZ_JQQF01000007.1_cds_WP_000410273.1_277	91.374	313	314
WP_004503085.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	27.778	252	314
WP_004503085.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	23.077	325	314
WP_004503085.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	22.145	289	314
WP_004503085.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	24.923	325	314
WP_004503038.1	lcl|NZ_JQQF01000007.1_cds_WP_000604524.1_276	83.562	365	365
WP_004503080.1	lcl|NZ_JQQF01000007.1_cds_WP_000884059.1_275	96.216	185	185
WP_004503080.1	lcl|NZ_JQQF01000069.1_cds_WP_000351733.1_1998	40.000	140	185
WP_004503081.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	94.833	329	329
WP_004503081.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	32.063	315	329
WP_004503081.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	29.851	335	329
WP_004503081.1	lcl|NZ_JQQF01000104.1_cds_WP_001984071.1_2716	30.945	307	329
WP_004503081.1	lcl|NZ_JQQF01000035.1_cds_WP_000649923.1_1001	28.882	322	329
WP_004503081.1	lcl|NZ_JQQF01000127.1_cds_WP_000709513.1_3023	28.182	330	329
WP_004503081.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	28.852	305	329
WP_004503081.1	lcl|NZ_JQQF01000104.1_cds_WP_000688696.1_2736	28.102	274	329
WP_004503081.1	lcl|NZ_JQQF01000007.1_cds_WP_000410273.1_277	26.266	316	329
WP_004503081.1	lcl|NZ_JQQF01000074.1_cds_WP_061296159.1_2149	26.642	274	329
WP_004503081.1	lcl|NZ_JQQF01000080.1_cds_WP_001074784.1_2321	28.302	265	329
WP_004503081.1	lcl|NZ_JQQF01000159.1_cds_WP_001003557.1_3362	24.390	328	329
WP_239248135.1	lcl|NZ_JQQF01000007.1_cds_WP_000774262.1_273	94.007	267	267
WP_239248135.1	lcl|NZ_JQQF01000074.1_cds_WP_000842260.1_2131	26.316	190	267
WP_239248135.1	lcl|NZ_JQQF01000024.1_cds_WP_000667727.1_731	32.727	110	267
WP_239248135.1	lcl|NZ_JQQF01000065.1_cds_WP_000805357.1_1906	37.209	86	267
WP_004503040.1	lcl|NZ_JQQF01000007.1_cds_WP_000612797.1_272	92.731	509	509
WP_004503040.1	lcl|NZ_JQQF01000009.1_cds_WP_000291586.1_353	26.791	321	509
WP_004503040.1	lcl|NZ_JQQF01000009.1_cds_WP_000364507.1_354	28.723	94	509
WP_004503040.1	lcl|NZ_JQQF01000007.1_cds_WP_000612797.1_272	92.731	509	509
WP_004503040.1	lcl|NZ_JQQF01000009.1_cds_WP_000291586.1_353	26.791	321	509
WP_004503040.1	lcl|NZ_JQQF01000009.1_cds_WP_000364507.1_354	28.723	94	509
WP_061221763.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	97.576	330	330
WP_061221763.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	29.642	307	330
WP_061221763.1	lcl|NZ_JQQF01000104.1_cds_WP_001984071.1_2716	25.368	272	330
WP_061221763.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	26.582	316	330
WP_061221763.1	lcl|NZ_JQQF01000159.1_cds_WP_001003557.1_3362	27.888	251	330
WP_061221763.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	24.324	333	330
WP_061221763.1	lcl|NZ_JQQF01000035.1_cds_WP_000649923.1_1001	29.615	260	330
WP_061221763.1	lcl|NZ_JQQF01000104.1_cds_WP_000688696.1_2736	25.339	221	330
WP_004503073.1	lcl|NZ_JQQF01000007.1_cds_WP_000689743.1_268	38.278	546	535
WP_004503073.1	lcl|NZ_JQQF01000007.1_cds_WP_000689743.1_268	38.278	546	535
WP_004503036.1	lcl|NZ_JQQF01000007.1_cds_WP_000342716.1_267	67.547	265	265
WP_004503036.1	lcl|NZ_JQQF01000162.1_cds_WP_001002663.1_3393	41.803	244	265
WP_004503036.1	lcl|NZ_JQQF01000008.1_cds_WP_061295565.1_335	27.746	173	265
WP_004503060.1	lcl|NZ_JQQF01000007.1_cds_WP_001246620.1_266	90.323	310	310
WP_004503060.1	lcl|NZ_JQQF01000146.1_cds_WP_002187782.1_3232	36.304	303	310
WP_004503060.1	lcl|NZ_JQQF01000008.1_cds_WP_061295565.1_335	30.000	250	310
WP_004503060.1	lcl|NZ_JQQF01000045.1_cds_WP_000279894.1_1444	24.335	263	310
WP_004503060.1	lcl|NZ_JQQF01000007.1_cds_WP_001246620.1_266	90.323	310	310
WP_004503060.1	lcl|NZ_JQQF01000146.1_cds_WP_002187782.1_3232	36.304	303	310
WP_004503060.1	lcl|NZ_JQQF01000008.1_cds_WP_061295565.1_335	30.000	250	310
WP_004503060.1	lcl|NZ_JQQF01000045.1_cds_WP_000279894.1_1444	24.335	263	310
WP_004503095.1	lcl|NZ_JQQF01000007.1_cds_WP_000479984.1_265	94.697	264	264
WP_004503106.1	lcl|NZ_JQQF01000007.1_cds_WP_000715958.1_264	90.698	129	130
WP_004503130.1	lcl|NZ_JQQF01000007.1_cds_WP_001088861.1_263	77.143	140	146
WP_004503042.1	lcl|NZ_JQQF01000007.1_cds_WP_000517242.1_262	87.330	221	221
WP_004503042.1	lcl|NZ_JQQF01000020.1_cds_WP_001069831.1_637	30.392	102	221
WP_004503042.1	lcl|NZ_JQQF01000010.1_cds_WP_061295585.1_427	23.077	78	221
WP_016758358.1	lcl|NZ_JQQF01000007.1_cds_WP_061261803.1_260	24.638	276	316
WP_016758358.1	lcl|NZ_JQQF01000020.1_cds_WP_000347675.1_636	29.221	154	316
WP_016758358.1	lcl|NZ_JQQF01000074.1_cds_WP_002097509.1_2161	29.286	140	316
WP_016758358.1	lcl|NZ_JQQF01000071.1_cds_WP_000402846.1_2095	22.368	152	316
WP_016758358.1	lcl|NZ_JQQF01000010.1_cds_WP_061295585.1_427	23.926	163	316
WP_004503088.1	lcl|NZ_JQQF01000007.1_cds_WP_061295542.1_261	95.429	175	175
WP_004503088.1	lcl|NZ_JQQF01000124.1_cds_WP_001206947.1_2966	28.966	145	175
WP_004503132.1	lcl|NZ_JQQF01000007.1_cds_WP_061261803.1_260	92.593	405	405
WP_004503132.1	lcl|NZ_JQQF01000020.1_cds_WP_000347675.1_636	25.238	210	405
WP_004503132.1	lcl|NZ_JQQF01000071.1_cds_WP_000402846.1_2095	22.273	220	405
WP_004503032.1	lcl|NZ_JQQF01000007.1_cds_WP_000582222.1_259	86.872	358	358
WP_004503032.1	lcl|NZ_JQQF01000007.1_cds_WP_000608295.1_269	35.535	318	358
WP_004503032.1	lcl|NZ_JQQF01000007.1_cds_WP_000172660.1_253	29.570	372	358
