WP_002614501.1	lcl|NZ_RQHD01000007.1_cds_WP_135576183.1_3020	60.870	92	106
WP_004503085.1	lcl|NZ_RQHD01000007.1_cds_WP_135737733.1_3019	81.290	310	314
WP_004503085.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	22.741	321	314
WP_004503085.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	24.064	187	314
WP_004503085.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	22.619	168	314
WP_004503085.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	19.856	277	314
WP_004503085.1	lcl|NZ_RQHD01000011.1_cds_WP_210415130.1_2797	21.827	197	314
WP_004503080.1	lcl|NZ_RQHD01000007.1_cds_WP_135576144.1_3000	30.921	152	185
WP_004503080.1	lcl|NZ_RQHD01000003.1_cds_WP_135575519.1_2155	31.176	170	185
WP_004503081.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	31.746	315	329
WP_004503081.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	30.284	317	329
WP_004503081.1	lcl|NZ_RQHD01000003.1_cds_WP_135736992.1_961	30.351	313	329
WP_004503081.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	28.739	341	329
WP_004503081.1	lcl|NZ_RQHD01000003.1_cds_WP_135577455.1_780	27.864	323	329
WP_004503081.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	28.832	274	329
WP_004503081.1	lcl|NZ_RQHD01000003.1_cds_WP_012390182.1_416	27.389	314	329
WP_004503081.1	lcl|NZ_RQHD01000003.1_cds_WP_135737528.1_724	28.287	251	329
WP_004503081.1	lcl|NZ_RQHD01000007.1_cds_WP_135737733.1_3019	25.868	317	329
WP_004503081.1	lcl|NZ_RQHD01000003.1_cds_WP_135577379.1_732	26.119	268	329
WP_004503081.1	lcl|NZ_RQHD01000001.1_cds_WP_135737779.1_3394	25.373	268	329
WP_004503081.1	lcl|NZ_RQHD01000003.1_cds_WP_135737281.1_336	28.455	246	329
WP_004503081.1	lcl|NZ_RQHD01000011.1_cds_WP_210415130.1_2797	26.407	231	329
WP_004503081.1	lcl|NZ_RQHD01000003.1_cds_WP_135737461.1_34	26.257	179	329
WP_239248135.1	lcl|NZ_RQHD01000001.1_cds_WP_012388903.1_3455	24.528	265	267
WP_239248135.1	lcl|NZ_RQHD01000007.1_cds_WP_135576148.1_3003	27.679	224	267
WP_239248135.1	lcl|NZ_RQHD01000007.1_cds_WP_135576163.1_3010	28.877	187	267
