WP_002614501.1	lcl|NZ_JQRK01000069.1_cds_WP_004462903.1_2244	92.453	106	106
WP_004503085.1	lcl|NZ_JQRK01000069.1_cds_WP_004477867.1_2245	90.385	312	314
WP_004503085.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	24.224	322	314
WP_004503085.1	lcl|NZ_JQRK01000069.1_cds_WP_061215967.1_2266	22.101	276	314
WP_004503085.1	lcl|NZ_JQRK01000031.1_cds_WP_004465060.1_1214	21.352	281	314
WP_004503085.1	lcl|NZ_JQRK01000093.1_cds_WP_004461234.1_2735	24.042	287	314
WP_004503085.1	lcl|NZ_JQRK01000178.1_cds_WP_004468319.1_3528	23.529	102	314
WP_004503080.1	lcl|NZ_JQRK01000115.1_cds_WP_004460143.1_3083	34.247	146	185
WP_004503081.1	lcl|NZ_JQRK01000069.1_cds_WP_061215959.1_2250	30.321	343	329
WP_004503081.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	30.380	316	329
WP_004503081.1	lcl|NZ_JQRK01000069.1_cds_WP_061215967.1_2266	31.104	299	329
WP_004503081.1	lcl|NZ_JQRK01000093.1_cds_WP_004461234.1_2735	31.715	309	329
WP_004503081.1	lcl|NZ_JQRK01000031.1_cds_WP_004465060.1_1214	29.341	334	329
WP_004503081.1	lcl|NZ_JQRK01000178.1_cds_WP_004468319.1_3528	26.786	336	329
WP_004503081.1	lcl|NZ_JQRK01000093.1_cds_WP_004461242.1_2738	29.091	330	329
WP_004503081.1	lcl|NZ_JQRK01000048.1_cds_WP_004472946.1_1774	28.571	322	329
WP_004503081.1	lcl|NZ_JQRK01000017.1_cds_WP_032916356.1_777	25.915	355	329
WP_004503081.1	lcl|NZ_JQRK01000069.1_cds_WP_004477867.1_2245	27.711	249	329
WP_004503081.1	lcl|NZ_JQRK01000095.1_cds_WP_061216131.1_2786	31.606	193	329
WP_004503081.1	lcl|NZ_JQRK01000020.1_cds_WP_061215646.1_907	26.894	264	329
WP_004503081.1	lcl|NZ_JQRK01000046.1_cds_WP_016757118.1_1707	24.545	330	329
WP_004503081.1	lcl|NZ_JQRK01000069.1_cds_WP_002178821.1_2276	22.951	244	329
WP_239248135.1	lcl|NZ_JQRK01000069.1_cds_WP_004462133.1_2271	27.174	184	267
WP_239248135.1	lcl|NZ_JQRK01000136.1_cds_WP_004484915.1_3307	31.313	198	267
WP_239248135.1	lcl|NZ_JQRK01000031.1_cds_WP_004475142.1_1215	26.316	190	267
WP_239248135.1	lcl|NZ_JQRK01000095.1_cds_WP_061216130.1_2785	22.709	251	267
WP_239248135.1	lcl|NZ_JQRK01000178.1_cds_WP_061206628.1_3527	27.128	188	267
WP_239248135.1	lcl|NZ_JQRK01000145.1_cds_WP_016754360.1_3400	38.372	86	267
WP_004503040.1	lcl|NZ_JQRK01000080.1_cds_WP_004473482.1_2438	26.994	326	509
WP_004503040.1	lcl|NZ_JQRK01000080.1_cds_WP_004460640.1_2439	30.851	94	509
WP_004503040.1	lcl|NZ_JQRK01000080.1_cds_WP_004473482.1_2438	26.994	326	509
WP_004503040.1	lcl|NZ_JQRK01000080.1_cds_WP_004460640.1_2439	30.851	94	509
WP_061221763.1	lcl|NZ_JQRK01000093.1_cds_WP_004461234.1_2735	25.641	273	330
WP_061221763.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	28.261	276	330
WP_061221763.1	lcl|NZ_JQRK01000069.1_cds_WP_061215967.1_2266	25.000	276	330
WP_061221763.1	lcl|NZ_JQRK01000031.1_cds_WP_004465060.1_1214	26.647	334	330
WP_061221763.1	lcl|NZ_JQRK01000069.1_cds_WP_002178821.1_2276	30.303	132	330
WP_061221763.1	lcl|NZ_JQRK01000017.1_cds_WP_032916356.1_777	25.676	222	330
