WP_002614501.1	lcl|NZ_LLJK01000020.1_cds_WP_004753574.1_1951	88.679	106	106
WP_004503085.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	92.628	312	314
WP_004503085.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	27.778	252	314
WP_004503085.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	23.077	325	314
WP_004503085.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	21.352	281	314
WP_004503085.1	lcl|NZ_LLJK01000020.1_cds_WP_004755319.1_1958	24.615	325	314
WP_004503085.1	lcl|NZ_LLJK01000043.1_cds_WP_016561072.1_3449	24.272	309	314
WP_004503038.1	lcl|NZ_LLJK01000020.1_cds_WP_016751140.1_1953	83.836	365	365
WP_004503080.1	lcl|NZ_LLJK01000020.1_cds_WP_004766667.1_1954	96.216	185	185
WP_004503080.1	lcl|NZ_LLJK01000040.1_cds_WP_004752075.1_3200	40.714	140	185
WP_004503081.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	94.529	329	329
WP_004503081.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	31.429	315	329
WP_004503081.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	29.042	334	329
WP_004503081.1	lcl|NZ_LLJK01000043.1_cds_WP_016561072.1_3449	31.596	307	329
WP_004503081.1	lcl|NZ_LLJK01000029.1_cds_WP_004755135.1_2602	29.538	325	329
WP_004503081.1	lcl|NZ_LLJK01000043.1_cds_WP_004751412.1_3437	28.788	330	329
WP_004503081.1	lcl|NZ_LLJK01000020.1_cds_WP_004755319.1_1958	29.260	311	329
WP_004503081.1	lcl|NZ_LLJK01000040.1_cds_WP_004754991.1_3264	26.549	339	329
WP_004503081.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	27.711	249	329
WP_004503081.1	lcl|NZ_LLJK01000040.1_cds_WP_002733698.1_3004	25.912	274	329
WP_004503081.1	lcl|NZ_LLJK01000023.1_cds_WP_016750792.1_2050	28.148	270	329
WP_004503081.1	lcl|NZ_LLJK01000015.1_cds_WP_004755140.1_1115	29.444	180	329
WP_004503081.1	lcl|NZ_LLJK01000002.1_cds_WP_004750263.1_324	25.856	263	329
WP_004503081.1	lcl|NZ_LLJK01000006.1_cds_WP_016751119.1_594	29.688	128	329
WP_239248135.1	lcl|NZ_LLJK01000020.1_cds_WP_004758405.1_1956	92.884	267	267
WP_239248135.1	lcl|NZ_LLJK01000015.1_cds_WP_004754191.1_1052	25.926	189	267
WP_239248135.1	lcl|NZ_LLJK01000040.1_cds_WP_016751285.1_3243	27.320	194	267
WP_239248135.1	lcl|NZ_LLJK01000043.1_cds_WP_004758210.1_3538	37.209	86	267
WP_004503040.1	lcl|NZ_LLJK01000020.1_cds_WP_016751139.1_1957	92.534	509	509
WP_004503040.1	lcl|NZ_LLJK01000023.1_cds_WP_004751764.1_2121	26.625	323	509
WP_004503040.1	lcl|NZ_LLJK01000023.1_cds_WP_004767754.1_2120	28.723	94	509
WP_004503040.1	lcl|NZ_LLJK01000020.1_cds_WP_004753706.1_1820	32.787	122	509
WP_004503040.1	lcl|NZ_LLJK01000020.1_cds_WP_016751139.1_1957	92.534	509	509
WP_004503040.1	lcl|NZ_LLJK01000023.1_cds_WP_004751764.1_2121	26.625	323	509
WP_004503040.1	lcl|NZ_LLJK01000023.1_cds_WP_004767754.1_2120	28.723	94	509
WP_004503040.1	lcl|NZ_LLJK01000020.1_cds_WP_004753706.1_1820	32.787	122	509
WP_061221763.1	lcl|NZ_LLJK01000020.1_cds_WP_004755319.1_1958	96.970	330	330
WP_061221763.1	lcl|NZ_LLJK01000043.1_cds_WP_016561072.1_3449	26.568	271	330
WP_061221763.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	28.197	305	330
WP_061221763.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	26.101	318	330
WP_061221763.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	26.812	276	330
WP_061221763.1	lcl|NZ_LLJK01000015.1_cds_WP_004755140.1_1115	27.092	251	330
WP_061221763.1	lcl|NZ_LLJK01000029.1_cds_WP_004755135.1_2602	29.457	258	330
WP_061221763.1	lcl|NZ_LLJK01000040.1_cds_WP_004754991.1_3264	25.551	227	330
WP_061221763.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	25.000	328	330
WP_004503073.1	lcl|NZ_LLJK01000020.1_cds_WP_004755296.1_1961	37.729	546	535
WP_004503073.1	lcl|NZ_LLJK01000020.1_cds_WP_004755296.1_1961	37.729	546	535
WP_004503036.1	lcl|NZ_LLJK01000020.1_cds_WP_002740998.1_1962	67.170	265	265
WP_004503036.1	lcl|NZ_LLJK01000019.1_cds_WP_004755702.1_1638	43.033	244	265
WP_004503036.1	lcl|NZ_LLJK01000011.1_cds_WP_004754016.1_888	27.168	173	265
WP_004503060.1	lcl|NZ_LLJK01000020.1_cds_WP_004777170.1_1963	88.387	310	310
WP_004503060.1	lcl|NZ_LLJK01000028.1_cds_WP_004751322.1_2466	36.634	303	310
WP_004503060.1	lcl|NZ_LLJK01000011.1_cds_WP_004754016.1_888	29.603	277	310
WP_004503060.1	lcl|NZ_LLJK01000023.1_cds_WP_004752420.1_2027	23.954	263	310
WP_004503060.1	lcl|NZ_LLJK01000020.1_cds_WP_004777170.1_1963	88.387	310	310
WP_004503060.1	lcl|NZ_LLJK01000028.1_cds_WP_004751322.1_2466	36.634	303	310
WP_004503060.1	lcl|NZ_LLJK01000011.1_cds_WP_004754016.1_888	29.603	277	310
WP_004503060.1	lcl|NZ_LLJK01000023.1_cds_WP_004752420.1_2027	23.954	263	310
WP_004503095.1	lcl|NZ_LLJK01000020.1_cds_WP_004777160.1_1964	92.803	264	264
WP_004503106.1	lcl|NZ_LLJK01000020.1_cds_WP_002733551.1_1965	89.231	130	130
WP_004503130.1	lcl|NZ_LLJK01000020.1_cds_WP_004777167.1_1966	76.429	140	146
WP_004503042.1	lcl|NZ_LLJK01000020.1_cds_WP_002740917.1_1967	86.878	221	221
WP_004503042.1	lcl|NZ_LLJK01000028.1_cds_WP_004751308.1_2483	31.373	102	221
WP_016758358.1	lcl|NZ_LLJK01000021.1_cds_APS47_RS09985_1970	54.608	293	316
WP_016758358.1	lcl|NZ_LLJK01000021.1_cds_WP_016560449.1_1972	25.177	282	316
WP_016758358.1	lcl|NZ_LLJK01000028.1_cds_WP_004751353.1_2484	28.846	156	316
WP_016758358.1	lcl|NZ_LLJK01000022.1_cds_WP_004754038.1_2005	30.935	139	316
WP_016758358.1	lcl|NZ_LLJK01000001.1_cds_WP_004759313.1_5	22.368	152	316
WP_016758358.1	lcl|NZ_LLJK01000009.1_cds_WP_004763571.1_710	26.786	112	316
WP_016758358.1	lcl|NZ_LLJK01000041.1_cds_WP_016750848.1_3380	29.752	121	316
WP_004503088.1	lcl|NZ_LLJK01000021.1_cds_WP_016560441.1_1971	55.172	174	175
WP_004503088.1	lcl|NZ_LLJK01000009.1_cds_WP_004754859.1_717	29.932	147	175
WP_004503132.1	lcl|NZ_LLJK01000021.1_cds_WP_016560449.1_1972	65.099	404	405
WP_004503132.1	lcl|NZ_LLJK01000021.1_cds_APS47_RS09985_1970	25.658	304	405
WP_004503132.1	lcl|NZ_LLJK01000021.1_cds_APS47_RS09985_1970	33.824	68	405
WP_004503132.1	lcl|NZ_LLJK01000001.1_cds_WP_004759313.1_5	22.374	219	405
WP_004503132.1	lcl|NZ_LLJK01000028.1_cds_WP_004751353.1_2484	23.333	210	405
WP_004503032.1	lcl|NZ_LLJK01000021.1_cds_WP_016560426.1_1973	77.871	357	358
WP_004503032.1	lcl|NZ_LLJK01000020.1_cds_WP_004753525.1_1960	34.591	318	358
WP_004503032.1	lcl|NZ_LLJK01000040.1_cds_WP_004754030.1_3249	29.873	395	358
WP_004503032.1	lcl|NZ_LLJK01000021.1_cds_WP_004754985.1_1986	29.973	367	358
WP_004503032.1	lcl|NZ_LLJK01000020.1_cds_WP_016751138.1_1959	33.333	345	358
WP_004503032.1	lcl|NZ_LLJK01000015.1_cds_WP_004768410.1_1045	34.118	255	358
WP_004503032.1	lcl|NZ_LLJK01000017.1_cds_WP_004771239.1_1259	26.344	372	358
WP_004503032.1	lcl|NZ_LLJK01000017.1_cds_WP_004752829.1_1336	29.353	201	358
WP_004503087.1	lcl|NZ_LLJK01000021.1_cds_WP_004763040.1_1974	87.013	308	308
WP_026054523.1	lcl|NZ_LLJK01000021.1_cds_WP_016751484.1_1982	32.337	368	416
WP_004503049.1	lcl|NZ_LLJK01000021.1_cds_WP_016560449.1_1972	31.759	381	409
