WP_002614501.1	lcl|NZ_JQPE01000036.1_cds_WP_000340715.1_1237	86.792	106	106
WP_004503085.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	91.374	313	314
WP_004503085.1	lcl|NZ_JQPE01000036.1_cds_WP_000093099.1_1258	57.143	63	314
WP_004503085.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	28.175	252	314
WP_004503085.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	23.077	325	314
WP_004503085.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	23.656	186	314
WP_004503085.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	22.145	289	314
WP_004503085.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	24.923	325	314
WP_004503038.1	lcl|NZ_JQPE01000036.1_cds_WP_000604524.1_1239	83.562	365	365
WP_004503080.1	lcl|NZ_JQPE01000036.1_cds_WP_000884059.1_1240	96.216	185	185
WP_004503080.1	lcl|NZ_JQPE01000011.1_cds_WP_000351733.1_292	40.000	140	185
WP_004503081.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	95.441	329	329
WP_004503081.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	32.063	315	329
WP_004503081.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	29.851	335	329
WP_004503081.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	30.408	319	329
WP_004503081.1	lcl|NZ_JQPE01000080.1_cds_WP_001984071.1_2581	30.945	307	329
WP_004503081.1	lcl|NZ_JQPE01000060.1_cds_WP_000649925.1_2106	28.882	322	329
WP_004503081.1	lcl|NZ_JQPE01000118.1_cds_WP_000709511.1_3194	28.182	330	329
WP_004503081.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	28.852	305	329
WP_004503081.1	lcl|NZ_JQPE01000036.1_cds_WP_000601375.1_1294	25.000	300	329
WP_004503081.1	lcl|NZ_JQPE01000080.1_cds_WP_000688695.1_2560	28.102	274	329
WP_004503081.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	26.266	316	329
WP_004503081.1	lcl|NZ_JQPE01000036.1_cds_WP_000475904.1_1303	26.642	274	329
WP_004503081.1	lcl|NZ_JQPE01000051.1_cds_WP_001074785.1_1809	28.679	265	329
WP_004503081.1	lcl|NZ_JQPE01000036.1_cds_WP_000487322.1_1292	27.385	325	329
WP_004503081.1	lcl|NZ_JQPE01000012.1_cds_WP_001003555.1_413	24.551	334	329
WP_239248135.1	lcl|NZ_JQPE01000036.1_cds_WP_000774262.1_1242	94.007	267	267
WP_239248135.1	lcl|NZ_JQPE01000036.1_cds_WP_000859505.1_1291	27.885	208	267
WP_239248135.1	lcl|NZ_JQPE01000036.1_cds_WP_000800438.1_1272	26.178	191	267
WP_239248135.1	lcl|NZ_JQPE01000036.1_cds_WP_000842260.1_1321	26.316	190	267
WP_239248135.1	lcl|NZ_JQPE01000109.1_cds_WP_000667727.1_3083	32.727	110	267
WP_239248135.1	lcl|NZ_JQPE01000087.1_cds_WP_000805357.1_2715	37.209	86	267
WP_004503040.1	lcl|NZ_JQPE01000036.1_cds_WP_061232530.1_1243	92.731	509	509
WP_004503040.1	lcl|NZ_JQPE01000045.1_cds_WP_061232556.1_1713	26.791	321	509
WP_004503040.1	lcl|NZ_JQPE01000045.1_cds_WP_000364507.1_1712	28.723	94	509
WP_004503040.1	lcl|NZ_JQPE01000036.1_cds_WP_061232530.1_1243	92.731	509	509
WP_004503040.1	lcl|NZ_JQPE01000045.1_cds_WP_061232556.1_1713	26.791	321	509
