WP_002614501.1	lcl|NZ_JQSA01000266.1_cds_WP_002725873.1_3295	95.283	106	106
WP_004503085.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	97.452	314	314
WP_004503085.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	24.224	322	314
WP_004503085.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	22.043	186	314
WP_004503085.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	21.708	281	314
WP_004503085.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	24.759	311	314
WP_004503085.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	23.770	122	314
WP_004503080.1	lcl|NZ_JQSA01000035.1_cds_WP_002750963.1_834	34.177	158	185
WP_004503081.1	lcl|NZ_JQSA01000154.1_cds_WP_061208754.1_2475	31.532	333	329
WP_004503081.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	31.013	316	329
WP_004503081.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	30.968	310	329
WP_004503081.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	29.940	334	329
WP_004503081.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	30.100	299	329
WP_004503081.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	26.686	341	329
WP_004503081.1	lcl|NZ_JQSA01000142.1_cds_WP_002754065.1_2292	28.485	330	329
WP_004503081.1	lcl|NZ_JQSA01000050.1_cds_WP_061207995.1_1073	28.165	316	329
WP_004503081.1	lcl|NZ_JQSA01000051.1_cds_WP_061208029.1_1123	26.493	268	329
WP_004503081.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	27.711	249	329
WP_004503081.1	lcl|NZ_JQSA01000151.1_cds_WP_002751102.1_2437	27.170	265	329
WP_004503081.1	lcl|NZ_JQSA01000051.1_cds_WP_061208022.1_1115	25.912	274	329
WP_004503081.1	lcl|NZ_JQSA01000174.1_cds_JG00_RS13715_2682	29.560	159	329
