WP_002614501.1	lcl|NZ_AFLP01000207.1_cds_WP_000340715.1_1625	86.792	106	106
WP_004503085.1	lcl|NZ_AFLP01000207.1_cds_WP_000410273.1_1624	91.374	313	314
WP_004503085.1	lcl|NZ_AFLP01000207.1_cds_WP_000646255.1_1621	28.175	252	314
WP_004503085.1	lcl|NZ_AFLP01000070.1_cds_WP_000744695.1_3217	23.077	325	314
WP_004503085.1	lcl|NZ_AFLP01000076.1_cds_WP_000600891.1_3076	23.656	186	314
WP_004503085.1	lcl|NZ_AFLP01000056.1_cds_WP_000649929.1_3532	28.151	238	314
WP_004503085.1	lcl|NZ_AFLP01000076.1_cds_WP_000723081.1_3024	22.145	289	314
WP_004503085.1	lcl|NZ_AFLP01000207.1_cds_WP_001067557.1_1618	24.923	325	314
WP_004503038.1	lcl|NZ_AFLP01000207.1_cds_WP_000604524.1_1623	83.562	365	365
WP_004503080.1	lcl|NZ_AFLP01000207.1_cds_WP_000884059.1_1622	96.216	185	185
WP_004503080.1	lcl|NZ_AFLP01000193.1_cds_WP_000351733.1_1762	40.000	140	185
WP_004503081.1	lcl|NZ_AFLP01000207.1_cds_WP_000646255.1_1621	93.921	329	329
WP_004503081.1	lcl|NZ_AFLP01000070.1_cds_WP_000744695.1_3217	32.063	315	329
WP_004503081.1	lcl|NZ_AFLP01000076.1_cds_WP_000600891.1_3076	30.721	319	329
WP_004503081.1	lcl|NZ_AFLP01000076.1_cds_WP_000723081.1_3024	29.851	335	329
WP_004503081.1	lcl|NZ_AFLP01000289.1_cds_WP_002064390.1_738	30.619	307	329
WP_004503081.1	lcl|NZ_AFLP01000056.1_cds_WP_000649929.1_3532	28.882	322	329
WP_004503081.1	lcl|NZ_AFLP01000297.1_cds_WP_000709511.1_712	28.182	330	329
WP_004503081.1	lcl|NZ_AFLP01000207.1_cds_WP_001067557.1_1618	28.852	305	329
WP_004503081.1	lcl|NZ_AFLP01000076.1_cds_WP_000601375.1_3049	25.000	300	329
WP_004503081.1	lcl|NZ_AFLP01000117.1_cds_WP_000688698.1_2469	28.102	274	329
WP_004503081.1	lcl|NZ_AFLP01000207.1_cds_WP_000410273.1_1624	26.266	316	329
WP_004503081.1	lcl|NZ_AFLP01000076.1_cds_WP_000475897.1_3041	26.357	258	329
WP_004503081.1	lcl|NZ_AFLP01000155.1_cds_WP_001074779.1_2077	28.302	265	329
WP_004503081.1	lcl|NZ_AFLP01000076.1_cds_WP_000487319.1_3051	27.692	325	329
WP_004503081.1	lcl|NZ_AFLP01000261.1_cds_WP_001003563.1_977	25.600	250	329
WP_239248135.1	lcl|NZ_AFLP01000207.1_cds_WP_000774259.1_1620	94.382	267	267
WP_239248135.1	lcl|NZ_AFLP01000076.1_cds_WP_000859505.1_3052	27.885	208	267
WP_239248135.1	lcl|NZ_AFLP01000076.1_cds_WP_000800439.1_3071	26.178	191	267
WP_239248135.1	lcl|NZ_AFLP01000076.1_cds_WP_000842260.1_3023	26.316	190	267
WP_239248135.1	lcl|NZ_AFLP01000113.1_cds_WP_000667727.1_2536	32.727	110	267
WP_239248135.1	lcl|NZ_AFLP01000063.1_cds_WP_000805357.1_3362	37.209	86	267
WP_004503040.1	lcl|NZ_AFLP01000207.1_cds_WP_000612799.1_1619	91.749	509	509
WP_004503040.1	lcl|NZ_AFLP01000082.1_cds_WP_000291581.1_2871	26.791	321	509
WP_004503040.1	lcl|NZ_AFLP01000082.1_cds_WP_000364504.1_2872	28.723	94	509
WP_004503040.1	lcl|NZ_AFLP01000207.1_cds_WP_000612799.1_1619	91.749	509	509
WP_004503040.1	lcl|NZ_AFLP01000082.1_cds_WP_000291581.1_2871	26.791	321	509
WP_004503040.1	lcl|NZ_AFLP01000082.1_cds_WP_000364504.1_2872	28.723	94	509
WP_061221763.1	lcl|NZ_AFLP01000207.1_cds_WP_001067557.1_1618	97.576	330	330
WP_061221763.1	lcl|NZ_AFLP01000207.1_cds_WP_000646255.1_1621	29.642	307	330
WP_061221763.1	lcl|NZ_AFLP01000076.1_cds_WP_000600891.1_3076	26.692	266	330
WP_061221763.1	lcl|NZ_AFLP01000289.1_cds_WP_002064390.1_738	25.735	272	330
WP_061221763.1	lcl|NZ_AFLP01000070.1_cds_WP_000744695.1_3217	26.899	316	330
WP_061221763.1	lcl|NZ_AFLP01000076.1_cds_WP_000723081.1_3024	24.324	333	330
WP_061221763.1	lcl|NZ_AFLP01000261.1_cds_WP_001003563.1_977	27.092	251	330
WP_061221763.1	lcl|NZ_AFLP01000056.1_cds_WP_000649929.1_3532	29.615	260	330
WP_061221763.1	lcl|NZ_AFLP01000117.1_cds_WP_000688698.1_2469	24.434	221	330
WP_061221763.1	lcl|NZ_AFLP01000076.1_cds_WP_000601375.1_3049	25.455	275	330
WP_004503073.1	lcl|NZ_AFLP01000207.1_cds_WP_000689739.1_1615	38.278	546	535
WP_004503073.1	lcl|NZ_AFLP01000207.1_cds_WP_000689739.1_1615	38.278	546	535
WP_004503036.1	lcl|NZ_AFLP01000207.1_cds_WP_000342716.1_1614	67.547	265	265
WP_004503036.1	lcl|NZ_AFLP01000266.1_cds_WP_001002662.1_925	41.803	244	265
WP_004503036.1	lcl|NZ_AFLP01000188.1_cds_WP_001183714.1_1832	27.746	173	265
WP_004503060.1	lcl|NZ_AFLP01000207.1_cds_WP_001246623.1_1613	88.387	310	310
WP_004503060.1	lcl|NZ_AFLP01000093.1_cds_WP_000501205.1_2711	36.304	303	310
WP_004503060.1	lcl|NZ_AFLP01000188.1_cds_WP_001183714.1_1832	30.315	254	310
WP_004503060.1	lcl|NZ_AFLP01000018.1_cds_WP_000297081.1_3730	27.273	132	310
