WP_002614501.1	lcl|NZ_SJDW01000001.1_cds_WP_000340715.1_1308	86.792	106	106
WP_004503085.1	lcl|NZ_SJDW01000001.1_cds_WP_000410273.1_1307	91.374	313	314
WP_004503085.1	lcl|NZ_SJDW01000001.1_cds_WP_000093099.1_1287	57.143	63	314
WP_004503085.1	lcl|NZ_SJDW01000001.1_cds_WP_000646250.1_1304	28.175	252	314
WP_004503085.1	lcl|NZ_SJDW01000008.1_cds_WP_000744700.1_3525	23.077	325	314
WP_004503085.1	lcl|NZ_SJDW01000001.1_cds_WP_000600889.1_1278	23.656	186	314
WP_004503085.1	lcl|NZ_SJDW01000001.1_cds_WP_000723090.1_1225	22.145	289	314
WP_004503085.1	lcl|NZ_SJDW01000001.1_cds_WP_001067557.1_1301	24.923	325	314
WP_004503038.1	lcl|NZ_SJDW01000001.1_cds_WP_000604524.1_1306	83.562	365	365
WP_004503080.1	lcl|NZ_SJDW01000001.1_cds_WP_000884059.1_1305	96.216	185	185
WP_004503080.1	lcl|NZ_SJDW01000049.1_cds_WP_000351733.1_2622	40.000	140	185
WP_004503081.1	lcl|NZ_SJDW01000001.1_cds_WP_000646250.1_1304	95.441	329	329
WP_004503081.1	lcl|NZ_SJDW01000008.1_cds_WP_000744700.1_3525	32.063	315	329
WP_004503081.1	lcl|NZ_SJDW01000001.1_cds_WP_000723090.1_1225	29.851	335	329
WP_004503081.1	lcl|NZ_SJDW01000001.1_cds_WP_000600889.1_1278	30.408	319	329
WP_004503081.1	lcl|NZ_SJDW01000218.1_cds_WP_001984071.1_1433	30.945	307	329
WP_004503081.1	lcl|NZ_SJDW01000102.1_cds_WP_000649925.1_26	28.882	322	329
WP_004503081.1	lcl|NZ_SJDW01000029.1_cds_WP_000709511.1_1921	28.182	330	329
WP_004503081.1	lcl|NZ_SJDW01000001.1_cds_WP_001067557.1_1301	28.852	305	329
WP_004503081.1	lcl|NZ_SJDW01000001.1_cds_WP_000601375.1_1251	25.000	300	329
WP_004503081.1	lcl|NZ_SJDW01000054.1_cds_WP_000688695.1_2784	28.102	274	329
WP_004503081.1	lcl|NZ_SJDW01000001.1_cds_WP_000410273.1_1307	26.266	316	329
WP_004503081.1	lcl|NZ_SJDW01000001.1_cds_WP_000475904.1_1242	26.642	274	329
WP_004503081.1	lcl|NZ_SJDW01000064.1_cds_WP_001074785.1_3032	28.679	265	329
WP_004503081.1	lcl|NZ_SJDW01000001.1_cds_WP_000487322.1_1253	27.385	325	329
