WP_002614501.1	lcl|NZ_AHOK02000014.1_cds_WP_004462903.1_2236	92.453	106	106
WP_004503085.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	90.385	312	314
WP_004503085.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	24.224	322	314
WP_004503085.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	22.101	276	314
WP_004503085.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	21.352	281	314
WP_004503085.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	24.042	287	314
WP_004503085.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	23.529	102	314
WP_004503080.1	lcl|NZ_AHOK02000004.1_cds_WP_004460143.1_3416	34.247	146	185
WP_004503081.1	lcl|NZ_AHOK02000014.1_cds_WP_004462894.1_2241	30.321	343	329
WP_004503081.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	30.380	316	329
WP_004503081.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	31.104	299	329
WP_004503081.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	31.715	309	329
WP_004503081.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	29.341	334	329
WP_004503081.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	26.786	336	329
WP_004503081.1	lcl|NZ_AHOK02000010.1_cds_WP_004483153.1_3008	28.882	322	329
WP_004503081.1	lcl|NZ_AHOK02000010.1_cds_WP_004467290.1_2761	28.882	322	329
WP_004503081.1	lcl|NZ_AHOK02000005.1_cds_WP_004483004.1_3123	25.926	297	329
WP_004503081.1	lcl|NZ_AHOK02000002.1_cds_WP_032808862.1_3575	25.915	355	329
WP_004503081.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	27.711	249	329
WP_004503081.1	lcl|NZ_AHOK02000013.1_cds_WP_004483289.1_2424	27.273	264	329
WP_004503081.1	lcl|NZ_AHOK02000005.1_cds_WP_004472277.1_3131	25.210	238	329
WP_004503081.1	lcl|NZ_AHOK02000022.1_cds_WP_004483653.1_1354	24.545	330	329
WP_004503081.1	lcl|NZ_AHOK02000002.1_cds_WP_004472818.1_3523	27.236	246	329
WP_004503081.1	lcl|NZ_AHOK02000005.1_cds_WP_004477807.1_3121	30.286	175	329
WP_239248135.1	lcl|NZ_AHOK02000014.1_cds_WP_004462133.1_2261	27.174	184	267
WP_239248135.1	lcl|NZ_AHOK02000005.1_cds_WP_004483051.1_3120	26.442	208	267
WP_239248135.1	lcl|NZ_AHOK02000021.1_cds_WP_004477560.1_1500	31.313	198	267
WP_239248135.1	lcl|NZ_AHOK02000005.1_cds_WP_004483056.1_3150	26.316	190	267
WP_239248135.1	lcl|NZ_AHOK02000021.1_cds_WP_004477855.1_1533	27.128	188	267
WP_239248135.1	lcl|NZ_AHOK02000010.1_cds_WP_016754360.1_2794	38.372	86	267
WP_004503040.1	lcl|NZ_AHOK02000020.1_cds_WP_004483518.1_1782	26.687	326	509
WP_004503040.1	lcl|NZ_AHOK02000020.1_cds_WP_004460640.1_1783	30.851	94	509
WP_004503040.1	lcl|NZ_AHOK02000020.1_cds_WP_004483518.1_1782	26.687	326	509
WP_004503040.1	lcl|NZ_AHOK02000020.1_cds_WP_004460640.1_1783	30.851	94	509
WP_061221763.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	25.641	273	330
WP_061221763.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	28.261	276	330
WP_061221763.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	25.000	276	330
WP_061221763.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	26.347	334	330
WP_061221763.1	lcl|NZ_AHOK02000002.1_cds_WP_032808862.1_3575	25.676	222	330
WP_061221763.1	lcl|NZ_AHOK02000022.1_cds_WP_004483653.1_1354	25.103	243	330
WP_061221763.1	lcl|NZ_AHOK02000014.1_cds_WP_004462894.1_2241	27.586	232	330
WP_061221763.1	lcl|NZ_AHOK02000010.1_cds_WP_004483153.1_3008	29.555	247	330
WP_061221763.1	lcl|NZ_AHOK02000005.1_cds_WP_004483004.1_3123	24.164	269	330
WP_061221763.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	27.273	132	330
WP_061221763.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	24.036	337	330
WP_004503036.1	lcl|NZ_AHOK02000029.1_cds_WP_004457662.1_903	43.033	244	265
WP_004503060.1	lcl|NZ_AHOK02000020.1_cds_WP_004474516.1_1736	39.437	284	310
WP_004503060.1	lcl|NZ_AHOK02000033.1_cds_WP_004473577.1_406	27.244	312	310
WP_004503060.1	lcl|NZ_AHOK02000013.1_cds_WP_004462208.1_2393	25.792	221	310
WP_004503060.1	lcl|NZ_AHOK02000020.1_cds_WP_004474516.1_1736	39.437	284	310
WP_004503060.1	lcl|NZ_AHOK02000033.1_cds_WP_004473577.1_406	27.244	312	310
WP_004503060.1	lcl|NZ_AHOK02000013.1_cds_WP_004462208.1_2393	25.792	221	310
WP_004503042.1	lcl|NZ_AHOK02000020.1_cds_WP_004462594.1_1636	30.392	102	221
WP_016758358.1	lcl|NZ_AHOK02000005.1_cds_WP_230458697.1_3107	35.664	143	316
WP_016758358.1	lcl|NZ_AHOK02000020.1_cds_WP_004479120.1_1635	29.221	154	316
WP_016758358.1	lcl|NZ_AHOK02000005.1_cds_WP_004477762.1_3115	31.200	125	316
WP_016758358.1	lcl|NZ_AHOK02000003.1_cds_WP_004475523.1_3469	25.170	147	316
WP_016758358.1	lcl|NZ_AHOK02000022.1_cds_WP_004469895.1_1231	25.767	163	316
WP_016758358.1	lcl|NZ_AHOK02000004.1_cds_WP_004460090.1_3446	27.642	123	316
WP_004503088.1	lcl|NZ_AHOK02000022.1_cds_WP_004485991.1_1225	26.897	145	175
WP_004503132.1	lcl|NZ_AHOK02000003.1_cds_WP_004475523.1_3469	23.214	224	405
WP_004503032.1	lcl|NZ_AHOK02000014.1_cds_WP_004483440.1_2268	30.380	395	358
WP_004503032.1	lcl|NZ_AHOK02000021.1_cds_WP_004466571.1_1493	29.545	396	358
WP_004503032.1	lcl|NZ_AHOK02000014.1_cds_WP_004462128.1_2257	27.374	358	358
WP_004503032.1	lcl|NZ_AHOK02000005.1_cds_WP_004462146.1_3142	33.071	254	358
WP_004503032.1	lcl|NZ_AHOK02000002.1_cds_WP_004460480.1_3574	25.936	374	358
WP_004503032.1	lcl|NZ_AHOK02000012.1_cds_WP_004465893.1_2617	29.167	240	358
WP_061217626.1	lcl|NZ_AHOK02000014.1_cds_WP_032919695.1_2238	27.586	116	231
WP_004503049.1	lcl|NZ_AHOK02000020.1_cds_WP_004479120.1_1635	22.973	148	409
WP_004503049.1	lcl|NZ_AHOK02000022.1_cds_WP_004469895.1_1231	25.984	127	409
WP_004503099.1	lcl|NZ_AHOK02000005.1_cds_WP_004462146.1_3142	37.430	358	361
WP_004503099.1	lcl|NZ_AHOK02000012.1_cds_WP_004465893.1_2617	36.592	358	361
WP_004503099.1	lcl|NZ_AHOK02000021.1_cds_WP_004466571.1_1493	28.954	373	361
WP_004503099.1	lcl|NZ_AHOK02000014.1_cds_WP_004483440.1_2268	30.184	381	361
WP_004503099.1	lcl|NZ_AHOK02000014.1_cds_WP_004462128.1_2257	27.953	254	361
