WP_002614501.1	lcl|NZ_NPDW01000001.1_cds_WP_100743203.1_1855	58.696	92	106
WP_004503085.1	lcl|NZ_NPDW01000001.1_cds_WP_100743202.1_1854	82.258	310	314
WP_004503085.1	lcl|NZ_NPDW01000002.1_cds_WP_100743885.1_2475	24.451	319	314
WP_004503085.1	lcl|NZ_NPDW01000002.1_cds_WP_100743861.1_2447	25.776	322	314
WP_004503085.1	lcl|NZ_NPDW01000001.1_cds_WP_100743198.1_1850	21.739	276	314
WP_004503085.1	lcl|NZ_NPDW01000001.1_cds_WP_100741717.1_139	23.962	313	314
WP_004503085.1	lcl|NZ_NPDW01000003.1_cds_WP_100745004.1_3632	21.925	187	314
WP_004503085.1	lcl|NZ_NPDW01000001.1_cds_WP_100743175.1_1825	19.928	276	314
WP_004503080.1	lcl|NZ_NPDW01000001.1_cds_WP_100743185.1_1835	31.902	163	185
WP_004503080.1	lcl|NZ_NPDW01000001.1_cds_WP_100742837.1_1429	33.871	124	185
WP_004503081.1	lcl|NZ_NPDW01000002.1_cds_WP_100743885.1_2475	31.746	315	329
WP_004503081.1	lcl|NZ_NPDW01000001.1_cds_WP_100743198.1_1850	30.599	317	329
WP_004503081.1	lcl|NZ_NPDW01000001.1_cds_WP_100741717.1_139	29.412	306	329
WP_004503081.1	lcl|NZ_NPDW01000003.1_cds_WP_100745004.1_3632	28.739	341	329
WP_004503081.1	lcl|NZ_NPDW01000002.1_cds_WP_100743861.1_2447	26.603	312	329
WP_004503081.1	lcl|NZ_NPDW01000001.1_cds_WP_100743175.1_1825	28.782	271	329
WP_004503081.1	lcl|NZ_NPDW01000002.1_cds_WP_100743544.1_2086	27.344	256	329
WP_004503081.1	lcl|NZ_NPDW01000002.1_cds_WP_100744172.1_2810	23.735	257	329
WP_004503081.1	lcl|NZ_NPDW01000002.1_cds_WP_100743929.1_2529	31.138	167	329
WP_004503081.1	lcl|NZ_NPDW01000001.1_cds_WP_100743137.1_1787	24.812	266	329
WP_004503081.1	lcl|NZ_NPDW01000002.1_cds_WP_100743582.1_2132	23.792	269	329
WP_004503081.1	lcl|NZ_NPDW01000003.1_cds_WP_207762310.1_3621	25.484	310	329
WP_239248135.1	lcl|NZ_NPDW01000001.1_cds_WP_100743194.1_1845	27.041	196	267
WP_239248135.1	lcl|NZ_NPDW01000001.1_cds_WP_100743096.1_1726	24.521	261	267
WP_239248135.1	lcl|NZ_NPDW01000002.1_cds_WP_100743606.1_2158	36.937	111	267
WP_239248135.1	lcl|NZ_NPDW01000001.1_cds_WP_100741624.1_28	27.485	171	267
WP_239248135.1	lcl|NZ_NPDW01000001.1_cds_WP_100743187.1_1838	29.121	182	267
WP_239248135.1	lcl|NZ_NPDW01000003.1_cds_WP_100745005.1_3633	25.000	196	267
WP_004503040.1	lcl|NZ_NPDW01000001.1_cds_WP_100742856.1_1451	24.852	338	509
WP_004503040.1	lcl|NZ_NPDW01000001.1_cds_WP_100742857.1_1452	27.193	114	509
WP_004503040.1	lcl|NZ_NPDW01000001.1_cds_WP_100742856.1_1451	24.852	338	509
WP_004503040.1	lcl|NZ_NPDW01000001.1_cds_WP_100742857.1_1452	27.193	114	509
