WP_002614501.1	lcl|NZ_MCRM02000002.1_cds_WP_020988694.1_1940	62.353	85	106
WP_004503085.1	lcl|NZ_MCRM02000002.1_cds_WP_010418372.1_1941	67.097	310	314
WP_004503085.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	22.796	329	314
WP_004503085.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	22.981	322	314
WP_004503085.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	26.282	312	314
WP_004503085.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	22.430	321	314
WP_004503038.1	lcl|NZ_MCRM02000002.1_cds_WP_020988641.1_1942	28.649	370	365
WP_004503080.1	lcl|NZ_MCRM02000002.1_cds_WP_010418377.1_1943	70.718	181	185
WP_004503080.1	lcl|NZ_MCRM02000002.1_cds_WP_010419900.1_2025	36.429	140	185
WP_004503081.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	85.231	325	329
WP_004503081.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	32.808	317	329
WP_004503081.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	30.503	318	329
WP_004503081.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	31.975	319	329
WP_004503081.1	lcl|NZ_MCRM02000002.1_cds_WP_010418388.1_1947	28.525	305	329
WP_004503081.1	lcl|NZ_MCRM02000002.1_cds_WP_010418428.1_1965	28.571	322	329
WP_004503081.1	lcl|NZ_MCRM02000020.1_cds_WP_010415568.1_784	25.982	331	329
WP_004503081.1	lcl|NZ_MCRM02000021.1_cds_WP_010415419.1_1301	28.629	248	329
WP_004503081.1	lcl|NZ_MCRM02000024.1_cds_WP_010410852.1_1613	27.572	243	329
WP_004503081.1	lcl|NZ_MCRM02000002.1_cds_WP_010418372.1_1941	25.726	241	329
WP_004503081.1	lcl|NZ_MCRM02000010.1_cds_WP_010419048.1_217	26.848	257	329
WP_004503081.1	lcl|NZ_MCRM02000005.1_cds_WP_020988794.1_3539	26.971	241	329
WP_004503081.1	lcl|NZ_MCRM02000006.1_cds_WP_010417886.1_3706	28.163	245	329
WP_004503081.1	lcl|NZ_MCRM02000001.1_cds_WP_039935273.1_1078	24.324	185	329
WP_004503081.1	lcl|NZ_MCRM02000005.1_cds_WP_020988622.1_3548	25.882	170	329
WP_239248135.1	lcl|NZ_MCRM02000002.1_cds_WP_020988679.1_1945	65.234	256	267
WP_239248135.1	lcl|NZ_MCRM02000005.1_cds_WP_010418471.1_3549	23.445	209	267
WP_239248135.1	lcl|NZ_MCRM02000021.1_cds_WP_020989036.1_1298	26.639	244	267
WP_239248135.1	lcl|NZ_MCRM02000009.1_cds_WP_010414863.1_3970	32.222	90	267
WP_004503040.1	lcl|NZ_MCRM02000002.1_cds_WP_010418386.1_1946	75.394	508	509
WP_004503040.1	lcl|NZ_MCRM02000003.1_cds_WP_020988238.1_3040	28.221	326	509
WP_004503040.1	lcl|NZ_MCRM02000002.1_cds_WP_010418386.1_1946	75.394	508	509
WP_004503040.1	lcl|NZ_MCRM02000003.1_cds_WP_020988238.1_3040	28.221	326	509
WP_061221763.1	lcl|NZ_MCRM02000002.1_cds_WP_010418388.1_1947	81.818	330	330
WP_061221763.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	30.164	305	330
WP_061221763.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	27.240	279	330
WP_061221763.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	27.338	278	330
WP_061221763.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	29.653	317	330
WP_061221763.1	lcl|NZ_MCRM02000021.1_cds_WP_010415419.1_1301	28.750	240	330
WP_061221763.1	lcl|NZ_MCRM02000024.1_cds_WP_010410852.1_1613	22.403	308	330
WP_061221763.1	lcl|NZ_MCRM02000006.1_cds_WP_010417886.1_3706	23.755	261	330
WP_061221763.1	lcl|NZ_MCRM02000005.1_cds_WP_010418532.1_3524	25.217	230	330
WP_061221763.1	lcl|NZ_MCRM02000002.1_cds_WP_010418428.1_1965	27.419	124	330
WP_004503036.1	lcl|NZ_MCRM02000009.1_cds_WP_010414945.1_3998	41.634	257	265
WP_004503036.1	lcl|NZ_MCRM02000002.1_cds_WP_010418102.1_1849	27.219	169	265
WP_004503036.1	lcl|NZ_MCRM02000002.1_cds_WP_010418397.1_1950	36.508	63	265
WP_004503036.1	lcl|NZ_MCRM02000025.1_cds_WP_010415968.1_1342	25.444	169	265
WP_004503060.1	lcl|NZ_MCRM02000005.1_cds_WP_010418669.1_3470	34.768	302	310
WP_004503060.1	lcl|NZ_MCRM02000002.1_cds_WP_010418102.1_1849	28.664	307	310
WP_004503060.1	lcl|NZ_MCRM02000002.1_cds_WP_010418400.1_1951	24.706	255	310
WP_004503060.1	lcl|NZ_MCRM02000036.1_cds_WP_010410457.1_2423	23.077	260	310
WP_004503060.1	lcl|NZ_MCRM02000005.1_cds_WP_010418669.1_3470	34.768	302	310
WP_004503060.1	lcl|NZ_MCRM02000002.1_cds_WP_010418102.1_1849	28.664	307	310
WP_004503060.1	lcl|NZ_MCRM02000002.1_cds_WP_010418400.1_1951	24.706	255	310
WP_004503060.1	lcl|NZ_MCRM02000036.1_cds_WP_010410457.1_2423	23.077	260	310
WP_004503042.1	lcl|NZ_MCRM02000022.1_cds_WP_039934206.1_1544	29.412	119	221
WP_004503042.1	lcl|NZ_MCRM02000009.1_cds_WP_010415006.1_4016	31.818	110	221
WP_016758358.1	lcl|NZ_MCRM02000022.1_cds_WP_010411146.1_1543	28.105	153	316
WP_016758358.1	lcl|NZ_MCRM02000039.1_cds_WP_010413992.1_2738	28.662	157	316
WP_016758358.1	lcl|NZ_MCRM02000011.1_cds_WP_020988495.1_64	25.490	153	316
WP_016758358.1	lcl|NZ_MCRM02000035.1_cds_BES34_RS20035_2327	27.273	110	316
WP_016758358.1	lcl|NZ_MCRM02000006.1_cds_WP_010417932.1_3724	27.826	115	316
WP_004503088.1	lcl|NZ_MCRM02000007.1_cds_WP_010416325.1_3251	28.571	147	175
WP_004503032.1	lcl|NZ_MCRM02000005.1_cds_WP_010418478.1_3546	29.223	373	358
WP_004503032.1	lcl|NZ_MCRM02000018.1_cds_WP_010417749.1_743	28.426	394	358
WP_004503032.1	lcl|NZ_MCRM02000002.1_cds_WP_010418394.1_1949	34.226	336	358
WP_004503032.1	lcl|NZ_MCRM02000002.1_cds_WP_068872734.1_1953	31.522	276	358
