WP_002614501.1	lcl|NZ_JQQI01000044.1_cds_WP_000340715.1_1071	86.792	106	106
WP_004503085.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	91.935	310	314
WP_004503085.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	21.942	278	314
WP_004503085.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	23.077	325	314
WP_004503085.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	22.145	289	314
WP_004503085.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	24.725	182	314
WP_004503080.1	lcl|NZ_JQQI01000015.1_cds_WP_000351733.1_379	40.000	140	185
WP_004503080.1	lcl|NZ_JQQI01000044.1_cds_WP_001047906.1_1037	33.898	177	185
WP_004503081.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	32.063	315	329
WP_004503081.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	30.841	321	329
WP_004503081.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	29.851	335	329
WP_004503081.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	30.619	307	329
WP_004503081.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	28.197	305	329
WP_004503081.1	lcl|NZ_JQQI01000090.1_cds_WP_000649924.1_1979	28.882	322	329
WP_004503081.1	lcl|NZ_JQQI01000079.1_cds_WP_000709511.1_1735	28.182	330	329
WP_004503081.1	lcl|NZ_JQQI01000052.1_cds_WP_000688698.1_1174	28.102	274	329
WP_004503081.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	26.220	328	329
WP_004503081.1	lcl|NZ_JQQI01000044.1_cds_WP_002183330.1_1012	25.833	240	329
WP_004503081.1	lcl|NZ_JQQI01000001.1_cds_WP_001074779.1_22	28.302	265	329
WP_004503081.1	lcl|NZ_JQQI01000018.1_cds_WP_002105505.1_496	24.085	328	329
WP_239248135.1	lcl|NZ_JQQI01000044.1_cds_WP_000043899.1_1016	26.016	246	267
WP_239248135.1	lcl|NZ_JQQI01000044.1_cds_WP_000842260.1_994	26.316	190	267
WP_239248135.1	lcl|NZ_JQQI01000102.1_cds_WP_000667727.1_2251	32.727	110	267
WP_239248135.1	lcl|NZ_JQQI01000007.1_cds_WP_000805357.1_130	37.209	86	267
WP_004503040.1	lcl|NZ_JQQI01000013.1_cds_WP_000291581.1_339	26.791	321	509
WP_004503040.1	lcl|NZ_JQQI01000013.1_cds_WP_000364504.1_338	28.723	94	509
WP_004503040.1	lcl|NZ_JQQI01000013.1_cds_WP_000291581.1_339	26.791	321	509
WP_004503040.1	lcl|NZ_JQQI01000013.1_cds_WP_000364504.1_338	28.723	94	509
WP_061221763.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	25.735	272	330
WP_061221763.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	22.909	275	330
WP_061221763.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	26.899	316	330
WP_061221763.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	24.324	333	330
WP_061221763.1	lcl|NZ_JQQI01000018.1_cds_WP_002105505.1_496	27.092	251	330
WP_061221763.1	lcl|NZ_JQQI01000090.1_cds_WP_000649924.1_1979	29.615	260	330
WP_061221763.1	lcl|NZ_JQQI01000052.1_cds_WP_000688698.1_1174	24.434	221	330
WP_004503036.1	lcl|NZ_JQQI01000142.1_cds_WP_001002662.1_2857	41.803	244	265
WP_004503036.1	lcl|NZ_JQQI01000207.1_cds_WP_001183714.1_3496	27.746	173	265
WP_004503060.1	lcl|NZ_JQQI01000158.1_cds_WP_000501205.1_3125	36.304	303	310
WP_004503060.1	lcl|NZ_JQQI01000207.1_cds_WP_001183714.1_3496	30.315	254	310
WP_004503060.1	lcl|NZ_JQQI01000017.1_cds_WP_000279896.1_415	23.954	263	310
WP_004503060.1	lcl|NZ_JQQI01000158.1_cds_WP_000501205.1_3125	36.304	303	310
WP_004503060.1	lcl|NZ_JQQI01000207.1_cds_WP_001183714.1_3496	30.315	254	310
WP_004503060.1	lcl|NZ_JQQI01000017.1_cds_WP_000279896.1_415	23.954	263	310
WP_004503042.1	lcl|NZ_JQQI01000046.1_cds_WP_001069832.1_1088	29.412	102	221
WP_004503042.1	lcl|NZ_JQQI01000149.1_cds_WP_061271322.1_2957	23.077	78	221
WP_016758358.1	lcl|NZ_JQQI01000046.1_cds_WP_000347685.1_1087	29.221	154	316
WP_016758358.1	lcl|NZ_JQQI01000044.1_cds_WP_000661927.1_1025	28.571	140	316
WP_016758358.1	lcl|NZ_JQQI01000067.1_cds_WP_000402849.1_1479	22.368	152	316
WP_016758358.1	lcl|NZ_JQQI01000149.1_cds_WP_061271322.1_2957	24.540	163	316
WP_016758358.1	lcl|NZ_JQQI01000112.1_cds_WP_000188047.1_2436	28.926	121	316
WP_004503088.1	lcl|NZ_JQQI01000066.1_cds_WP_001206947.1_1473	28.966	145	175
WP_004503132.1	lcl|NZ_JQQI01000046.1_cds_WP_000347685.1_1087	25.000	208	405
WP_004503132.1	lcl|NZ_JQQI01000067.1_cds_WP_000402849.1_1479	22.273	220	405
WP_004503032.1	lcl|NZ_JQQI01000044.1_cds_WP_061246195.1_1043	32.353	374	358
WP_004503032.1	lcl|NZ_JQQI01000044.1_cds_WP_001117631.1_1063	37.918	269	358
WP_004503032.1	lcl|NZ_JQQI01000044.1_cds_WP_000041234.1_1060	39.535	215	358
WP_004503032.1	lcl|NZ_JQQI01000131.1_cds_WP_001281953.1_2665	29.082	392	358
WP_004503032.1	lcl|NZ_JQQI01000044.1_cds_WP_000575181.1_1001	30.892	314	358
WP_004503032.1	lcl|NZ_JQQI01000019.1_cds_WP_001982414.1_500	25.806	372	358
WP_004503032.1	lcl|NZ_JQQI01000154.1_cds_WP_000538755.1_3061	29.851	201	358
WP_004503049.1	lcl|NZ_JQQI01000046.1_cds_WP_000347685.1_1087	23.649	148	409
WP_004503049.1	lcl|NZ_JQQI01000149.1_cds_WP_061271322.1_2957	24.224	161	409
WP_004503099.1	lcl|NZ_JQQI01000044.1_cds_WP_000575181.1_1001	37.709	358	361
WP_004503099.1	lcl|NZ_JQQI01000154.1_cds_WP_000538755.1_3061	34.795	342	361
WP_004503099.1	lcl|NZ_JQQI01000131.1_cds_WP_001281953.1_2665	28.418	373	361
WP_004503099.1	lcl|NZ_JQQI01000044.1_cds_WP_061246195.1_1043	29.539	369	361
WP_004503099.1	lcl|NZ_JQQI01000044.1_cds_WP_000041234.1_1060	33.080	263	361
WP_004503099.1	lcl|NZ_JQQI01000044.1_cds_WP_001117631.1_1063	31.050	219	361
WP_004503099.1	lcl|NZ_JQQI01000019.1_cds_WP_001982414.1_500	24.642	349	361
WP_004503089.1	lcl|NZ_JQQI01000044.1_cds_WP_002183370.1_997	42.222	180	176
WP_239248138.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	30.464	302	313
WP_239248138.1	lcl|NZ_JQQI01000090.1_cds_WP_000649924.1_1979	28.135	327	313
WP_239248138.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	26.168	321	313
WP_239248138.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	25.373	268	313
WP_239248138.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	25.670	261	313
WP_239248138.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	24.699	332	313
WP_239248138.1	lcl|NZ_JQQI01000018.1_cds_WP_002105505.1_496	27.132	258	313
WP_239248138.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	21.362	323	313
WP_239248138.1	lcl|NZ_JQQI01000044.1_cds_WP_001101626.1_1011	27.477	222	313
WP_239248138.1	lcl|NZ_JQQI01000001.1_cds_WP_001074779.1_22	23.364	321	313
WP_000572389.1	lcl|NZ_JQQI01000044.1_cds_WP_000343395.1_1002	32.759	116	134
WP_004503138.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	31.034	174	311
WP_004503138.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	27.092	251	311
WP_004503138.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	24.609	256	311
WP_004503138.1	lcl|NZ_JQQI01000001.1_cds_WP_001074779.1_22	29.114	158	311
WP_004503138.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	21.622	259	311
WP_004503138.1	lcl|NZ_JQQI01000090.1_cds_WP_000649924.1_1979	23.048	269	311
WP_004503138.1	lcl|NZ_JQQI01000052.1_cds_WP_000688698.1_1174	30.625	160	311
WP_004503138.1	lcl|NZ_JQQI01000044.1_cds_WP_000642162.1_996	26.263	99	311
WP_004503127.1	lcl|NZ_JQQI01000044.1_cds_WP_001068976.1_999	23.188	138	361
WP_004503127.1	lcl|NZ_JQQI01000044.1_cds_WP_061246194.1_998	24.060	266	361
WP_061236010.1	lcl|NZ_JQQI01000108.1_cds_WP_000172209.1_2367	35.369	393	595
WP_061236010.1	lcl|NZ_JQQI01000086.1_cds_WP_000667646.1_1881	30.099	505	595
WP_061236010.1	lcl|NZ_JQQI01000061.1_cds_WP_000828456.1_1362	42.254	213	595
WP_061236010.1	lcl|NZ_JQQI01000044.1_cds_WP_000615263.1_1042	23.611	576	595
WP_061236010.1	lcl|NZ_JQQI01000018.1_cds_WP_002184018.1_475	32.035	231	595
WP_061236010.1	lcl|NZ_JQQI01000048.1_cds_WP_000510776.1_1120	27.074	229	595
WP_061236010.1	lcl|NZ_JQQI01000069.1_cds_WP_000619182.1_1517	29.536	237	595
WP_061236010.1	lcl|NZ_JQQI01000085.1_cds_WP_002071818.1_1861	33.908	174	595
WP_061236010.1	lcl|NZ_JQQI01000013.1_cds_WP_000047473.1_333	28.631	241	595
WP_061236010.1	lcl|NZ_JQQI01000055.1_cds_WP_000598571.1_1235	28.632	234	595
WP_061236010.1	lcl|NZ_JQQI01000218.1_cds_WP_001982953.1_3590	30.698	215	595
WP_061236010.1	lcl|NZ_JQQI01000253.1_cds_WP_000184526.1_3788	29.213	178	595
WP_061236010.1	lcl|NZ_JQQI01000215.1_cds_WP_001161019.1_3558	28.249	177	595
WP_061236010.1	lcl|NZ_JQQI01000112.1_cds_WP_000433117.1_2432	26.556	241	595
WP_061236010.1	lcl|NZ_JQQI01000073.1_cds_WP_000536763.1_1583	32.692	156	595
WP_061236010.1	lcl|NZ_JQQI01000174.1_cds_WP_000666544.1_3316	27.778	234	595
WP_061236010.1	lcl|NZ_JQQI01000039.1_cds_WP_000651462.1_894	26.901	171	595
WP_061236010.1	lcl|NZ_JQQI01000069.1_cds_WP_000218834.1_1518	26.337	243	595
WP_061236010.1	lcl|NZ_JQQI01000015.1_cds_WP_001089503.1_378	26.877	253	595
WP_061236010.1	lcl|NZ_JQQI01000047.1_cds_WP_001141155.1_1117	32.127	221	595
WP_061236010.1	lcl|NZ_JQQI01000171.1_cds_WP_000590871.1_3274	29.114	158	595
WP_061236010.1	lcl|NZ_JQQI01000171.1_cds_WP_000590871.1_3274	24.194	186	595
WP_061236010.1	lcl|NZ_JQQI01000108.1_cds_WP_000626143.1_2372	24.590	183	595
WP_061236010.1	lcl|NZ_JQQI01000108.1_cds_WP_000626143.1_2372	27.389	157	595
WP_061236010.1	lcl|NZ_JQQI01000008.1_cds_WP_061246246.1_179	27.815	151	595
WP_061236010.1	lcl|NZ_JQQI01000008.1_cds_WP_061246246.1_179	25.000	180	595
