WP_002614501.1	lcl|NZ_AOVO01000023.1_cds_WP_000340715.1_360	86.792	106	106
WP_004503085.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	91.374	313	314
WP_004503085.1	lcl|NZ_AOVO01000023.1_cds_WP_000093099.1_381	57.143	63	314
WP_004503085.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	28.175	252	314
WP_004503085.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	23.077	325	314
WP_004503085.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	23.656	186	314
WP_004503085.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	22.145	289	314
WP_004503085.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	24.923	325	314
WP_004503038.1	lcl|NZ_AOVO01000023.1_cds_WP_000604524.1_362	83.562	365	365
WP_004503080.1	lcl|NZ_AOVO01000023.1_cds_WP_000884059.1_363	96.216	185	185
WP_004503080.1	lcl|NZ_AOVO01000143.1_cds_WP_000351733.1_3350	40.000	140	185
WP_004503081.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	95.441	329	329
WP_004503081.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	32.063	315	329
WP_004503081.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	29.851	335	329
WP_004503081.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	30.408	319	329
WP_004503081.1	lcl|NZ_AOVO01000040.1_cds_WP_001984071.1_824	30.945	307	329
WP_004503081.1	lcl|NZ_AOVO01000106.1_cds_WP_000649925.1_2381	28.882	322	329
WP_004503081.1	lcl|NZ_AOVO01000033.1_cds_WP_000709511.1_699	28.182	330	329
WP_004503081.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	28.852	305	329
WP_004503081.1	lcl|NZ_AOVO01000023.1_cds_WP_000601375.1_417	25.000	300	329
WP_004503081.1	lcl|NZ_AOVO01000138.1_cds_WP_000688695.1_3252	28.102	274	329
WP_004503081.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	26.266	316	329
WP_004503081.1	lcl|NZ_AOVO01000023.1_cds_WP_000475904.1_426	26.642	274	329
WP_004503081.1	lcl|NZ_AOVO01000053.1_cds_WP_001074785.1_1258	28.679	265	329
WP_004503081.1	lcl|NZ_AOVO01000023.1_cds_WP_000487322.1_415	27.385	325	329
WP_004503081.1	lcl|NZ_AOVO01000081.1_cds_WP_001003555.1_1749	24.551	334	329
WP_239248135.1	lcl|NZ_AOVO01000023.1_cds_WP_000774262.1_365	94.007	267	267
WP_239248135.1	lcl|NZ_AOVO01000023.1_cds_WP_000859505.1_414	27.885	208	267
WP_239248135.1	lcl|NZ_AOVO01000023.1_cds_WP_000800438.1_395	26.178	191	267
WP_239248135.1	lcl|NZ_AOVO01000023.1_cds_WP_000842260.1_444	26.316	190	267
WP_239248135.1	lcl|NZ_AOVO01000067.1_cds_WP_000667727.1_1398	32.727	110	267
WP_239248135.1	lcl|NZ_AOVO01000107.1_cds_WP_000805357.1_2397	37.209	86	267
WP_004503040.1	lcl|NZ_AOVO01000023.1_cds_WP_000612797.1_366	92.731	509	509
WP_004503040.1	lcl|NZ_AOVO01000025.1_cds_WP_000291591.1_522	26.791	321	509
