WP_002614501.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594790.1_3128	59.783	92	106
WP_004503085.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594788.1_3127	82.109	313	314
WP_004503085.1	lcl|NZ_JAMQQB010000001.1_cds_WP_100725791.1_924	23.006	326	314
WP_004503085.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135638522.1_3076	22.776	281	314
WP_004503085.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373500.1_3074	21.311	305	314
WP_004503085.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373493.1_3056	26.111	180	314
WP_004503085.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373189.1_1485	25.077	323	314
WP_004503085.1	lcl|NZ_JAMQQB010000002.1_cds_WP_100715920.1_3339	22.619	168	314
WP_004503085.1	lcl|NZ_JAMQQB010000002.1_cds_WP_265373610.1_3328	21.827	197	314
WP_004503080.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373508.1_3096	34.463	177	185
WP_004503080.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373418.1_2684	34.109	129	185
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135638522.1_3076	30.897	301	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373500.1_3074	31.148	305	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_100725791.1_924	30.794	315	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373189.1_1485	31.046	306	329
WP_004503081.1	lcl|NZ_JAMQQB010000002.1_cds_WP_100715920.1_3339	28.739	341	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373493.1_3056	26.667	345	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_100721309.1_1308	27.019	322	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135639720.1_951	28.344	314	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594788.1_3127	28.302	318	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135639597.1_1257	27.200	250	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373503.1_3083	21.723	267	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594706.1_3086	32.258	155	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373036.1_584	27.374	179	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135639589.1_1265	24.453	274	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135639750.1_872	28.916	249	329
WP_004503081.1	lcl|NZ_JAMQQB010000002.1_cds_WP_265373610.1_3328	25.806	310	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594683.1_3072	27.604	192	329
WP_004503081.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373481.1_3039	24.632	272	329
WP_239248135.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594689.1_3075	26.122	245	267
WP_239248135.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594704.1_3084	28.986	207	267
WP_239248135.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135638601.1_2978	24.528	265	267
WP_239248135.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373166.1_1375	29.885	174	267
WP_239248135.1	lcl|NZ_JAMQQB010000002.1_cds_WP_100715921.1_3340	25.888	197	267
WP_239248135.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373492.1_3055	23.980	196	267
