WP_002614501.1	lcl|NZ_MVAE01000001.1_cds_WP_000340715.1_1581	86.792	106	106
WP_004503085.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	91.613	310	314
WP_004503085.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	21.942	278	314
WP_004503085.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	23.077	325	314
WP_004503085.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	22.145	289	314
WP_004503085.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	24.725	182	314
WP_004503080.1	lcl|NZ_MVAE01000012.1_cds_WP_000351733.1_736	40.000	140	185
WP_004503080.1	lcl|NZ_MVAE01000001.1_cds_WP_001047905.1_1548	33.898	177	185
WP_004503081.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	32.063	315	329
WP_004503081.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	30.841	321	329
WP_004503081.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	29.851	335	329
WP_004503081.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	30.945	307	329
WP_004503081.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	28.525	305	329
WP_004503081.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	28.882	322	329
WP_004503081.1	lcl|NZ_MVAE01000021.1_cds_WP_000709511.1_1346	28.182	330	329
WP_004503081.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	28.102	274	329
WP_004503081.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	26.586	331	329
WP_004503081.1	lcl|NZ_MVAE01000007.1_cds_WP_001074785.1_3494	28.679	265	329
WP_004503081.1	lcl|NZ_MVAE01000001.1_cds_WP_000460023.1_1526	27.854	219	329
WP_004503081.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	24.390	328	329
WP_239248135.1	lcl|NZ_MVAE01000001.1_cds_WP_000043898.1_1529	26.016	246	267
WP_239248135.1	lcl|NZ_MVAE01000001.1_cds_WP_000842260.1_1508	26.316	190	267
WP_239248135.1	lcl|NZ_MVAE01000002.1_cds_WP_000667727.1_309	32.727	110	267
