WP_002614501.1	lcl|NZ_JQOQ01000067.1_cds_WP_000340715.1_1587	86.792	106	106
WP_004503085.1	lcl|NZ_JQOQ01000067.1_cds_WP_000410268.1_1586	91.935	310	314
WP_004503085.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723079.1_1535	21.942	278	314
WP_004503085.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	23.077	325	314
WP_004503085.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723082.1_1513	22.145	289	314
WP_004503085.1	lcl|NZ_JQOQ01000067.1_cds_WP_000567886.1_1533	24.725	182	314
WP_004503085.1	lcl|NZ_JQOQ01000005.1_cds_WP_002072074.1_92	23.502	217	314
WP_004503080.1	lcl|NZ_JQOQ01000063.1_cds_WP_000351733.1_1425	40.000	140	185
WP_004503080.1	lcl|NZ_JQOQ01000067.1_cds_WP_001047906.1_1555	33.898	177	185
WP_004503081.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	32.063	315	329
WP_004503081.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723079.1_1535	30.841	321	329
WP_004503081.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723082.1_1513	29.851	335	329
WP_004503081.1	lcl|NZ_JQOQ01000005.1_cds_WP_002072074.1_92	30.619	307	329
WP_004503081.1	lcl|NZ_JQOQ01000067.1_cds_WP_000567886.1_1533	28.197	305	329
WP_004503081.1	lcl|NZ_JQOQ01000026.1_cds_WP_000649924.1_783	28.882	322	329
WP_004503081.1	lcl|NZ_JQOQ01000256.1_cds_WP_000709508.1_3890	28.485	330	329
WP_004503081.1	lcl|NZ_JQOQ01000005.1_cds_WP_000688695.1_112	28.102	274	329
WP_004503081.1	lcl|NZ_JQOQ01000067.1_cds_WP_000410268.1_1586	26.220	328	329
WP_004503081.1	lcl|NZ_JQOQ01000067.1_cds_WP_002183330.1_1530	25.833	240	329
WP_004503081.1	lcl|NZ_JQOQ01000199.1_cds_WP_001074779.1_3544	28.302	265	329
WP_004503081.1	lcl|NZ_JQOQ01000055.1_cds_WP_002105505.1_1261	24.085	328	329
WP_239248135.1	lcl|NZ_JQOQ01000067.1_cds_WP_000043899.1_1534	26.016	246	267
