WP_002614501.1	lcl|NZ_NPDU01000025.1_cds_WP_100785494.1_1795	87.736	106	106
WP_004503085.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	90.000	310	314
WP_004503085.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	22.462	325	314
WP_004503085.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	24.865	185	314
WP_004503085.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	23.381	278	314
WP_004503085.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	22.222	279	314
WP_004503085.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	22.300	287	314
WP_004503085.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	23.529	102	314
WP_004503080.1	lcl|NZ_NPDU01000002.1_cds_WP_100783838.1_1359	39.286	140	185
WP_004503081.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	31.429	315	329
WP_004503081.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	31.935	310	329
WP_004503081.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	29.769	346	329
WP_004503081.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	29.518	332	329
WP_004503081.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	30.980	255	329
WP_004503081.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	26.786	336	329
WP_004503081.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	29.412	323	329
WP_004503081.1	lcl|NZ_NPDU01000036.1_cds_WP_100785421.1_2409	28.829	333	329
WP_004503081.1	lcl|NZ_NPDU01000025.1_cds_WP_100788080.1_1748	23.649	296	329
WP_004503081.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	27.523	327	329
WP_004503081.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	26.023	342	329
