WP_002614501.1	lcl|NZ_JQQJ01000075.1_cds_WP_000340715.1_2155	86.792	106	106
WP_004503085.1	lcl|NZ_JQQJ01000075.1_cds_WP_000410275.1_2154	91.613	310	314
WP_004503085.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	21.942	278	314
WP_004503085.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	23.077	325	314
WP_004503085.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723090.1_2086	22.145	289	314
WP_004503085.1	lcl|NZ_JQQJ01000075.1_cds_WP_000567887.1_2104	24.725	182	314
WP_004503080.1	lcl|NZ_JQQJ01000059.1_cds_WP_000351733.1_1746	40.000	140	185
WP_004503080.1	lcl|NZ_JQQJ01000075.1_cds_WP_001047905.1_2123	33.898	177	185
WP_004503081.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	32.063	315	329
WP_004503081.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	30.841	321	329
WP_004503081.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723090.1_2086	29.851	335	329
WP_004503081.1	lcl|NZ_JQQJ01000024.1_cds_WP_001984071.1_777	30.945	307	329
WP_004503081.1	lcl|NZ_JQQJ01000075.1_cds_WP_000567887.1_2104	28.525	305	329
WP_004503081.1	lcl|NZ_JQQJ01000111.1_cds_WP_000649923.1_2837	28.882	322	329
WP_004503081.1	lcl|NZ_JQQJ01000241.1_cds_WP_000709513.1_3949	28.182	330	329
WP_004503081.1	lcl|NZ_JQQJ01000024.1_cds_WP_000688696.1_757	28.102	274	329
WP_004503081.1	lcl|NZ_JQQJ01000075.1_cds_WP_000410275.1_2154	26.586	331	329
WP_004503081.1	lcl|NZ_JQQJ01000031.1_cds_WP_001074784.1_1013	28.302	265	329
WP_004503081.1	lcl|NZ_JQQJ01000075.1_cds_WP_000460023.1_2102	27.854	219	329
WP_004503081.1	lcl|NZ_JQQJ01000045.1_cds_WP_001003556.1_1415	25.000	328	329
WP_239248135.1	lcl|NZ_JQQJ01000075.1_cds_WP_000043898.1_2105	26.016	246	267
WP_239248135.1	lcl|NZ_JQQJ01000075.1_cds_WP_000842260.1_2085	26.316	190	267
WP_239248135.1	lcl|NZ_JQQJ01000087.1_cds_WP_000667727.1_2331	32.727	110	267
WP_239248135.1	lcl|NZ_JQQJ01000028.1_cds_WP_061283666.1_929	37.209	86	267
WP_004503040.1	lcl|NZ_JQQJ01000015.1_cds_WP_000291586.1_520	26.791	321	509
WP_004503040.1	lcl|NZ_JQQJ01000015.1_cds_WP_000364507.1_519	28.723	94	509
WP_004503040.1	lcl|NZ_JQQJ01000015.1_cds_WP_000291586.1_520	26.791	321	509
WP_004503040.1	lcl|NZ_JQQJ01000015.1_cds_WP_000364507.1_519	28.723	94	509
WP_061221763.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	22.909	275	330
WP_061221763.1	lcl|NZ_JQQJ01000024.1_cds_WP_001984071.1_777	25.368	272	330
WP_061221763.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	26.582	316	330
WP_061221763.1	lcl|NZ_JQQJ01000045.1_cds_WP_001003556.1_1415	27.888	251	330
WP_061221763.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723090.1_2086	24.324	333	330
WP_061221763.1	lcl|NZ_JQQJ01000111.1_cds_WP_000649923.1_2837	29.615	260	330
WP_061221763.1	lcl|NZ_JQQJ01000024.1_cds_WP_000688696.1_757	25.339	221	330
WP_004503036.1	lcl|NZ_JQQJ01000027.1_cds_WP_001002663.1_916	41.803	244	265
WP_004503036.1	lcl|NZ_JQQJ01000120.1_cds_WP_001183723.1_2972	27.746	173	265
WP_004503060.1	lcl|NZ_JQQJ01000033.1_cds_WP_000501205.1_1149	36.304	303	310
WP_004503060.1	lcl|NZ_JQQJ01000120.1_cds_WP_001183723.1_2972	30.000	250	310
WP_004503060.1	lcl|NZ_JQQJ01000092.1_cds_WP_000279894.1_2435	24.335	263	310
WP_004503060.1	lcl|NZ_JQQJ01000033.1_cds_WP_000501205.1_1149	36.304	303	310
WP_004503060.1	lcl|NZ_JQQJ01000120.1_cds_WP_001183723.1_2972	30.000	250	310
WP_004503060.1	lcl|NZ_JQQJ01000092.1_cds_WP_000279894.1_2435	24.335	263	310
WP_004503042.1	lcl|NZ_JQQJ01000075.1_cds_WP_001075146.1_2138	29.730	111	221
WP_004503042.1	lcl|NZ_JQQJ01000030.1_cds_WP_001069832.1_973	29.412	102	221
WP_004503042.1	lcl|NZ_JQQJ01000026.1_cds_WP_001082180.1_900	23.077	78	221
WP_016758358.1	lcl|NZ_JQQJ01000030.1_cds_WP_000347676.1_974	29.221	154	316
WP_016758358.1	lcl|NZ_JQQJ01000004.1_cds_WP_000402846.1_68	22.368	152	316
WP_016758358.1	lcl|NZ_JQQJ01000026.1_cds_WP_001082180.1_900	24.540	163	316
WP_016758358.1	lcl|NZ_JQQJ01000075.1_cds_JG61_RS22000_2114	29.070	86	316
WP_004503088.1	lcl|NZ_JQQJ01000043.1_cds_WP_001206947.1_1396	28.966	145	175
WP_004503132.1	lcl|NZ_JQQJ01000030.1_cds_WP_000347676.1_974	25.238	210	405
WP_004503132.1	lcl|NZ_JQQJ01000004.1_cds_WP_000402846.1_68	22.273	220	405
WP_004503032.1	lcl|NZ_JQQJ01000075.1_cds_WP_002078520.1_2129	32.620	374	358
WP_004503032.1	lcl|NZ_JQQJ01000075.1_cds_WP_001117632.1_2147	37.918	269	358
WP_004503032.1	lcl|NZ_JQQJ01000075.1_cds_WP_000041233.1_2144	39.535	215	358
WP_004503032.1	lcl|NZ_JQQJ01000204.1_cds_WP_002188046.1_3805	29.082	392	358
WP_004503032.1	lcl|NZ_JQQJ01000075.1_cds_WP_000575178.1_2092	31.210	314	358
WP_004503032.1	lcl|NZ_JQQJ01000106.1_cds_WP_001982414.1_2732	25.806	372	358
WP_004503032.1	lcl|NZ_JQQJ01000042.1_cds_WP_000538757.1_1354	29.851	201	358
WP_004503049.1	lcl|NZ_JQQJ01000030.1_cds_WP_000347676.1_974	23.649	148	409
WP_004503049.1	lcl|NZ_JQQJ01000026.1_cds_WP_001082180.1_900	24.224	161	409
WP_004503099.1	lcl|NZ_JQQJ01000075.1_cds_WP_000575178.1_2092	37.430	358	361
WP_004503099.1	lcl|NZ_JQQJ01000042.1_cds_WP_000538757.1_1354	34.795	342	361
WP_004503099.1	lcl|NZ_JQQJ01000204.1_cds_WP_002188046.1_3805	28.418	373	361
WP_004503099.1	lcl|NZ_JQQJ01000075.1_cds_WP_002078520.1_2129	29.539	369	361
WP_004503099.1	lcl|NZ_JQQJ01000075.1_cds_WP_000041233.1_2144	33.080	263	361
WP_004503099.1	lcl|NZ_JQQJ01000075.1_cds_WP_001117632.1_2147	31.050	219	361
WP_004503099.1	lcl|NZ_JQQJ01000106.1_cds_WP_001982414.1_2732	24.642	349	361
WP_004503089.1	lcl|NZ_JQQJ01000075.1_cds_WP_001159758.1_2088	41.667	180	176
WP_239248138.1	lcl|NZ_JQQJ01000075.1_cds_WP_000567887.1_2104	30.795	302	313
WP_239248138.1	lcl|NZ_JQQJ01000111.1_cds_WP_000649923.1_2837	28.135	327	313
WP_239248138.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	26.168	321	313
WP_239248138.1	lcl|NZ_JQQJ01000024.1_cds_WP_001984071.1_777	25.461	271	313
WP_239248138.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	25.670	261	313
WP_239248138.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723090.1_2086	24.699	332	313
WP_239248138.1	lcl|NZ_JQQJ01000045.1_cds_WP_001003556.1_1415	27.132	258	313
WP_239248138.1	lcl|NZ_JQQJ01000075.1_cds_WP_000410275.1_2154	21.362	323	313
WP_000572389.1	lcl|NZ_JQQJ01000075.1_cds_WP_000343396.1_2093	32.759	116	134
WP_004503138.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	31.034	174	311
WP_004503138.1	lcl|NZ_JQQJ01000024.1_cds_WP_001984071.1_777	27.490	251	311
WP_004503138.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723090.1_2086	25.000	256	311
WP_004503138.1	lcl|NZ_JQQJ01000031.1_cds_WP_001074784.1_1013	29.747	158	311
WP_004503138.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	21.622	259	311
WP_004503138.1	lcl|NZ_JQQJ01000024.1_cds_WP_000688696.1_757	30.625	160	311
WP_004503138.1	lcl|NZ_JQQJ01000111.1_cds_WP_000649923.1_2837	23.048	269	311
WP_004503127.1	lcl|NZ_JQQJ01000075.1_cds_WP_025177750.1_2090	22.464	138	361
WP_004503127.1	lcl|NZ_JQQJ01000075.1_cds_WP_061283862.1_2089	23.684	266	361
WP_061236010.1	lcl|NZ_JQQJ01000165.1_cds_WP_000172205.1_3537	35.369	393	595
WP_061236010.1	lcl|NZ_JQQJ01000105.1_cds_WP_000667646.1_2707	30.099	505	595
WP_061236010.1	lcl|NZ_JQQJ01000032.1_cds_WP_000828456.1_1115	42.254	213	595
WP_061236010.1	lcl|NZ_JQQJ01000075.1_cds_WP_000614938.1_2128	24.522	575	595
WP_061236010.1	lcl|NZ_JQQJ01000167.1_cds_WP_001052495.1_3578	32.468	231	595
WP_061236010.1	lcl|NZ_JQQJ01000142.1_cds_WP_000510774.1_3255	27.074	229	595
WP_061236010.1	lcl|NZ_JQQJ01000057.1_cds_WP_000942282.1_1670	34.807	181	595
WP_061236010.1	lcl|NZ_JQQJ01000094.1_cds_WP_000619178.1_2489	29.114	237	595
WP_061236010.1	lcl|NZ_JQQJ01000015.1_cds_WP_000047473.1_514	28.631	241	595
WP_061236010.1	lcl|NZ_JQQJ01000085.1_cds_WP_000598571.1_2291	28.632	234	595
WP_061236010.1	lcl|NZ_JQQJ01000284.1_cds_WP_001982953.1_4054	30.698	215	595
WP_061236010.1	lcl|NZ_JQQJ01000158.1_cds_WP_000184524.1_3461	29.213	178	595
WP_061236010.1	lcl|NZ_JQQJ01000064.1_cds_WP_001161019.1_1819	28.249	177	595
WP_061236010.1	lcl|NZ_JQQJ01000059.1_cds_WP_000433117.1_1715	26.556	241	595
WP_061236010.1	lcl|NZ_JQQJ01000100.1_cds_WP_061262008.1_2579	32.692	156	595
WP_061236010.1	lcl|NZ_JQQJ01000072.1_cds_WP_082271269.1_2003	27.485	171	595
WP_061236010.1	lcl|NZ_JQQJ01000059.1_cds_WP_000666554.1_1768	27.350	234	595
WP_061236010.1	lcl|NZ_JQQJ01000063.1_cds_WP_001141158.1_1811	32.127	221	595
WP_061236010.1	lcl|NZ_JQQJ01000094.1_cds_WP_000218832.1_2490	25.620	242	595
WP_061236010.1	lcl|NZ_JQQJ01000139.1_cds_WP_000590867.1_3225	29.114	158	595
WP_061236010.1	lcl|NZ_JQQJ01000139.1_cds_WP_000590867.1_3225	24.194	186	595
WP_061236010.1	lcl|NZ_JQQJ01000059.1_cds_WP_001089498.1_1747	26.778	239	595
WP_061236010.1	lcl|NZ_JQQJ01000222.1_cds_WP_000626143.1_3894	24.590	183	595
WP_061236010.1	lcl|NZ_JQQJ01000222.1_cds_WP_000626143.1_3894	27.389	157	595
WP_061236010.1	lcl|NZ_JQQJ01000035.1_cds_WP_001973582.1_1195	28.378	148	595
WP_061236010.1	lcl|NZ_JQQJ01000035.1_cds_WP_001973582.1_1195	25.000	180	595
WP_061236010.1	lcl|NZ_JQQJ01000191.1_cds_WP_061284258.1_3768	26.705	176	595
WP_061236010.1	lcl|NZ_JQQJ01000146.1_cds_WP_061284162.1_3293	25.000	216	595
WP_061236010.1	lcl|NZ_JQQJ01000165.1_cds_WP_000172205.1_3537	35.369	393	595
WP_061236010.1	lcl|NZ_JQQJ01000105.1_cds_WP_000667646.1_2707	30.099	505	595
WP_061236010.1	lcl|NZ_JQQJ01000032.1_cds_WP_000828456.1_1115	42.254	213	595
WP_061236010.1	lcl|NZ_JQQJ01000075.1_cds_WP_000614938.1_2128	24.522	575	595
WP_061236010.1	lcl|NZ_JQQJ01000167.1_cds_WP_001052495.1_3578	32.468	231	595
WP_061236010.1	lcl|NZ_JQQJ01000142.1_cds_WP_000510774.1_3255	27.074	229	595
WP_061236010.1	lcl|NZ_JQQJ01000057.1_cds_WP_000942282.1_1670	34.807	181	595
WP_061236010.1	lcl|NZ_JQQJ01000094.1_cds_WP_000619178.1_2489	29.114	237	595
WP_061236010.1	lcl|NZ_JQQJ01000015.1_cds_WP_000047473.1_514	28.631	241	595
WP_061236010.1	lcl|NZ_JQQJ01000085.1_cds_WP_000598571.1_2291	28.632	234	595
WP_061236010.1	lcl|NZ_JQQJ01000284.1_cds_WP_001982953.1_4054	30.698	215	595
WP_061236010.1	lcl|NZ_JQQJ01000158.1_cds_WP_000184524.1_3461	29.213	178	595
WP_061236010.1	lcl|NZ_JQQJ01000064.1_cds_WP_001161019.1_1819	28.249	177	595
WP_061236010.1	lcl|NZ_JQQJ01000059.1_cds_WP_000433117.1_1715	26.556	241	595
WP_061236010.1	lcl|NZ_JQQJ01000100.1_cds_WP_061262008.1_2579	32.692	156	595
WP_061236010.1	lcl|NZ_JQQJ01000072.1_cds_WP_082271269.1_2003	27.485	171	595
WP_061236010.1	lcl|NZ_JQQJ01000059.1_cds_WP_000666554.1_1768	27.350	234	595
WP_061236010.1	lcl|NZ_JQQJ01000063.1_cds_WP_001141158.1_1811	32.127	221	595
WP_061236010.1	lcl|NZ_JQQJ01000094.1_cds_WP_000218832.1_2490	25.620	242	595
WP_061236010.1	lcl|NZ_JQQJ01000139.1_cds_WP_000590867.1_3225	29.114	158	595
WP_061236010.1	lcl|NZ_JQQJ01000139.1_cds_WP_000590867.1_3225	24.194	186	595
WP_061236010.1	lcl|NZ_JQQJ01000059.1_cds_WP_001089498.1_1747	26.778	239	595
WP_061236010.1	lcl|NZ_JQQJ01000222.1_cds_WP_000626143.1_3894	24.590	183	595
WP_061236010.1	lcl|NZ_JQQJ01000222.1_cds_WP_000626143.1_3894	27.389	157	595
WP_061236010.1	lcl|NZ_JQQJ01000035.1_cds_WP_001973582.1_1195	28.378	148	595
WP_061236010.1	lcl|NZ_JQQJ01000035.1_cds_WP_001973582.1_1195	25.000	180	595
WP_061236010.1	lcl|NZ_JQQJ01000191.1_cds_WP_061284258.1_3768	26.705	176	595
WP_061236010.1	lcl|NZ_JQQJ01000146.1_cds_WP_061284162.1_3293	25.000	216	595
WP_239248139.1	lcl|NZ_JQQJ01000051.1_cds_WP_000721859.1_1563	33.019	106	227
WP_004503054.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	29.080	337	330
WP_004503054.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	25.369	339	330
